time,,,,,,,
0.0,1594291410.7277904,-86704,4396,1988,890746,-893318,-2142,
0.004,1594291410.7278528,-13707,3140,3442,525724,-531344,-476,
0.008,1594291410.7278945,2962,2066,3936,-653,-6712,1137,
0.012,1594291410.727938,-2560,1165,3525,1714,-7917,337,
0.016,1594291410.7279806,-50336,317,2283,243788,-246765,-1913,
0.02,1594291410.728024,-93488,-582,1796,879675,-882270,-2151,
0.024,1594291410.7280698,-13195,-1460,3225,528483,-534115,-463,
0.028,1594291410.7281113,6785,-2025,3811,68,-7587,1197,
0.032,1594291410.7281609,1391,-3689,3380,2723,-8897,273,
0.036000000000000004,1594291410.7282045,-50040,-5992,2152,245191,-248159,-1954,
0.04000000000000001,1594291410.728249,-94269,-7625,1769,876959,-879552,-2196,
0.04400000000000001,1594291410.728292,-9845,-6932,3199,519787,-525381,-545,
0.048000000000000015,1594291410.728334,10550,-6042,3681,95,-7524,1095,
0.05200000000000002,1594291410.728375,5932,-8460,3334,2761,-8936,227,
0.05600000000000002,1594291410.7284184,-44506,-11753,2152,247677,-250569,-1996,
0.060000000000000026,1594291410.7284603,-91614,-12886,1747,895299,-897754,-2314,
0.06400000000000003,1594291410.7284997,-7801,-9364,3166,538005,-543530,-563,
0.06800000000000003,1594291410.7285397,11407,-6993,3721,925,-8396,1172,
0.07200000000000004,1594291410.7285783,5510,-7879,3387,2171,-8402,309,
0.07600000000000004,1594291410.728615,-44281,-9565,2111,246852,-249848,-1904,
0.08000000000000004,1594291410.7286637,-90475,-8665,1749,882871,-885464,-2137,
0.08400000000000005,1594291410.728701,-10002,-5511,3194,525219,-530810,-451,
0.08800000000000005,1594291410.7287393,8211,-3552,3760,-9,-7416,1154,
0.09200000000000005,1594291410.7287757,1128,-3055,3425,1535,-7828,391,
0.09600000000000006,1594291410.7288122,-50140,-2539,2199,240803,-243797,-1926,
0.10000000000000006,1594291410.7288492,-97610,-997,1749,896699,-899243,-2176,
