time,,,,,,,
0.0,1600782330.6179342,-80137,-4088265,4886,2273448,-2280661,5728,
0.004,1600782330.618015,-76486,-4095195,4574,1042883,-1046330,-1547,
0.008,1600782330.6180584,-83553,-4090426,4754,-253431,251012,-3867,
0.012,1600782330.618103,-87559,-4084920,5408,-364530,359684,103,
0.016,1600782330.6181474,-78892,-4090316,5338,626872,-634299,5532,
0.02,1600782330.61819,-62829,-4104757,5105,1615950,-1623325,5020,
0.024,1600782330.6182327,-52546,-4117559,4825,817025,-822009,69,
0.028,1600782330.6182914,-51323,-4121944,4744,55228,-59390,-1441,
0.032,1600782330.6183314,-50293,-4120924,5290,-5947,571,679,
0.036000000000000004,1600782330.6183736,-39281,-4129078,4949,565101,-571149,3519,
0.04000000000000001,1600782330.6184182,-21088,-4147509,4533,1167406,-1173040,2691,
0.04400000000000001,1600782330.6184607,-6839,-4165161,4567,516355,-521135,290,
0.048000000000000015,1600782330.6185043,-2319,-4168798,4570,295531,-300525,31,
0.05200000000000002,1600782330.6185474,1890,-4170808,5133,261108,-267393,1586,
0.05600000000000002,1600782330.61859,14578,-4183368,5123,653505,-660250,3451,
0.060000000000000026,1600782330.6186333,30640,-4201054,4724,1225348,-1230954,2201,
0.06400000000000003,1600782330.618672,41533,-4211620,4846,723648,-728514,645,
0.06800000000000003,1600782330.618743,46070,-4216640,4715,538186,-542822,538,
0.07200000000000004,1600782330.6187816,51261,-4222337,4831,498797,-503911,957,
0.07600000000000004,1600782330.618836,59125,-4228076,5102,504775,-510720,2392,
0.08000000000000004,1600782330.6188724,70525,-4239377,4806,815118,-820711,1781,
0.08400000000000005,1600782330.6189225,77629,-4246856,4962,521051,-526715,1450,
0.08800000000000005,1600782330.6189847,79229,-4250366,4836,678361,-684050,1754,
0.09200000000000005,1600782330.619023,79299,-4251966,4914,669472,-674903,1195,
0.09600000000000006,1600782330.619059,81021,-4250810,4887,427515,-432786,1295,
0.10000000000000006,1600782330.6190972,84578,-4254936,4685,530279,-535298,912,
0.10400000000000006,1600782330.6191366,85031,-4256624,5043,304590,-310313,1555,
0.10800000000000007,1600782330.6191752,80910,-4254443,4871,762652,-768601,2306,
0.11200000000000007,1600782330.6192203,74100,-4243792,4938,764154,-769813,1426,
0.11600000000000008,1600782330.6192796,70845,-4242337,4897,452544,-457595,538,
0.12000000000000008,1600782330.6193185,67065,-4239615,4723,518529,-523259,429,
0.12400000000000008,1600782330.6193666,60244,-4229610,4990,376736,-382255,1570,
0.12800000000000009,1600782330.619422,51000,-4218808,4893,830735,-836874,2629,
0.1320000000000001,1600782330.619468,42598,-4212259,4825,838369,-844356,1808,
0.1360000000000001,1600782330.6195054,34075,-4206332,4628,426884,-432237,1158,
0.1400000000000001,1600782330.6195414,24331,-4196709,4712,457759,-462762,591,
0.1440000000000001,1600782330.6195884,12677,-4182221,5015,324468,-330007,1683,
0.1480000000000001,1600782330.6196334,1473,-4171956,4625,864549,-870114,2461,
0.1520000000000001,1600782330.6196713,-9516,-4161417,4725,840152,-845349,1291,
0.1560000000000001,1600782330.6197085,-19782,-4149945,5176,430172,-436016,1606,
0.16000000000000011,1600782330.6197662,-29107,-4140933,5021,586796,-592581,1388,
0.16400000000000012,1600782330.619805,-38714,-4132144,5197,464463,-470747,2420,
0.16800000000000012,1600782330.6198442,-49407,-4119986,4935,902499,-908511,2979,
0.17200000000000013,1600782330.6198826,-59351,-4110926,4919,888387,-893054,944,
0.17600000000000013,1600782330.6199195,-66129,-4106052,4931,354645,-358814,-181,
0.18000000000000013,1600782330.6199596,-71616,-4101007,4916,272986,-277527,123,
0.18400000000000014,1600782330.619997,-76771,-4092381,5373,215171,-221250,2070,
0.18800000000000014,1600782330.6200352,-80807,-4086813,5256,866740,-873567,3394,
0.19200000000000014,1600782330.6201093,-82391,-4087499,5067,873029,-879111,1932,
