time,,,,,,,
0.0,1600778758.6605864,36434,-6273960,-6049935,-6474934,-6473719,-6488966,
0.004,1600778758.6607249,42411,-5873077,-5311986,-6190586,-6189438,-6203941,
0.008,1600778758.6608253,52644,-6777220,-6503710,-6940610,-6939255,-6955550,
0.012,1600778758.6609259,63018,-7525058,-7490629,-7650235,-7648640,-7666757,
0.016,1600778758.6610262,67732,-7234551,-7162638,-7378628,-7377044,-7394621,
0.02,1600778758.661132,68233,-6369893,-6169668,-6562938,-6561733,-6577126,
0.024,1600778758.661234,70197,-6053434,-5580770,-6329390,-6327870,-6343093,
0.028,1600778758.6613321,72895,-6797830,-6558299,-6939681,-6938041,-6954783,
0.032,1600778758.661457,76344,-7352523,-7251339,-7513473,-7511868,-7529787,
0.036000000000000004,1600778758.6615622,74363,-7132874,-6987493,-7296025,-7294293,-7311814,
0.04000000000000001,1600778758.6616642,66595,-6468031,-6290148,-6645458,-6643751,-6659794,
0.04400000000000001,1600778758.6617663,62536,-6210868,-5827612,-6459776,-6458202,-6473724,
0.048000000000000015,1600778758.6618657,60454,-6800152,-6593231,-6939170,-6937370,-6954120,
0.05200000000000002,1600778758.6619651,56454,-7206216,-7047692,-7388149,-7386560,-7404128,
0.05600000000000002,1600778758.6620667,49687,-7046207,-6847136,-7219864,-7218345,-7235443,
0.060000000000000026,1600778758.662165,38536,-6555210,-6387868,-6719743,-6718090,-6734186,
0.06400000000000003,1600778758.6622572,28073,-6343954,-6002561,-6577366,-6575961,-6591547,
0.06800000000000003,1600778758.662354,20745,-6798982,-6610277,-6939256,-6937741,-6954210,
0.07200000000000004,1600778758.6624434,12604,-7074947,-6870863,-7276923,-7275375,-7292625,
0.07600000000000004,1600778758.662556,1738,-6969630,-6727471,-7152630,-7151046,-7168029,
0.08000000000000004,1600778758.6626499,-10577,-6644808,-6504875,-6783847,-6782238,-6798491,
0.08400000000000005,1600778758.6627345,-22003,-6484419,-6207670,-6679414,-6677658,-6693797,
0.08800000000000005,1600778758.6628213,-30796,-6817103,-6659001,-6940278,-6938855,-6955286,
0.09200000000000005,1600778758.662905,-38447,-6969847,-6738346,-7181530,-7179930,-7196989,
0.09600000000000006,1600778758.662994,-49589,-6909854,-6638714,-7095117,-7093403,-7110412,
0.10000000000000006,1600778758.6630776,-59832,-6683567,-6560883,-6838040,-6836456,-6852769,
0.10400000000000006,1600778758.663169,-68845,-6488289,-6246663,-6765178,-6763787,-6779764,
0.10800000000000007,1600778758.663254,-77610,-6761736,-6581352,-6941729,-6940137,-6956563,
0.11200000000000007,1600778758.663347,-82296,-6879185,-6624471,-7102538,-7100972,-7117714,
0.11600000000000008,1600778758.663437,-86082,-6839722,-6544657,-7046882,-7045383,-7062055,
