time,,,,,,,
0.0,1600782466.7601438,77275,-3888580,-3824294,-3884555,-3885066,-3895214,
0.004,1600782466.7602122,73646,-3717991,-3653967,-3713209,-3713728,-3723373,
0.008,1600782466.7602854,81233,-4169268,-4109856,-4162146,-4162692,-4173507,
0.012,1600782466.760333,87445,-4599624,-4567245,-4590498,-4591130,-4603089,
0.016,1600782466.7603798,80377,-4428797,-4354733,-4424901,-4425525,-4437002,
0.02,1600782466.760445,65618,-3942578,-3889233,-3936181,-3936721,-3946983,
0.024,1600782466.760494,56267,-3800631,-3744904,-3795337,-3795810,-3805785,
0.028,1600782466.7605395,56095,-4169734,-4131316,-4161422,-4161899,-4172812,
0.032,1600782466.7606099,54544,-4514619,-4475635,-4506539,-4507134,-4518887,
0.036000000000000004,1600782466.7606907,43285,-4384480,-4351783,-4376812,-4377388,-4388785,
0.04000000000000001,1600782466.7607381,25566,-3991665,-3957186,-3984987,-3985550,-3995935,
0.04400000000000001,1600782466.7607844,13821,-3882387,-3853668,-3875038,-3875526,-3885676,
0.048000000000000015,1600782466.7608294,8951,-4171170,-4150097,-4162419,-4162974,-4173851,
0.05200000000000002,1600782466.760878,3689,-4437623,-4400148,-4430010,-4430639,-4442210,
0.05600000000000002,1600782466.760925,-8816,-4337538,-4293653,-4331187,-4331759,-4343103,
0.060000000000000026,1600782466.7609699,-25444,-4036069,-3978901,-4030114,-4030757,-4041274,
0.06400000000000003,1600782466.7610133,-37377,-3949483,-3887220,-3944925,-3945540,-3955795,
0.06800000000000003,1600782466.7610593,-42448,-4171244,-4124781,-4163644,-4164245,-4175051,
0.07200000000000004,1600782466.7611,-47626,-4371002,-4317131,-4364519,-4365125,-4376512,
0.07600000000000004,1600782466.76114,-57625,-4295339,-4235977,-4288271,-4288877,-4300080,
0.08000000000000004,1600782466.7611806,-69113,-4074622,-4013680,-4069510,-4070038,-4080731,
0.08400000000000005,1600782466.7612343,-76980,-4012675,-3966304,-4005541,-4006106,-4016544,
0.08800000000000005,1600782466.7612758,-79061,-4168345,-4110816,-4162425,-4163069,-4173897,
0.09200000000000005,1600782466.761317,-79991,-4314764,-4265437,-4307390,-4307994,-4319263,
0.09600000000000006,1600782466.7613575,-84002,-4261122,-4210545,-4254529,-4255082,-4266178,
0.10000000000000006,1600782466.7613976,-88566,-4108353,-4066878,-4101830,-4102344,-4113002,
0.10400000000000006,1600782466.7614377,-89603,-4064224,-4014839,-4058494,-4059050,-4069619,
0.10800000000000007,1600782466.7614772,-86591,-4169201,-4124079,-4162713,-4163258,-4174123,
0.11200000000000007,1600782466.761516,-81911,-4265791,-4206612,-4260100,-4260666,-4271787,
0.11600000000000008,1600782466.7615573,-78815,-4232781,-4175016,-4226579,-4227108,-4238183,
0.12000000000000008,1600782466.7615967,-76123,-4133651,-4078976,-4126784,-4127272,-4138103,
0.12400000000000008,1600782466.761638,-70531,-4106888,-4053902,-4100336,-4100811,-4111578,
0.12800000000000009,1600782466.7616768,-62477,-4169854,-4122273,-4163499,-4164056,-4174954,
0.1320000000000001,1600782466.7617288,-53221,-4228855,-4184038,-4221897,-4222368,-4233419,
0.1360000000000001,1600782466.761771,-44804,-4210280,-4166199,-4203677,-4204233,-4215229,
0.1400000000000001,1600782466.7618098,-36453,-4156168,-4113282,-4149454,-4149988,-4160824,
0.1440000000000001,1600782466.7618508,-27092,-4139193,-4087658,-4132959,-4133594,-4144337,
0.1480000000000001,1600782466.7618902,-15892,-4172677,-4121295,-4166094,-4166680,-4177553,
0.1520000000000001,1600782466.7619302,-4992,-4198064,-4141527,-4191905,-4192463,-4203462,
0.1560000000000001,1600782466.761969,5754,-4192162,-4150899,-4185040,-4185643,-4196539,
0.16000000000000011,1600782466.7620096,15886,-4171479,-4137422,-4163926,-4164548,-4175415,
0.16400000000000012,1600782466.7620478,25715,-4163210,-4116462,-4157306,-4157900,-4168780,
0.16800000000000012,1600782466.7620885,35880,-4173202,-4124161,-4166887,-4167496,-4178430,
0.17200000000000013,1600782466.7621274,44938,-4177246,-4125331,-4171256,-4171949,-4182800,
0.17600000000000013,1600782466.762178,53297,-4178577,-4143857,-4170979,-4171552,-4182470,
0.18000000000000013,1600782466.7622192,60958,-4182443,-4151021,-4175278,-4175850,-4186782,
0.18400000000000014,1600782466.7622619,67483,-4182492,-4139949,-4176582,-4177142,-4188064,
0.18800000000000014,1600782466.7623005,72486,-4172410,-4119468,-4166599,-4167074,-4178056,
0.19200000000000014,1600782466.762339,76552,-4161220,-4088500,-4156464,-4157009,-4167892,
0.19600000000000015,1600782466.7623792,79186,-4167310,-4117873,-4160304,-4160855,-4171710,
0.20000000000000015,1600782466.7624247,81550,-4188627,-4146953,-4182051,-4182590,-4193571,
0.20400000000000015,1600782466.7624624,82399,-4197085,-4166438,-4190724,-4191286,-4202223,
0.20800000000000016,1600782466.7625008,80596,-4173763,-4133561,-4167692,-4168226,-4179130,
0.21200000000000016,1600782466.7625384,77335,-4151330,-4097356,-4145784,-4146410,-4157243,
0.21600000000000016,1600782466.7625759,73895,-4162678,-4101545,-4156403,-4157000,-4167846,
0.22000000000000017,1600782466.7626283,68990,-4194217,-4151114,-4186458,-4187041,-4197986,
0.22400000000000017,1600782466.7626681,63288,-4203316,-4154053,-4196748,-4197335,-4208316,
0.22800000000000017,1600782466.7627063,55428,-4176032,-4138762,-4168941,-4169464,-4180392,
0.23200000000000018,1600782466.7627447,46649,-4145334,-4098013,-4139558,-4140139,-4150980,
0.23600000000000018,1600782466.7627828,38257,-4159378,-4098638,-4153170,-4153771,-4164627,
0.24000000000000019,1600782466.7628193,28950,-4194470,-4126835,-4189055,-4189709,-4200571,
0.2440000000000002,1600782466.7628586,18991,-4206382,-4134331,-4200117,-4200687,-4211653,
0.2480000000000002,1600782466.7628968,8229,-4176646,-4123030,-4170373,-4170994,-4181848,
0.25200000000000017,1600782466.7629347,-2943,-4145540,-4101187,-4138116,-4138670,-4149462,
0.25600000000000017,1600782466.7629719,-13556,-4155775,-4114303,-4148856,-4149431,-4160294,
0.2600000000000002,1600782466.7630095,-22857,-4198391,-4154676,-4190401,-4191023,-4201968,
0.2640000000000002,1600782466.7630486,-33335,-4208133,-4163505,-4200939,-4201494,-4212476,
0.2680000000000002,1600782466.7630956,-43743,-4175257,-4105841,-4169256,-4169906,-4180816,
0.2720000000000002,1600782466.7631335,-53581,-4145435,-4093170,-4138696,-4139232,-4150041,
0.2760000000000002,1600782466.763172,-61772,-4157198,-4112786,-4149537,-4150040,-4160906,
0.2800000000000002,1600782466.763211,-68077,-4196728,-4152686,-4189461,-4190030,-4200935,
0.2840000000000002,1600782466.7632492,-73810,-4210148,-4169469,-4201707,-4202301,-4213300,
0.2880000000000002,1600782466.763287,-79801,-4174694,-4117771,-4169325,-4169896,-4180767,
0.2920000000000002,1600782466.7633233,-84297,-4145777,-4064923,-4139705,-4140217,-4151039,
0.2960000000000002,1600782466.7633607,-87191,-4154376,-4060212,-4151095,-4151640,-4162518,
0.3000000000000002,1600782466.7634025,-88396,-4192213,-4093544,-4186589,-4187031,-4198030,
0.3040000000000002,1600782466.7634401,-88154,-4205988,-4140835,-4199318,-4199909,-4210871,
0.3080000000000002,1600782466.7634776,-87274,-4176018,-4117693,-4169792,-4170367,-4181291,
0.3120000000000002,1600782466.763515,-84652,-4149775,-4106748,-4142186,-4142681,-4153554,
0.3160000000000002,1600782466.7635634,-80247,-4158312,-4112141,-4151888,-4152403,-4163322,
0.32000000000000023,1600782466.7636027,-74190,-4190658,-4141921,-4184754,-4185296,-4196231,
0.32400000000000023,1600782466.7636409,-68191,-4200033,-4131980,-4195349,-4195953,-4206853,
0.32800000000000024,1600782466.763679,-61510,-4174980,-4077846,-4171328,-4171942,-4182767,
0.33200000000000024,1600782466.7637177,-54566,-4149832,-4066967,-4144675,-4145285,-4156049,
0.33600000000000024,1600782466.7637544,-45253,-4160887,-4099575,-4154570,-4155200,-4166009,
0.34000000000000025,1600782466.7637918,-34642,-4191043,-4139062,-4185730,-4186426,-4197274,
0.34400000000000025,1600782466.7638304,-24550,-4199242,-4151614,-4192845,-4193458,-4204391,
0.34800000000000025,1600782466.763867,-14598,-4177528,-4126950,-4171251,-4171797,-4182741,
0.35200000000000026,1600782466.7639043,-4365,-4155735,-4110255,-4149983,-4150520,-4161344,
0.35600000000000026,1600782466.7639422,6191,-4163923,-4132947,-4156238,-4156778,-4167717,
0.36000000000000026,1600782466.7639904,17305,-4186731,-4141104,-4180769,-4181246,-4192209,
0.36400000000000027,1600782466.7640297,27846,-4195788,-4162221,-4188141,-4188629,-4199581,
0.36800000000000027,1600782466.7641275,37255,-4176453,-4143533,-4170268,-4170831,-4181771,
0.3720000000000003,1600782466.7641668,46690,-4161304,-4107461,-4155587,-4156165,-4167025,
0.3760000000000003,1600782466.7642045,54374,-4164360,-4121333,-4158187,-4158726,-4169540,
0.3800000000000003,1600782466.7642426,62207,-4182637,-4115440,-4178177,-4178764,-4189564,
0.3840000000000003,1600782466.7642825,68548,-4193412,-4158595,-4185335,-4185863,-4196776,
0.3880000000000003,1600782466.7643204,73551,-4175070,-4117772,-4170112,-4170635,-4181549,
0.3920000000000003,1600782466.7643597,77297,-4163833,-4120055,-4156405,-4156966,-4167793,
0.3960000000000003,1600782466.7643964,80296,-4167954,-4109454,-4162154,-4162698,-4173605,
0.4000000000000003,1600782466.764435,81402,-4183412,-4138077,-4175633,-4176082,-4187054,
0.4040000000000003,1600782466.7644854,81445,-4188626,-4136830,-4181694,-4182167,-4193136,
0.4080000000000003,1600782466.7645254,80050,-4178365,-4142882,-4170979,-4171476,-4182396,
0.4120000000000003,1600782466.7645628,77186,-4166625,-4128352,-4158865,-4159512,-4170278,
0.4160000000000003,1600782466.7646012,74216,-4172629,-4156730,-4164087,-4164661,-4175522,
0.4200000000000003,1600782466.7646391,69192,-4183333,-4170149,-4174612,-4175125,-4186062,
0.4240000000000003,1600782466.7646773,63364,-4184822,-4141680,-4178336,-4178826,-4189740,
0.4280000000000003,1600782466.7647164,56048,-4178564,-4137640,-4171989,-4172521,-4183363,
0.43200000000000033,1600782466.7647536,47723,-4170133,-4128460,-4162903,-4163437,-4174270,
0.43600000000000033,1600782466.7647917,38618,-4169536,-4125708,-4163457,-4164067,-4174919,
0.44000000000000034,1600782466.7648299,29794,-4182788,-4153421,-4174095,-4174649,-4185597,
0.44400000000000034,1600782466.764867,19589,-4182234,-4145425,-4175513,-4176099,-4186948,
0.44800000000000034,1600782466.7649064,9260,-4177273,-4135433,-4170267,-4170805,-4181696,
0.45200000000000035,1600782466.7649546,-1290,-4171654,-4119955,-4165594,-4166201,-4177043,
0.45600000000000035,1600782466.7649944,-12000,-4172763,-4117794,-4165661,-4166224,-4177057,
0.46000000000000035,1600782466.7650316,-22186,-4178935,-4131539,-4172341,-4172952,-4183852,
0.46400000000000036,1600782466.7650685,-31894,-4181332,-4117263,-4176093,-4176758,-4187625,
0.46800000000000036,1600782466.7651103,-41959,-4177546,-4143184,-4169565,-4170156,-4180983,
0.47200000000000036,1600782466.765148,-51132,-4174040,-4137809,-4166761,-4167320,-4178212,
0.47600000000000037,1600782466.7651863,-59402,-4174348,-4128000,-4167754,-4168283,-4179198,
0.48000000000000037,1600782466.765225,-66825,-4177357,-4138420,-4170102,-4170644,-4181537,
0.4840000000000004,1600782466.765263,-73264,-4180012,-4141934,-4172645,-4173219,-4184140,
0.4880000000000004,1600782466.7653015,-78631,-4175458,-4117583,-4169475,-4170086,-4180966,
0.4920000000000004,1600782466.7653394,-82902,-4173598,-4119999,-4167935,-4168453,-4179356,
0.4960000000000004,1600782466.7653875,-85603,-4176029,-4127206,-4168482,-4169068,-4179932,
0.5000000000000003,1600782466.7654417,-87224,-4175057,-4117412,-4169920,-4170539,-4181391,
0.5040000000000003,1600782466.7654934,-87459,-4176267,-4124455,-4169484,-4169970,-4180893,
0.5080000000000003,1600782466.7655308,-85822,-4180683,-4147901,-4172548,-4173138,-4184033,
0.5120000000000003,1600782466.7655678,-83737,-4175667,-4118988,-4169620,-4170206,-4181064,
0.5160000000000003,1600782466.7656045,-80208,-4176348,-4135584,-4169330,-4169910,-4180811,
0.5200000000000004,1600782466.7656415,-75177,-4174920,-4099259,-4171092,-4171685,-4182568,
0.5240000000000004,1600782466.7656808,-69473,-4176875,-4122466,-4169342,-4169972,-4180801,
0.5280000000000004,1600782466.7657175,-62480,-4177124,-4143314,-4170445,-4171101,-4181881,
0.5320000000000004,1600782466.765754,-54382,-4177161,-4139349,-4170002,-4170655,-4181453,
0.5360000000000004,1600782466.7657917,-45851,-4178753,-4160662,-4169364,-4169938,-4180772,
0.5400000000000004,1600782466.765841,-36198,-4178103,-4152291,-4169991,-4170567,-4181413,
0.5440000000000004,1600782466.7658818,-26391,-4177015,-4146356,-4169498,-4170024,-4180853,
0.5480000000000004,1600782466.765921,-16347,-4176730,-4134293,-4169296,-4169798,-4180707,
0.5520000000000004,1600782466.7659595,-5629,-4176793,-4121528,-4171617,-4172226,-4183053,
0.5560000000000004,1600782466.765998,4650,-4176106,-4118986,-4168832,-4169388,-4180205,
0.5600000000000004,1600782466.766036,15301,-4175386,-4126002,-4168969,-4169605,-4180451,
0.5640000000000004,1600782466.7660728,25796,-4175318,-4109717,-4169438,-4170001,-4180860,
0.5680000000000004,1600782466.7661107,35447,-4175931,-4135083,-4168962,-4169547,-4180474,
0.5720000000000004,1600782466.7661505,44587,-4176491,-4129460,-4170389,-4170953,-4181928,
0.5760000000000004,1600782466.7661877,53308,-4178606,-4132304,-4172179,-4172724,-4183660,
0.5800000000000004,1600782466.7662256,60269,-4173286,-4109948,-4168281,-4168884,-4179755,
