time,,,,,,,
0.0,1600785637.2385333,-1691,-3894041,-3864440,-3885138,-3885858,-3896019,
0.004,1600785637.2386081,-11620,-3726524,-3718226,-3713950,-3714661,-3724373,
0.008,1600785637.238692,-20495,-4176344,-4160172,-4164958,-4165770,-4176646,
0.012,1600785637.2387536,-31498,-4595329,-4538561,-4589814,-4590680,-4602719,
0.016,1600785637.2388055,-42408,-4428832,-4326956,-4426813,-4427644,-4439272,
0.02,1600785637.23887,-50663,-3947312,-3894865,-3938951,-3939686,-3950040,
0.024,1600785637.2389317,-59298,-3807953,-3785491,-3797506,-3798235,-3808285,
0.028,1600785637.2389846,-66043,-4174362,-4147180,-4163815,-4164626,-4175582,
0.032,1600785637.2390404,-72153,-4513903,-4462124,-4508874,-4509782,-4521594,
0.036000000000000004,1600785637.239105,-79257,-4377557,-4271571,-4377375,-4378277,-4389731,
0.04000000000000001,1600785637.2391586,-83940,-3995559,-3938401,-3987458,-3988202,-3998636,
0.04400000000000001,1600785637.239217,-85934,-3885020,-3847899,-3876923,-3877730,-3887854,
0.048000000000000015,1600785637.239311,-88558,-4172260,-4133787,-4163082,-4163853,-4174856,
0.05200000000000002,1600785637.2393637,-88585,-4442595,-4415487,-4433316,-4434170,-4445783,
0.05600000000000002,1600785637.239416,-88781,-4340606,-4295222,-4331839,-4332734,-4344072,
0.060000000000000026,1600785637.2394845,-86839,-4041420,-4020775,-4031403,-4032246,-4042758,
0.06400000000000003,1600785637.2395325,-81957,-3955798,-3917611,-3946826,-3947627,-3958006,
0.06800000000000003,1600785637.2395816,-76908,-4173157,-4131924,-4163488,-4164240,-4175186,
0.07200000000000004,1600785637.2396257,-71084,-4375974,-4350705,-4365546,-4366326,-4377783,
0.07600000000000004,1600785637.2396715,-63376,-4300173,-4245827,-4292337,-4293168,-4304461,
0.08000000000000004,1600785637.2397177,-56417,-4078446,-4021470,-4070111,-4070914,-4081627,
0.08400000000000005,1600785637.2397609,-47635,-4014163,-3967940,-4007272,-4008054,-4018540,
0.08800000000000005,1600785637.2398067,-36870,-4172190,-4119918,-4164817,-4165650,-4176584,
0.09200000000000005,1600785637.2398496,-27441,-4318156,-4289376,-4308627,-4309445,-4320750,
0.09600000000000006,1600785637.239894,-17009,-4265966,-4224024,-4257254,-4258062,-4269286,
0.10000000000000006,1600785637.23994,-6652,-4111354,-4062301,-4103088,-4103860,-4114659,
0.10400000000000006,1600785637.2399855,3268,-4065027,-4019480,-4058820,-4059567,-4070256,
0.10800000000000007,1600785637.2400463,14317,-4172346,-4116692,-4165043,-4165828,-4176750,
0.11200000000000007,1600785637.2401102,24739,-4271030,-4234393,-4261766,-4262573,-4273692,
0.11600000000000008,1600785637.240156,33879,-4237786,-4203813,-4227641,-4228469,-4239534,
0.12000000000000008,1600785637.240201,43611,-4138533,-4117748,-4129689,-4130481,-4141316,
0.12400000000000008,1600785637.2402453,51520,-4107561,-4061649,-4101058,-4101849,-4112578,
0.12800000000000009,1600785637.2402887,59021,-4173082,-4118527,-4165448,-4166276,-4177205,
0.1320000000000001,1600785637.240334,65700,-4231728,-4184005,-4223854,-4224688,-4235814,
0.1360000000000001,1600785637.240379,70862,-4214486,-4162464,-4204589,-4205307,-4216387,
0.1400000000000001,1600785637.2404234,74870,-4158721,-4131953,-4149599,-4150296,-4161269,
0.1440000000000001,1600785637.2404668,78622,-4141757,-4093589,-4134876,-4135642,-4146521,
0.1480000000000001,1600785637.2405121,79495,-4173884,-4114337,-4166376,-4167206,-4178066,
0.1520000000000001,1600785637.240555,80146,-4201740,-4140712,-4194511,-4195366,-4206347,
0.1560000000000001,1600785637.2406127,79449,-4193164,-4121371,-4187219,-4188050,-4199030,
0.16000000000000011,1600785637.24066,75997,-4173460,-4126270,-4164859,-4165713,-4176609,
0.16400000000000012,1600785637.2407036,72651,-4165788,-4110230,-4160021,-4160834,-4171715,
0.16800000000000012,1600785637.2407496,67512,-4174970,-4116752,-4167694,-4168426,-4179414,
0.17200000000000013,1600785637.2407937,61476,-4182795,-4158764,-4172508,-4173219,-4184234,
0.17600000000000013,1600785637.2408383,54780,-4183390,-4158458,-4173457,-4174190,-4185197,
0.18000000000000013,1600785637.2408829,46665,-4185285,-4159105,-4176549,-4177300,-4188323,
0.18400000000000014,1600785637.2409258,37572,-4183678,-4130754,-4177848,-4178602,-4189551,
0.18800000000000014,1600785637.2409716,28804,-4176845,-4118200,-4169554,-4170391,-4181300,
0.19200000000000014,1600785637.2410154,18393,-4166638,-4128796,-4157355,-4158091,-4169048,
0.19600000000000015,1600785637.2410583,7520,-4172874,-4140888,-4163107,-4163926,-4174801,
0.20000000000000015,1600785637.241121,-3127,-4192139,-4156659,-4183863,-4184598,-4195592,
0.20400000000000015,1600785637.241167,-13745,-4196779,-4145369,-4190429,-4191226,-4202187,
0.20800000000000016,1600785637.2412112,-23977,-4177570,-4126636,-4169418,-4170241,-4181129,
0.21200000000000016,1600785637.2412562,-34152,-4157286,-4136785,-4147013,-4147839,-4158743,
0.21600000000000016,1600785637.2413018,-43854,-4165927,-4129318,-4156734,-4157604,-4168503,
0.22000000000000017,1600785637.241346,-52736,-4197525,-4157926,-4188641,-4189446,-4200375,
0.22400000000000017,1600785637.241389,-59973,-4206221,-4157703,-4199372,-4200203,-4211188,
0.22800000000000017,1600785637.241432,-68307,-4178117,-4126511,-4169901,-4170622,-4181548,
0.23200000000000018,1600785637.2414773,-73868,-4148922,-4113318,-4142384,-4143223,-4154011,
0.23600000000000018,1600785637.2415214,-79950,-4146260,-4065921,-4153414,-4154227,-4165070,
0.24000000000000019,1600785637.241567,-84473,-4197287,-4133665,-4190534,-4191280,-4202271,
0.2440000000000002,1600785637.2416236,-86973,-4207397,-4157030,-4202411,-4203190,-4214180,
0.2480000000000002,1600785637.24167,-89001,-4176621,-4117773,-4170593,-4171423,-4182295,
0.25200000000000017,1600785637.2417147,-90063,-4145237,-4088171,-4138629,-4139420,-4150261,
0.25600000000000017,1600785637.2417579,-87878,-4160395,-4086303,-4152542,-4153326,-4164135,
0.2600000000000002,1600785637.2418034,-86028,-4201214,-4165710,-4191283,-4192057,-4203083,
0.2640000000000002,1600785637.2418516,-82739,-4208955,-4154451,-4203407,-4204212,-4215257,
0.2680000000000002,1600785637.241897,-76614,-4179025,-4114978,-4172861,-4173630,-4184508,
0.2720000000000002,1600785637.2419398,-71999,-4143238,-4090387,-4139106,-4139880,-4150714,
0.2760000000000002,1600785637.241984,-64713,-4137913,-4049582,-4151444,-4152243,-4163089,
0.2800000000000002,1600785637.2420292,-56993,-4198585,-4132561,-4190457,-4191282,-4202154,
0.2840000000000002,1600785637.242072,-48665,-4204656,-4145471,-4202482,-4203243,-4214309,
0.2880000000000002,1600785637.2421305,-39001,-4176653,-4107689,-4172073,-4172829,-4183868,
0.2920000000000002,1600785637.2421758,-28635,-4151745,-4091693,-4141323,-4142242,-4153134,
0.2960000000000002,1600785637.2422214,-18898,-4165525,-4096010,-4151994,-4152779,-4163634,
0.3000000000000002,1600785637.2422657,-7547,-4199484,-4137190,-4189965,-4190808,-4201730,
0.3040000000000002,1600785637.2423086,2600,-4203822,-4137338,-4200807,-4201653,-4212771,
0.3080000000000002,1600785637.2423544,12266,-4176564,-4107784,-4171817,-4172572,-4183598,
0.3120000000000002,1600785637.2423975,22488,-4150771,-4098201,-4143441,-4144277,-4155314,
0.3160000000000002,1600785637.242443,32426,-4151751,-4070008,-4153429,-4154187,-4165354,
0.32000000000000023,1600785637.2424862,41491,-4194532,-4111244,-4186457,-4187312,-4198468,
0.32400000000000023,1600785637.242532,50450,-4199966,-4129475,-4197805,-4198615,-4209803,
0.32800000000000024,1600785637.2425747,57176,-4176328,-4102339,-4171878,-4172713,-4183663,
0.33200000000000024,1600785637.2426188,63769,-4157506,-4111278,-4147077,-4147862,-4158719,
0.33600000000000024,1600785637.242678,69167,-4167522,-4106142,-4155630,-4156461,-4167272,
0.34000000000000025,1600785637.2427232,73305,-4193976,-4136136,-4184244,-4185054,-4195969,
0.34400000000000025,1600785637.242768,76348,-4197323,-4131669,-4193678,-4194433,-4205521,
0.34800000000000025,1600785637.2428114,77623,-4177144,-4101767,-4171915,-4172754,-4183838,
0.35200000000000026,1600785637.2428567,78137,-4159389,-4106999,-4150832,-4151597,-4162612,
0.35600000000000026,1600785637.2429,77700,-4164272,-4085763,-4158696,-4159494,-4170600,
0.36000000000000026,1600785637.2429457,74958,-4190636,-4111556,-4182117,-4183003,-4194159,
0.36400000000000027,1600785637.2429905,70760,-4193241,-4124167,-4189439,-4190294,-4201366,
0.36800000000000027,1600785637.243087,66775,-4178164,-4096708,-4173117,-4173996,-4184988,
0.3720000000000003,1600785637.2431335,59989,-4162225,-4108272,-4154468,-4155248,-4166148,
0.3760000000000003,1600785637.2431772,53072,-4162471,-4104514,-4160224,-4160959,-4171982,
0.3800000000000003,1600785637.2432375,46142,-4189544,-4130489,-4181177,-4182020,-4193004,
0.3840000000000003,1600785637.2432847,36255,-4189908,-4124892,-4186155,-4186981,-4197943,
0.3880000000000003,1600785637.2433305,26971,-4177840,-4101076,-4172427,-4173167,-4184144,
0.3920000000000003,1600785637.2433743,17888,-4168987,-4127997,-4159072,-4159850,-4170811,
0.3960000000000003,1600785637.243419,6526,-4173305,-4123091,-4162334,-4163114,-4174072,
0.4000000000000003,1600785637.2434647,-4336,-4186814,-4110409,-4178060,-4178889,-4189827,
0.4040000000000003,1600785637.2435093,-14983,-4188334,-4117760,-4183322,-4184090,-4195077,
0.4080000000000003,1600785637.2435546,-26199,-4178219,-4100384,-4171734,-4172453,-4183457,
0.4120000000000003,1600785637.2435994,-34828,-4172052,-4137563,-4161994,-4162731,-4173727,
0.4160000000000003,1600785637.2436445,-43781,-4173167,-4117669,-4165084,-4165844,-4176839,
0.4200000000000003,1600785637.2436895,-53965,-4184368,-4105304,-4175735,-4176524,-4187519,
0.4240000000000003,1600785637.243748,-62114,-4185387,-4109578,-4180323,-4181129,-4192109,
0.4280000000000003,1600785637.2437932,-69553,-4178784,-4099743,-4172016,-4172787,-4183752,
0.43200000000000033,1600785637.2438393,-75633,-4173719,-4124545,-4163720,-4164501,-4175470,
0.43600000000000033,1600785637.243884,-79373,-4174591,-4128021,-4166964,-4167730,-4178696,
0.44000000000000034,1600785637.243929,-83534,-4183032,-4148372,-4174419,-4175106,-4186122,
0.44400000000000034,1600785637.2439747,-86122,-4182985,-4135881,-4177472,-4178199,-4189233,
0.44800000000000034,1600785637.2440197,-86497,-4179120,-4099760,-4173243,-4174035,-4185014,
0.45200000000000035,1600785637.2440753,-88083,-4173473,-4108733,-4165861,-4166590,-4177598,
0.45600000000000035,1600785637.2441304,-87599,-4175835,-4136688,-4167042,-4167711,-4178741,
0.46000000000000035,1600785637.2441754,-84829,-4182144,-4152469,-4173388,-4174069,-4185121,
0.46400000000000036,1600785637.2442183,-80700,-4182761,-4140243,-4175425,-4176149,-4187167,
0.46800000000000036,1600785637.2442617,-75142,-4179655,-4111047,-4172005,-4172823,-4183783,
0.47200000000000036,1600785637.244318,-69276,-4175283,-4115918,-4168045,-4168842,-4179835,
0.47600000000000037,1600785637.244364,-62811,-4176273,-4129424,-4168523,-4169281,-4180226,
0.48000000000000037,1600785637.244409,-53923,-4182562,-4164665,-4173221,-4174077,-4185014,
0.4840000000000004,1600785637.2444527,-45561,-4181155,-4138779,-4174153,-4175010,-4185936,
0.4880000000000004,1600785637.2444966,-37544,-4179511,-4119478,-4171436,-4172264,-4183211,
0.4920000000000004,1600785637.2445395,-28158,-4178780,-4142967,-4169657,-4170511,-4181425,
0.4960000000000004,1600785637.2445846,-17740,-4180516,-4165590,-4169946,-4170836,-4181764,
0.5000000000000003,1600785637.2446282,-7252,-4181585,-4182062,-4171521,-4172367,-4183305,
0.5040000000000003,1600785637.2446923,4183,-4181276,-4143141,-4173174,-4174014,-4184955,
0.5080000000000003,1600785637.2447367,14199,-4180212,-4130948,-4171500,-4172295,-4183295,
0.5120000000000003,1600785637.2447789,24246,-4176319,-4125422,-4170704,-4171466,-4182393,
0.5160000000000003,1600785637.244821,33814,-4170882,-4082879,-4170835,-4171587,-4182568,
0.5200000000000004,1600785637.2448628,42614,-4179945,-4138602,-4170769,-4171543,-4182558,
0.5240000000000004,1600785637.2449055,51443,-4178580,-4135514,-4171513,-4172318,-4183299,
0.5280000000000004,1600785637.2449477,59050,-4179623,-4129052,-4171395,-4172154,-4183175,
0.5320000000000004,1600785637.2449894,65792,-4178807,-4138532,-4171408,-4172248,-4183220,
0.5360000000000004,1600785637.2450342,71266,-4172373,-4084779,-4171663,-4172518,-4183465,
0.5400000000000004,1600785637.245078,75287,-4179227,-4115319,-4170815,-4171625,-4182590,
0.5440000000000004,1600785637.2451217,77366,-4176942,-4130028,-4170401,-4171266,-4182130,
0.5480000000000004,1600785637.2451653,79855,-4180007,-4125915,-4172255,-4173047,-4183942,
0.5520000000000004,1600785637.2452085,79690,-4180087,-4147541,-4171841,-4172626,-4183554,
0.5560000000000004,1600785637.2452502,78349,-4176836,-4099234,-4171460,-4172288,-4183153,
0.5600000000000004,1600785637.2453067,77152,-4180397,-4121149,-4171923,-4172722,-4183667,
0.5640000000000004,1600785637.2453518,72426,-4176563,-4128645,-4170169,-4170914,-4181920,
0.5680000000000004,1600785637.2453954,67681,-4179263,-4122302,-4171470,-4172279,-4183215,
0.5720000000000004,1600785637.2454393,62513,-4182192,-4144999,-4173238,-4174159,-4185056,
0.5760000000000004,1600785637.2454827,54578,-4180200,-4131225,-4171702,-4172600,-4183497,
0.5800000000000004,1600785637.245526,47017,-4179593,-4155368,-4170270,-4171118,-4182023,
0.5840000000000004,1600785637.2455695,38280,-4176405,-4129937,-4170007,-4170769,-4181671,
0.5880000000000004,1600785637.2456117,28366,-4178314,-4125130,-4170801,-4171605,-4182484,
0.5920000000000004,1600785637.2456565,19090,-4179130,-4143182,-4173108,-4173948,-4184868,
0.5960000000000004,1600785637.2457004,8220,-4165087,-4091742,-4172604,-4173405,-4184312,
0.6000000000000004,1600785637.2457445,-3155,-4179012,-4132338,-4170095,-4170848,-4181782,
0.6040000000000004,1600785637.2457883,-12966,-4176403,-4128561,-4170620,-4171417,-4182373,
0.6080000000000004,1600785637.2458446,-24062,-4177665,-4120620,-4171306,-4172144,-4183070,
0.6120000000000004,1600785637.2458892,-35078,-4181376,-4143530,-4172148,-4172903,-4183859,
0.6160000000000004,1600785637.2459333,-44100,-4180612,-4104846,-4172757,-4173546,-4184539,
0.6200000000000004,1600785637.245976,-54030,-4179259,-4111366,-4170148,-4170887,-4181918,
0.6240000000000004,1600785637.2460182,-62484,-4175346,-4124580,-4169570,-4170262,-4181346,
0.6280000000000004,1600785637.2460608,-69413,-4178646,-4116497,-4171815,-4172565,-4183537,
0.6320000000000005,1600785637.24611,-77134,-4180898,-4118858,-4172187,-4172928,-4183924,
0.6360000000000005,1600785637.2461529,-82132,-4181454,-4105553,-4172252,-4172951,-4183977,
0.6400000000000005,1600785637.246196,-85240,-4180911,-4139012,-4170818,-4171682,-4182641,
0.6440000000000005,1600785637.2462385,-88679,-4175392,-4120155,-4169667,-4170536,-4181463,
0.6480000000000005,1600785637.2462857,-90390,-4177712,-4115526,-4171275,-4172084,-4183033,
0.6520000000000005,1600785637.24634,-89856,-4182571,-4147901,-4172659,-4173468,-4184418,
0.6560000000000005,1600785637.2463875,-88277,-4181403,-4138367,-4171659,-4172452,-4183421,
0.6600000000000005,1600785637.2464309,-84664,-4179251,-4127824,-4171047,-4171865,-4182785,
0.6640000000000005,1600785637.2464733,-80902,-4176167,-4121882,-4170414,-4171206,-4182126,
0.6680000000000005,1600785637.2465186,-76191,-4177995,-4119061,-4171112,-4171893,-4182822,
0.6720000000000005,1600785637.246562,-69956,-4180367,-4139915,-4172156,-4172893,-4183883,
0.6760000000000005,1600785637.246605,-63213,-4179565,-4130081,-4171601,-4172354,-4183280,
0.6800000000000005,1600785637.24665,-55603,-4179006,-4127412,-4170331,-4171063,-4181998,
0.6840000000000005,1600785637.2466927,-45710,-4178248,-4129944,-4170641,-4171461,-4182380,
0.6880000000000005,1600785637.2467375,-36200,-4178982,-4122621,-4171023,-4171832,-4182738,
0.6920000000000005,1600785637.2467797,-25972,-4180728,-4143960,-4172279,-4173074,-4183982,
0.6960000000000005,1600785637.246823,-15625,-4180417,-4138687,-4172055,-4172825,-4183763,
0.7000000000000005,1600785637.2468796,-6239,-4178607,-4136858,-4170232,-4170995,-4181937,
0.7040000000000005,1600785637.246925,3892,-4177650,-4129904,-4170368,-4171160,-4182056,
0.7080000000000005,1600785637.2469683,13551,-4179863,-4127902,-4170982,-4171852,-4182736,
0.7120000000000005,1600785637.2470121,23950,-4182965,-4170626,-4172016,-4172800,-4183740,
0.7160000000000005,1600785637.2470558,34179,-4181498,-4155853,-4172389,-4173187,-4184111,
0.7200000000000005,1600785637.2471006,42796,-4179493,-4138845,-4170784,-4171576,-4182499,
0.7240000000000005,1600785637.247144,50975,-4178096,-4138148,-4170069,-4170867,-4181815,
0.7280000000000005,1600785637.2472193,59508,-4180143,-4127875,-4172041,-4172849,-4183740,
0.7320000000000005,1600785637.2472668,65264,-4180035,-4137614,-4171870,-4172673,-4183600,
0.7360000000000005,1600785637.2473116,70467,-4179565,-4129596,-4171504,-4172327,-4183226,
0.7400000000000005,1600785637.247356,75329,-4180607,-4130598,-4171899,-4172773,-4183655,
0.7440000000000005,1600785637.2474127,77887,-4178995,-4138503,-4170465,-4171257,-4182200,
0.7480000000000006,1600785637.2474597,79912,-4179742,-4126245,-4171355,-4172139,-4183094,
0.7520000000000006,1600785637.247503,80952,-4179529,-4119696,-4172889,-4173770,-4184623,
0.7560000000000006,1600785637.2475474,78790,-4178721,-4104915,-4171562,-4172387,-4183309,
0.7600000000000006,1600785637.2475924,75966,-4179707,-4115967,-4171140,-4171900,-4182840,
0.7640000000000006,1600785637.2476366,73514,-4180476,-4135973,-4171911,-4172659,-4183614,
0.7680000000000006,1600785637.2476795,67623,-4179363,-4125619,-4170820,-4171623,-4182611,
0.7720000000000006,1600785637.2477233,62247,-4179514,-4129326,-4172263,-4173043,-4184062,
0.7760000000000006,1600785637.247768,54823,-4178892,-4124109,-4171596,-4172441,-4183386,
0.7800000000000006,1600785637.2478118,46253,-4179164,-4133558,-4170663,-4171476,-4182390,
0.7840000000000006,1600785637.2478552,38205,-4179734,-4136351,-4171429,-4172262,-4183177,
0.7880000000000006,1600785637.2478979,28576,-4180085,-4127728,-4171122,-4171945,-4182913,
0.7920000000000006,1600785637.2479541,18317,-4179513,-4141266,-4171160,-4171970,-4182929,
0.7960000000000006,1600785637.2479987,9296,-4179365,-4131943,-4172306,-4173072,-4183972,
0.8000000000000006,1600785637.248044,-2185,-4179064,-4141496,-4170738,-4171570,-4182429,
0.8040000000000006,1600785637.2481017,-12996,-4178147,-4133699,-4170668,-4171538,-4182398,
0.8080000000000006,1600785637.248146,-22399,-4180894,-4131123,-4171989,-4172853,-4183742,
0.8120000000000006,1600785637.2481902,-33760,-4176260,-4130184,-4171166,-4171982,-4182859,
0.8160000000000006,1600785637.2482345,-43649,-4169999,-4098123,-4171572,-4172393,-4183265,
0.8200000000000006,1600785637.2482798,-52796,-4180822,-4149022,-4171065,-4171885,-4182817,
0.8240000000000006,1600785637.248324,-61424,-4177527,-4132933,-4170708,-4171509,-4182423,
0.8280000000000006,1600785637.2483664,-69235,-4178553,-4127210,-4171045,-4171797,-4182749,
0.8320000000000006,1600785637.2484105,-75609,-4180568,-4144642,-4171489,-4172395,-4183290,
0.8360000000000006,1600785637.248468,-81602,-4178147,-4092769,-4171124,-4172015,-4182950,
0.8400000000000006,1600785637.248514,-85297,-4180306,-4108773,-4171725,-4172612,-4183549,
0.8440000000000006,1600785637.2485592,-88653,-4177896,-4127897,-4171087,-4171934,-4182805,
0.8480000000000006,1600785637.2486033,-90924,-4178649,-4118689,-4170962,-4171776,-4182718,
0.8520000000000006,1600785637.2486477,-91238,-4179438,-4119759,-4171467,-4172281,-4183198,
0.8560000000000006,1600785637.2486908,-90223,-4178107,-4100323,-4171125,-4171926,-4182877,
0.8600000000000007,1600785637.2487361,-87852,-4180152,-4139739,-4170542,-4171367,-4182292,
0.8640000000000007,1600785637.24878,-82660,-4178813,-4125186,-4172088,-4172927,-4183841,
0.8680000000000007,1600785637.2488248,-78747,-4178189,-4111549,-4171181,-4171983,-4182930,
0.8720000000000007,1600785637.2488678,-72724,-4179313,-4111963,-4171330,-4172041,-4182951,
0.8760000000000007,1600785637.248913,-63872,-4180555,-4107324,-4172739,-4173563,-4184468,
0.8800000000000007,1600785637.2489703,-56499,-4179776,-4134655,-4171059,-4171862,-4182791,
0.8840000000000007,1600785637.249015,-46844,-4177625,-4119048,-4171517,-4172363,-4183253,
0.8880000000000007,1600785637.2490597,-37133,-4178104,-4117028,-4171168,-4171977,-4182882,
0.8920000000000007,1600785637.2491038,-26868,-4177104,-4124552,-4171044,-4171873,-4182795,
0.8960000000000007,1600785637.2491477,-16022,-4161913,-4075630,-4171756,-4172632,-4183549,
0.9000000000000007,1600785637.2491915,-5852,-4177588,-4091406,-4171410,-4172226,-4183164,
0.9040000000000007,1600785637.2492354,4196,-4175563,-4112591,-4171036,-4171807,-4182765,
0.9080000000000007,1600785637.249278,15469,-4177915,-4113000,-4172069,-4172901,-4183860,
0.9120000000000007,1600785637.249321,25489,-4182030,-4158887,-4171140,-4171929,-4182890,
0.9160000000000007,1600785637.249383,35399,-4183058,-4168869,-4170843,-4171684,-4182620,
0.9200000000000007,1600785637.2494273,45220,-4180728,-4142786,-4172074,-4172947,-4183934,
0.9240000000000007,1600785637.2494707,52933,-4176563,-4121143,-4171258,-4172076,-4183045,
0.9280000000000007,1600785637.2495134,60016,-4177469,-4119648,-4170702,-4171569,-4182520,
0.9320000000000007,1600785637.2495575,67597,-4179211,-4139864,-4172074,-4172993,-4183909,
0.9360000000000007,1600785637.2496016,71538,-4178036,-4121983,-4171093,-4171955,-4182852,
0.9400000000000007,1600785637.2496457,74697,-4180751,-4137371,-4171414,-4172238,-4183185,
0.9440000000000007,1600785637.2496896,78147,-4178926,-4127870,-4172230,-4173144,-4184061,
0.9480000000000007,1600785637.2497323,78942,-4178879,-4122733,-4170788,-4171609,-4182585,
0.9520000000000007,1600785637.2497766,80063,-4180431,-4135992,-4171595,-4172408,-4183385,
0.9560000000000007,1600785637.249821,78829,-4177643,-4095206,-4171161,-4171944,-4182891,
0.9600000000000007,1600785637.249865,76334,-4179998,-4128644,-4171036,-4171804,-4182753,
0.9640000000000007,1600785637.2499099,72666,-4176753,-4121018,-4171506,-4172244,-4183214,
0.9680000000000007,1600785637.249954,67850,-4178412,-4118735,-4171315,-4172076,-4183049,
0.9720000000000008,1600785637.250009,61993,-4180419,-4143603,-4171115,-4171920,-4182890,
0.9760000000000008,1600785637.250056,55495,-4177960,-4108472,-4171915,-4172701,-4183640,
0.9800000000000008,1600785637.2501018,46988,-4179863,-4133415,-4170918,-4171669,-4182645,
0.9840000000000008,1600785637.2501447,38548,-4176918,-4121180,-4171278,-4172095,-4183047,
0.9880000000000008,1600785637.25019,29678,-4178589,-4115168,-4172089,-4172917,-4183811,
0.9920000000000008,1600785637.2502332,18768,-4180058,-4146066,-4170860,-4171644,-4182565,
0.9960000000000008,1600785637.2502782,8389,-4179631,-4115132,-4171178,-4172000,-4182928,
1.0000000000000007,1600785637.2503223,-2354,-4179780,-4111472,-4171262,-4172095,-4183014,
1.0040000000000007,1600785637.250367,-12830,-4177836,-4122796,-4171270,-4172107,-4183050,
1.0080000000000007,1600785637.2504113,-23285,-4178421,-4111573,-4171201,-4172041,-4182932,
1.0120000000000007,1600785637.2504547,-33476,-4176493,-4126576,-4171264,-4172062,-4182949,
1.0160000000000007,1600785637.2505116,-43377,-4172561,-4118027,-4170922,-4171706,-4182665,
1.0200000000000007,1600785637.250556,-51796,-4181110,-4149705,-4171926,-4172759,-4183680,
1.0240000000000007,1600785637.2505987,-60780,-4176602,-4121861,-4171423,-4172207,-4183171,
1.0280000000000007,1600785637.2506413,-68613,-4178299,-4117162,-4171108,-4171909,-4182798,
1.0320000000000007,1600785637.2506843,-74321,-4181143,-4157297,-4171938,-4172729,-4183669,
1.0360000000000007,1600785637.2507272,-80115,-4179392,-4133070,-4171095,-4171967,-4182829,
1.0400000000000007,1600785637.2507703,-84916,-4179276,-4143994,-4170471,-4171313,-4182213,
1.0440000000000007,1600785637.2508225,-86164,-4178353,-4127837,-4172327,-4173143,-4184045,
1.0480000000000007,1600785637.2508655,-88325,-4178597,-4118689,-4171354,-4172181,-4183127,
1.0520000000000007,1600785637.2509093,-89043,-4179880,-4147301,-4170999,-4171788,-4182726,
1.0560000000000007,1600785637.2509518,-88002,-4166296,-4092225,-4171251,-4172033,-4182960,
1.0600000000000007,1600785637.2509968,-86057,-4177753,-4092840,-4170855,-4171605,-4182524,
1.0640000000000007,1600785637.2510526,-82154,-4175665,-4122340,-4171341,-4172127,-4183030,
1.0680000000000007,1600785637.2510986,-77264,-4176944,-4111737,-4171218,-4172009,-4182944,
1.0720000000000007,1600785637.2511435,-71541,-4180894,-4151643,-4171028,-4171850,-4182783,
1.0760000000000007,1600785637.2511888,-63878,-4182138,-4165517,-4171726,-4172523,-4183438,
1.0800000000000007,1600785637.251232,-55764,-4181451,-4165289,-4171689,-4172453,-4183424,
1.0840000000000007,1600785637.251277,-48027,-4176490,-4134673,-4170907,-4171702,-4182636,
1.0880000000000007,1600785637.25132,-38141,-4177152,-4113691,-4171855,-4172682,-4183551,
1.0920000000000007,1600785637.2514024,-28901,-4177480,-4101526,-4171191,-4171997,-4182924,
1.0960000000000008,1600785637.2514527,-18808,-4176771,-4090016,-4171012,-4171818,-4182765,
1.1000000000000008,1600785637.2514977,-7189,-4181778,-4128163,-4172282,-4173146,-4183987,
1.1040000000000008,1600785637.251555,2774,-4176425,-4128052,-4171264,-4172086,-4182988,
