time,,,,,,,
0.0,1600785504.3442514,45794,-3930822,6409,67074,-75042,1466,
0.004,1600785504.3444362,35238,-3750130,5542,450,-6153,-53,
0.008,1600785504.344482,31477,-4195713,6582,13858,-20692,235,
0.012,1600785504.3445523,27248,-4619069,7509,43223,-52395,1213,
0.016,1600785504.344595,13643,-4439308,7108,52989,-61959,1673,
0.02,1600785504.3446522,-2865,-3934274,6359,32122,-39718,1050,
0.024,1600785504.3447213,-14509,-3786768,5737,11564,-17400,-410,
0.028,1600785504.3447733,-20181,-4144082,6032,14888,-21532,46,
0.032,1600785504.3448212,-27039,-4479625,6958,24646,-32631,438,
0.036000000000000004,1600785504.3448648,-38035,-4342832,6779,69036,-77106,1113,
0.04000000000000001,1600785504.3449101,-52344,-3934606,6019,64973,-71823,461,
0.04400000000000001,1600785504.3449543,-61337,-3815515,5706,14556,-20987,115,
0.048000000000000015,1600785504.3449976,-63442,-4104159,6575,32660,-39914,781,
0.05200000000000002,1600785504.3450413,-66806,-4365211,7404,47558,-56532,1388,
0.05600000000000002,1600785504.3450837,-73094,-4260938,7938,103012,-112761,1552,
0.060000000000000026,1600785504.3451283,-81416,-3954138,5843,32775,-39789,790,
0.06400000000000003,1600785504.3451865,-85947,-3859157,6169,27957,-35097,726,
0.06800000000000003,1600785504.3452387,-83559,-4081405,6318,40137,-47225,479,
0.07200000000000004,1600785504.3452785,-81661,-4284014,6468,34116,-41853,971,
0.07600000000000004,1600785504.3453186,-81827,-4208217,6782,51223,-59466,1253,
0.08000000000000004,1600785504.3453557,-81204,-3992624,6083,25579,-32833,720,
0.08400000000000005,1600785504.3453982,-79386,-3928147,6255,35075,-42302,731,
0.08800000000000005,1600785504.345435,-71539,-4093531,6605,48130,-55736,970,
0.09200000000000005,1600785504.345471,-64255,-4245047,6542,40714,-48474,739,
0.09600000000000006,1600785504.3455074,-58046,-4197640,6711,48615,-56811,979,
0.10000000000000006,1600785504.345544,-53371,-4047223,6146,21079,-28284,819,
0.10400000000000006,1600785504.345582,-43360,-4018025,6670,40545,-48428,551,
0.10800000000000007,1600785504.3456197,-32326,-4132779,6687,48427,-56209,678,
0.11200000000000007,1600785504.3456564,-21254,-4242959,6222,20134,-26718,43,
0.11600000000000008,1600785504.3457105,-11323,-4220463,6270,35848,-42970,698,
0.12000000000000008,1600785504.34575,-2714,-4124306,7110,58375,-67288,1900,
0.12400000000000008,1600785504.3457878,8595,-4110259,7109,54346,-63038,1682,
0.12800000000000009,1600785504.3458242,18879,-4183975,6702,56114,-64524,1569,
0.1320000000000001,1600785504.3458645,29965,-4253070,7064,47030,-55649,1583,
0.1360000000000001,1600785504.3459013,39931,-4246169,7192,71936,-79757,551,
0.1400000000000001,1600785504.3459377,47653,-4197653,6169,21680,-28448,45,
0.1440000000000001,1600785504.3459742,54082,-4188512,6148,44227,-51155,188,
0.1480000000000001,1600785504.346012,62562,-4232590,6269,53635,-60687,581,
0.1520000000000001,1600785504.3460507,68185,-4262625,6119,22545,-28957,417,
0.1560000000000001,1600785504.3460991,73480,-4260093,7367,91031,-99523,1577,
0.16000000000000011,1600785504.3461382,77739,-4242857,7398,157106,-165899,1955,
0.16400000000000012,1600785504.3461761,80612,-4239484,7840,77696,-87239,1814,
0.16800000000000012,1600785504.3462136,81760,-4249923,6966,75203,-83821,1681,
0.17200000000000013,1600785504.3462498,83604,-4261450,6706,27031,-34516,637,
0.17600000000000013,1600785504.3462882,81190,-4254320,6467,-5930,-719,112,
0.18000000000000013,1600785504.3463247,78742,-4257787,5979,-15051,9109,-154,
0.18400000000000014,1600785504.3463633,74605,-4253817,6504,40545,-47740,705,
0.18800000000000014,1600785504.3463993,69217,-4237022,6937,68917,-76832,1039,
0.19200000000000014,1600785504.3464382,63502,-4222387,6994,34155,-41998,1006,
0.19600000000000015,1600785504.3464742,55778,-4218298,6972,36164,-43988,1102,
0.20000000000000015,1600785504.3465116,49035,-4233069,7236,36349,-44881,1601,
0.20400000000000015,1600785504.3465607,41471,-4234537,7428,52619,-61446,1859,
0.20800000000000016,1600785504.3465998,31548,-4200708,7368,73228,-81888,1816,
0.21200000000000016,1600785504.3466387,20353,-4167464,6802,52427,-60466,540,
0.21600000000000016,1600785504.3466754,10851,-4170882,6705,28910,-36353,533,
0.22000000000000017,1600785504.3467126,-1089,-4187074,6275,-1424,-5076,37,
0.22400000000000017,1600785504.3467493,-10054,-4189543,6661,38283,-45753,596,
0.22800000000000017,1600785504.346788,-20161,-4154610,6910,60246,-68241,805,
0.23200000000000018,1600785504.3468246,-32141,-4109133,6421,31846,-38930,734,
0.23600000000000018,1600785504.3468633,-41224,-4114309,6588,38682,-46003,508,
0.24000000000000019,1600785504.346901,-49390,-4142778,6460,28041,-35880,906,
0.2440000000000002,1600785504.3469384,-57149,-4144590,6909,41562,-49674,976,
0.2480000000000002,1600785504.3469748,-64650,-4106546,6278,53178,-60239,554,
0.25200000000000017,1600785504.3470242,-72005,-4066981,5969,19550,-26124,232,
0.25600000000000017,1600785504.347063,-77358,-4074133,6354,64736,-71751,379,
0.2600000000000002,1600785504.3471005,-79757,-4114985,6751,87435,-94942,606,
0.2640000000000002,1600785504.3471386,-83484,-4119869,6533,45854,-53489,822,
0.2680000000000002,1600785504.3471763,-85243,-4085901,6531,64171,-72135,1111,
0.2720000000000002,1600785504.347214,-85107,-4056588,6897,28966,-37434,1276,
0.2760000000000002,1600785504.3472514,-83498,-4068396,6696,32512,-40141,1276,
0.2800000000000002,1600785504.3472888,-81092,-4110456,6832,54859,-62992,1314,
0.2840000000000002,1600785504.3473265,-76301,-4132314,6796,47805,-55857,1154,
0.2880000000000002,1600785504.347363,-74613,-4095755,7075,64933,-73280,1012,
0.2920000000000002,1600785504.3474011,-67077,-4075082,6179,26590,-34055,1017,
0.2960000000000002,1600785504.3474505,-58822,-4097747,6557,15699,-23369,761,
0.3000000000000002,1600785504.347489,-51506,-4136441,6451,12312,-19917,933,
0.3040000000000002,1600785504.3475282,-42514,-4159544,6280,30052,-37317,852,
0.3080000000000002,1600785504.347565,-34182,-4137317,6414,58476,-66285,1199,
0.3120000000000002,1600785504.3476033,-23992,-4119042,6517,39415,-47253,1012,
0.3160000000000002,1600785504.3476408,-13104,-4141410,6620,31350,-38990,687,
0.32000000000000023,1600785504.3476772,-2199,-4184255,5987,4391,-11425,485,
0.32400000000000023,1600785504.347716,8019,-4205086,6343,26180,-33657,985,
0.32800000000000024,1600785504.3477533,19099,-4194947,6473,51585,-59200,1219,
0.33200000000000024,1600785504.3478088,27425,-4173585,6881,53600,-61719,1092,
0.33600000000000024,1600785504.3478472,38161,-4194970,6957,134643,-142270,1882,
0.34000000000000025,1600785504.3478844,47751,-4234405,6452,164485,-172860,125,
0.34400000000000025,1600785504.347921,55775,-4249293,7011,55242,-63530,1691,
0.34800000000000025,1600785504.3479614,61856,-4233262,6644,69319,-77326,422,
0.35200000000000026,1600785504.3479984,69725,-4224871,5360,30501,-36625,667,
0.35600000000000026,1600785504.3480346,74168,-4231856,7093,-61,-8434,750,
0.36000000000000026,1600785504.348079,78941,-4262745,6185,-6758,115,-599,
0.36400000000000027,1600785504.3481169,82413,-4272293,5323,27995,-34321,1325,
0.36800000000000027,1600785504.348156,83037,-4253331,8061,60068,-69766,1565,
0.3720000000000003,1600785504.348194,82626,-4238748,6342,48302,-55350,-401,
0.3760000000000003,1600785504.3482304,81259,-4241386,6090,87817,-94330,-151,
0.3800000000000003,1600785504.348271,79115,-4259488,6686,57331,-64897,752,
0.3840000000000003,1600785504.3483078,76200,-4266061,6273,39351,-46523,343,
0.3880000000000003,1600785504.3483489,71161,-4243749,6289,65756,-72944,546,
0.3920000000000003,1600785504.3483963,64250,-4222048,6444,43569,-51702,965,
0.3960000000000003,1600785504.3484344,58744,-4225378,7104,56234,-64689,1141,
0.4000000000000003,1600785504.348475,48727,-4224997,6644,28046,-35607,721,
0.4040000000000003,1600785504.3485205,41391,-4225390,6581,35053,-42583,781,
0.4080000000000003,1600785504.3485572,32664,-4210115,6254,63520,-70653,577,
0.4120000000000003,1600785504.3485935,21347,-4182112,6495,47600,-54971,593,
0.4160000000000003,1600785504.3486323,11148,-4177603,6559,113602,-121577,1415,
0.4200000000000003,1600785504.348669,1202,-4182190,7353,133854,-142301,999,
0.4240000000000003,1600785504.348708,-9780,-4170375,6781,59651,-67298,541,
0.4280000000000003,1600785504.3487449,-19399,-4155636,6614,78700,-86351,699,
0.43200000000000033,1600785504.3488452,-29720,-4137460,6098,33048,-39912,122,
0.43600000000000033,1600785504.348886,-40048,-4125789,6025,3665,-10657,446,
0.44000000000000034,1600785504.3489254,-48197,-4131854,6416,-9375,1476,249,
0.44400000000000034,1600785504.3489642,-57372,-4122598,6670,34187,-41336,1347,
0.44800000000000034,1600785504.3490028,-64496,-4108080,6669,69875,-77598,1071,
0.45200000000000035,1600785504.3490412,-71606,-4095711,7320,58604,-67034,947,
0.45600000000000035,1600785504.349079,-77578,-4088502,8010,108425,-117862,2092,
0.46000000000000035,1600785504.3491156,-80628,-4093580,6648,61577,-69412,996,
0.46400000000000036,1600785504.3491554,-82653,-4097932,6859,42874,-50980,1012,
0.46800000000000036,1600785504.349194,-85270,-4086469,6863,72126,-79855,798,
0.47200000000000036,1600785504.3492317,-84834,-4086037,6171,32050,-38938,526,
0.47600000000000037,1600785504.3492813,-83312,-4089826,6583,54533,-62109,1086,
0.48000000000000037,1600785504.34932,-81997,-4089215,6559,30871,-38486,961,
0.4840000000000004,1600785504.3493588,-78311,-4096023,6964,47643,-55900,1172,
0.4880000000000004,1600785504.3493962,-73443,-4097850,7226,76757,-85237,1382,
