Username, User ID, Session ID,Session Tag,Date,Shape (rows x columns),Duration (ms),Starting Time,Ending Time,Resolution (ms),Resolution (Hz),Unit Measure,Starting Timestamp,Ending Timestamp
user,12345678,a18ec311-dc58-45bf-8d53-442317de0b73,Exp5,16-07-2020_15-20-45,11330x6,154913,15:19:16.733,15:20:28.816,5.690792,175.72246,µV,1594905473905,1594905628818,
Time,Ch-1,Ch-2,Ch-3,Ch-4,Ch-5,Ch-6,Ch-7,Ch-8
0.0,-1081.344,-1081.344,-1081.344,-1081.344,-4.125,-1081.344,
2.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.815,-1081.344,
4.0,-1081.344,-1081.344,-1081.344,-1081.344,36.828,-1081.344,
70.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.937,-1081.344,
102.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.726,-1081.344,
113.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.353,-1081.344,
117.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.617,-1081.344,
119.0,-1081.344,-1081.344,-1081.344,-1081.344,-193.644,-1081.344,
121.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.508,-1081.344,
123.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.574,-1081.344,
124.0,-1081.344,-1081.344,-1081.344,-1081.344,-244.068,-1081.344,
126.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.33,-1081.344,
128.0,-1081.344,-1081.344,-1081.344,-1081.344,-259.611,-1081.344,
130.0,-1081.344,-1081.344,-1081.344,-1081.344,-259.512,-1081.344,
131.0,-1081.344,-1081.344,-1081.344,-1081.344,-192.918,-1081.344,
134.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.858,-1081.344,
139.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.528,-1081.344,
142.0,-1081.344,-1081.344,-1081.344,-1081.344,-116.424,-1081.344,
143.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.574,-1081.344,
144.0,-1081.344,-1081.344,-1081.344,-1081.344,-25.146,-1081.344,
146.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.013,-1081.344,
147.0,-1081.344,-1081.344,-1081.344,-1081.344,37.752,-1081.344,
150.0,-1081.344,-1081.344,-1081.344,-1081.344,68.31,-1081.344,
151.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.63,-1081.344,
153.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.287,-1081.344,
154.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.089,-1081.344,
156.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.099,-1081.344,
158.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.132,-1081.344,
159.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.564,-1081.344,
162.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.277,-1081.344,
169.0,-1081.344,-1081.344,-1081.344,-1081.344,240.108,-1081.344,
171.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.97,-1081.344,
173.0,-1081.344,-1081.344,-1081.344,-1081.344,240.075,-1081.344,
174.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.343,-1081.344,
176.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.729,-1081.344,
178.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.429,-1081.344,
180.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.528,-1081.344,
181.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.762,-1081.344,
183.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.485,-1081.344,
184.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.716,-1081.344,
198.0,-1081.344,-1081.344,-1081.344,-1081.344,-4.125,-1081.344,
200.0,-1081.344,-1081.344,-1081.344,-1081.344,67.914,-1081.344,
202.0,-1081.344,-1081.344,-1081.344,-1081.344,37.191,-1081.344,
203.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.64,-1081.344,
205.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.396,-1081.344,
206.0,-1081.344,-1081.344,-1081.344,-1081.344,-57.057,-1081.344,
208.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.201,-1081.344,
210.0,-1081.344,-1081.344,-1081.344,-1081.344,-117.051,-1081.344,
212.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.155,-1081.344,
213.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.419,-1081.344,
214.0,-1081.344,-1081.344,-1081.344,-1081.344,-193.413,-1081.344,
215.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.409,-1081.344,
216.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.409,-1081.344,
217.0,-1081.344,-1081.344,-1081.344,-1081.344,-243.969,-1081.344,
223.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.33,-1081.344,
224.0,-1081.344,-1081.344,-1081.344,-1081.344,-259.644,-1081.344,
225.0,-1081.344,-1081.344,-1081.344,-1081.344,-261.624,-1081.344,
227.0,-1081.344,-1081.344,-1081.344,-1081.344,-259.677,-1081.344,
228.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.231,-1081.344,
229.0,-1081.344,-1081.344,-1081.344,-1081.344,-243.87,-1081.344,
231.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.376,-1081.344,
232.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.31,-1081.344,
233.0,-1081.344,-1081.344,-1081.344,-1081.344,-193.347,-1081.344,
234.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.32,-1081.344,
241.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.023,-1081.344,
242.0,-1081.344,-1081.344,-1081.344,-1081.344,-116.952,-1081.344,
244.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.069,-1081.344,
245.0,-1081.344,-1081.344,-1081.344,-1081.344,-56.925,-1081.344,
264.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.198,-1081.344,
265.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.475,-1081.344,
267.0,-1081.344,-1081.344,-1081.344,-1081.344,37.356,-1081.344,
268.0,-1081.344,-1081.344,-1081.344,-1081.344,67.98,-1081.344,
269.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.927,-1081.344,
271.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.551,-1081.344,
281.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.287,-1081.344,
283.0,-1081.344,-1081.344,-1081.344,-1081.344,240.207,-1081.344,
297.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.871,-1081.344,
309.0,-1081.344,-1081.344,-1081.344,-1081.344,240.207,-1081.344,
311.0,-1081.344,-1081.344,-1081.344,-1081.344,-2.244,-1081.344,
325.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.531,-1081.344,
326.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.099,-1081.344,
327.0,-1081.344,-1081.344,-1081.344,-1081.344,-0.165,-1081.344,
329.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.333,-1081.344,
330.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.023,-1081.344,
342.0,-1081.344,-1081.344,-1081.344,-1081.344,-1.254,-1081.344,
360.0,-1081.344,-1081.344,-1081.344,-1081.344,-3.597,-1081.344,
