Username, User ID, Session ID,Session Tag,Date,Shape (rows x columns),Duration (ms),Starting Time,Ending Time,Resolution (ms),Resolution (Hz),Unit Measure,Starting Timestamp,Ending Timestamp
user,12345678,9d085b5c-7acc-4cec-b653-bb174d82d93f,Exp32,17-07-2020_17-30-50,6797x6,39506,17:29:56.628,17:30:36.184,6.0142174,166.27267,µV,0,1594999836184,
Time,Ch-1,Ch-2,Ch-3,Ch-4,Ch-5,Ch-6,Ch-7,Ch-8
0.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
2.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
4.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
5.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
7.0,-1081.344,-1081.344,-461.274,-1081.344,-1.815,-2.904,
14.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
16.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
92.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
93.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
112.0,-1081.344,-1081.344,-2.838,-1081.344,-833.613,-911.03107,
113.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
115.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
116.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
117.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
118.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
119.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
121.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
122.0,-1081.344,-1081.344,-683.59503,-1081.344,-1036.101,-1081.344,
123.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
124.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
125.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
126.0,-1081.344,-1081.344,-0.924,-1081.344,-1.749,-1081.344,
127.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
133.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
134.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
136.0,-1081.344,-1081.344,-674.586,-1081.344,-1020.85504,-1081.344,
137.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
138.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
140.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
150.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
151.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
152.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
154.0,-1081.344,-1081.344,-731.742,-1081.344,-0.924,-1081.344,
167.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
169.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
183.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
223.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
240.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
241.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
250.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
251.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
253.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
267.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
269.0,-1081.344,-1081.344,-623.337,-1081.344,-0.561,-1081.344,
270.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
285.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
286.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
287.0,-1081.344,-1081.344,-2.805,-1081.344,-1.848,-1081.344,
288.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
302.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
304.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
306.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
319.0,-1081.344,-1081.344,-1.518,-1081.344,-1035.738,-1081.344,
322.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
337.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
339.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
341.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
350.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
352.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
353.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
354.0,-1081.344,-1081.344,-3.696,-1081.344,-1037.157,-1081.344,
369.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
371.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
372.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
373.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
374.0,-1081.344,-1081.344,-718.08,-1081.344,-1063.26,-1081.344,
375.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
376.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
385.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
422.0,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,-1081.344,
