time,,,,,,,
0.0,1597403221.4068215,55973,-4225597,4919,4921626,-4928204,-4054,
0.004,1597403221.406885,149080,-4319187,2619,730500,-739787,-1125,
0.008,1597403221.4069273,100331,-4269369,3565,156481,-160367,341,
0.012,1597403221.4069715,-44930,-4123314,4668,2029801,-2012789,-2504,
0.016,1597403221.407015,-152015,-4016431,6048,5935485,-5899767,-21845,
0.02,1597403221.407058,-121473,-4048223,4968,4978180,-4984715,-4106,
0.024,1597403221.4071233,18308,-4188429,2664,751275,-760632,-1122,
0.028,1597403221.4071677,137677,-4306678,3521,159324,-163223,388,
0.032,1597403221.4072094,125799,-4293962,4592,2045086,-2027696,-2621,
0.036000000000000004,1597403221.4072526,-6251,-4162144,6066,5947093,-5911174,-22078,
0.04000000000000001,1597403221.4072971,-135955,-4033760,5029,5009867,-5016361,-4095,
0.04400000000000001,1597403221.4073408,-142946,-4027226,2739,774259,-783669,-1150,
0.048000000000000015,1597403221.4073825,-20742,-4148284,3534,152487,-156425,314,
0.05200000000000002,1597403221.4074259,117254,-4285332,4558,2030283,-2013330,-2515,
0.05600000000000002,1597403221.4074705,142991,-4311340,6035,5959192,-5923126,-22023,
0.060000000000000026,1597403221.407512,32555,-4202214,5031,5031331,-5037854,-4138,
0.06400000000000003,1597403221.4075527,-111498,-4058750,2739,787292,-796658,-1172,
0.06800000000000003,1597403221.4075937,-155604,-4013532,3549,154166,-158143,414,
0.07200000000000004,1597403221.407644,-58702,-4109462,4596,2028119,-2011027,-2270,
0.07600000000000004,1597403221.4076831,89144,-4257463,6040,5946234,-5910570,-21224,
0.08000000000000004,1597403221.407722,150897,-4320522,5038,5016542,-5023050,-4144,
0.08400000000000005,1597403221.4077585,69136,-4239291,2695,772813,-782104,-1173,
0.08800000000000005,1597403221.4077969,-80179,-4088899,3518,150039,-153930,341,
0.09200000000000005,1597403221.4078438,-158615,-4009576,4593,2003754,-1986641,-2553,
0.09600000000000006,1597403221.407882,-93233,-4075144,6061,5911637,-5875039,-22338,
0.10000000000000006,1597403221.4079187,55129,-4224780,4955,4992106,-4998517,-4159,
0.10400000000000006,1597403221.4079592,148950,-4319099,2639,767866,-777179,-1200,
0.10800000000000007,1597403221.4079988,101057,-4270104,3489,147311,-151280,318,
0.11200000000000007,1597403221.4080355,-44012,-4124239,4632,1985391,-1968862,-2098,
0.11600000000000008,1597403221.408073,-151733,-4016726,6076,5896162,-5860108,-21763,
0.12000000000000008,1597403221.4081218,-122059,-4047649,4998,4999093,-5005523,-4170,
0.12400000000000008,1597403221.4081619,17383,-4187544,2639,772392,-781707,-1209,
0.12800000000000009,1597403221.408199,137279,-4306307,3462,146938,-150763,250,
0.1320000000000001,1597403221.4082358,126312,-4294486,4548,1975892,-1959315,-2030,
0.1360000000000001,1597403221.408275,-5307,-4163067,6052,5896317,-5860612,-21076,
0.1400000000000001,1597403221.408312,-135472,-4034242,5065,5034365,-5040702,-4203,
0.1440000000000001,1597403221.408349,-143377,-4026801,2704,795587,-804907,-1214,
0.1480000000000001,1597403221.4083855,-21675,-4147310,3445,146288,-150297,375,
0.1520000000000001,1597403221.4084263,116645,-4284747,4537,1988209,-1971656,-2149,
0.1560000000000001,1597403221.4084654,143299,-4311571,6002,5934856,-5898000,-22173,
0.16000000000000011,1597403221.4085166,33488,-4203148,5067,5116734,-5123012,-4241,
0.16400000000000012,1597403221.4085562,-110795,-4059390,2759,824294,-833609,-1255,
0.16800000000000012,1597403221.4085946,-155804,-4013262,3513,141574,-145554,266,
0.17200000000000013,1597403221.4086323,-59631,-4108468,4549,1958063,-1941345,-2617,
0.17600000000000013,1597403221.4086707,88360,-4256626,5985,5881055,-5844162,-22312,
0.18000000000000013,1597403221.408708,150969,-4320575,5013,5040729,-5047159,-4140,
0.18400000000000014,1597403221.4087467,69949,-4240107,2720,796952,-806266,-1192,
0.18800000000000014,1597403221.4087834,-79349,-4089794,3560,141805,-145796,327,
0.19200000000000014,1597403221.4088218,-158548,-4009679,4630,1955153,-1939173,-2016,
0.19600000000000015,1597403221.4088583,-94022,-4074316,6000,5864670,-5829860,-20681,
0.20000000000000015,1597403221.408897,54235,-4223827,4962,5025452,-5031793,-4119,
0.20400000000000015,1597403221.408934,148770,-4318850,2658,798465,-807774,-1204,
0.20800000000000016,1597403221.4089882,101732,-4270796,3488,139113,-143167,300,
0.21200000000000016,1597403221.40904,-43126,-4125133,4599,1942927,-1927331,-2069,
0.21600000000000016,1597403221.4090786,-151485,-4016925,6043,5837175,-5802144,-21318,
0.22000000000000017,1597403221.4091177,-122701,-4046965,5017,5028710,-5034988,-4159,
0.22400000000000017,1597403221.4091547,16437,-4186606,2686,799133,-808559,-1170,
0.22800000000000017,1597403221.4091938,136892,-4305973,3437,135222,-139411,314,
0.23200000000000018,1597403221.4092317,126825,-4295038,4539,1919009,-1903465,-2345,
0.23600000000000018,1597403221.409269,-4365,-4164066,6000,5807235,-5771715,-21994,
0.24000000000000019,1597403221.4093058,-134966,-4034788,5055,5004644,-5010907,-4129,
0.2440000000000002,1597403221.4093447,-143777,-4026448,2711,791449,-800712,-1200,
0.2480000000000002,1597403221.4093816,-22590,-4146531,3463,135474,-139609,270,
0.25200000000000017,1597403221.409434,116087,-4284287,4557,1898088,-1882852,-2008,
0.25600000000000017,1597403221.4094734,143664,-4312021,5948,5779850,-5743912,-21195,
0.2600000000000002,1597403221.4095113,34462,-4204155,5006,5001657,-5007899,-4175,
0.2640000000000002,1597403221.4095483,-110083,-4060106,2748,792113,-801414,-1188,
0.2680000000000002,1597403221.4095871,-155942,-4013194,3506,136143,-140206,310,
0.2720000000000002,1597403221.4096406,-60467,-4107699,4575,1919181,-1903790,-2216,
0.2760000000000002,1597403221.4096882,87636,-4255896,5966,5800130,-5764072,-21972,
0.2800000000000002,1597403221.4097464,151059,-4320621,4959,5026550,-5032691,-4238,
0.2840000000000002,1597403221.4097922,70815,-4240978,2725,813222,-822558,-1162,
0.2880000000000002,1597403221.409862,-78514,-4090655,3528,137909,-142002,353,
0.2920000000000002,1597403221.4099112,-158471,-4009772,4555,1906246,-1891135,-2507,
0.2960000000000002,1597403221.4100158,-94746,-4073592,5903,5722266,-5688028,-21753,
0.3000000000000002,1597403221.4100633,53398,-4223011,4887,4866372,-4872676,-4139,
0.3040000000000002,1597403221.4101026,148630,-4318728,2640,734802,-744049,-1046,
0.3080000000000002,1597403221.4101405,102471,-4271581,3496,137978,-142091,398,
0.3120000000000002,1597403221.4101784,-42139,-4126131,4579,1899271,-1884372,-2596,
0.3160000000000002,1597403221.4102154,-151129,-4017273,5927,5701649,-5667197,-22032,
0.32000000000000023,1597403221.4102547,-123249,-4046419,4937,4878086,-4884286,-4132,
0.32400000000000023,1597403221.4102914,15526,-4185698,2677,744851,-754113,-1003,
0.32800000000000024,1597403221.4103303,136489,-4305485,3366,136749,-140861,452,
0.33200000000000024,1597403221.410367,127366,-4295482,4472,1869689,-1854910,-2875,
0.33600000000000024,1597403221.410405,-3397,-4164996,5849,5674047,-5638103,-23512,
0.34000000000000025,1597403221.4104583,-134427,-4035311,4955,4864553,-4870738,-4115,
0.34400000000000025,1597403221.4104967,-144181,-4026066,2728,742482,-751747,-949,
0.34800000000000025,1597403221.410536,-23547,-4145591,3467,135213,-139338,444,
0.35200000000000026,1597403221.4105728,115480,-4283587,4428,1873474,-1858937,-2794,
0.35600000000000026,1597403221.4106197,143928,-4312240,5811,5659855,-5625245,-22585,
0.36000000000000026,1597403221.410656,35352,-4205031,4949,4882301,-4888487,-4134,
0.36400000000000027,1597403221.4106941,-109386,-4060904,2766,762767,-772096,-956,
0.36800000000000027,1597403221.4107308,-156125,-4013027,3504,131504,-135727,505,
0.3720000000000003,1597403221.4107685,-61365,-4106845,4529,1850479,-1835863,-2884,
0.3760000000000003,1597403221.4108045,86874,-4255186,5810,5624895,-5590781,-22113,
0.3800000000000003,1597403221.4108424,151119,-4320761,4896,4844381,-4850580,-4096,
0.3840000000000003,1597403221.4108787,71669,-4241862,2735,745617,-754926,-1031,
0.3880000000000003,1597403221.4109294,-77644,-4091520,3499,130941,-135146,447,
0.3920000000000003,1597403221.410967,-158394,-4009871,4550,1845287,-1830833,-2446,
0.3960000000000003,1597403221.4110043,-95509,-4072884,5850,5619212,-5584206,-22372,
0.4000000000000003,1597403221.4110422,52513,-4222140,4876,4840084,-4846254,-4101,
0.4040000000000003,1597403221.411136,148448,-4318614,2673,747832,-757147,-967,
0.4080000000000003,1597403221.4111772,103174,-4272293,3437,129212,-133439,504,
0.4120000000000003,1597403221.4112175,-41235,-4127054,4553,1851486,-1837093,-2380,
0.4160000000000003,1597403221.4112577,-150838,-4017648,5959,5656006,-5620721,-22482,
0.4200000000000003,1597403221.4112973,-123827,-4045834,4964,4922777,-4928869,-4226,
0.4240000000000003,1597403221.4113371,14609,-4184811,2679,779436,-788770,-1019,
0.4280000000000003,1597403221.4113755,136092,-4305170,3420,130105,-134385,458,
0.43200000000000033,1597403221.4114268,127876,-4296038,4455,1838513,-1824210,-2095,
0.43600000000000033,1597403221.4114676,-2446,-4165962,5891,5653499,-5617711,-22181,
0.44000000000000034,1597403221.411507,-133935,-4035796,5008,4930537,-4936658,-4243,
0.44400000000000034,1597403221.411546,-144568,-4025654,2720,778004,-787310,-1061,
0.44800000000000034,1597403221.411586,-24498,-4144651,3430,127516,-131871,484,
0.45200000000000035,1597403221.4116256,114834,-4282962,4467,1826007,-1811716,-2351,
0.45600000000000035,1597403221.4116635,144174,-4312450,5843,5665128,-5627319,-23662,
0.46000000000000035,1597403221.4117038,36238,-4205890,5017,4997247,-5003192,-4390,
0.46400000000000036,1597403221.4117422,-108755,-4061492,2763,806822,-816234,-1026,
0.46800000000000036,1597403221.411782,-156350,-4012867,3493,125891,-130185,511,
0.47200000000000036,1597403221.4118283,-62286,-4105967,4511,1838601,-1824633,-2077,
0.47600000000000037,1597403221.411881,86060,-4254324,5871,5664329,-5628102,-23171,
0.48000000000000037,1597403221.4119213,151131,-4320765,5000,4988391,-4994383,-4356,
0.4840000000000004,1597403221.4119616,72425,-4242669,2777,810578,-819877,-1105,
0.4880000000000004,1597403221.412,-76879,-4092333,3476,125898,-130207,474,
0.4920000000000004,1597403221.4120405,-158410,-4009885,4569,1825339,-1811223,-1924,
0.4960000000000004,1597403221.41208,-96344,-4072005,5884,5656403,-5619502,-22637,
0.5000000000000003,1597403221.4121196,51587,-4221242,4983,4992419,-4998376,-4288,
0.5040000000000003,1597403221.412158,148223,-4318415,2728,820391,-829743,-1051,
0.5080000000000003,1597403221.4121964,103807,-4272960,3418,121986,-126295,441,
0.5120000000000003,1597403221.4122348,-40352,-4127960,4518,1795930,-1782427,-2149,
0.5160000000000003,1597403221.412273,-150573,-4017904,5910,5605918,-5570162,-23090,
0.5200000000000004,1597403221.4123113,-124476,-4045221,5026,4966054,-4971947,-4307,
0.5240000000000004,1597403221.4123497,13611,-4183761,2705,815369,-824658,-1107,
0.5280000000000004,1597403221.412388,135656,-4304776,3380,120369,-124717,464,
0.5320000000000004,1597403221.412446,128331,-4296544,4514,1785249,-1771655,-2187,
0.5360000000000004,1597403221.4124858,-1535,-4166844,5935,5607785,-5570774,-23609,
0.5400000000000004,1597403221.4125245,-133422,-4036346,5092,5001306,-5007081,-4389,
0.5440000000000004,1597403221.412563,-144957,-4025334,2785,830698,-840034,-1043,
0.5480000000000004,1597403221.4126048,-25442,-4143707,3396,120443,-124828,424,
0.5520000000000004,1597403221.4126427,114220,-4282440,4481,1771564,-1758308,-1982,
0.5560000000000004,1597403221.4126806,144488,-4312805,5821,5573805,-5538130,-22085,
0.5600000000000004,1597403221.4127188,37187,-4206835,5019,4980646,-4986458,-4341,
0.5640000000000004,1597403221.4127598,-108017,-4062252,2775,831391,-840683,-1053,
0.5680000000000004,1597403221.4128091,-156505,-4012762,3453,120341,-124797,491,
0.5720000000000004,1597403221.4128494,-63134,-4105132,4528,1793291,-1780041,-1972,
0.5760000000000004,1597403221.4128888,85300,-4253580,5833,5617347,-5580900,-23003,
