time,,,,,,,
0.0,1597402662.014235,3144,447,4169893,-67081,-4107781,-2344,
0.004,1597402662.014298,-12987,750,4169046,-59672,-4110995,1868,
0.008,1597402662.01434,-52063,1042,4168414,-51337,-4111301,10033,
0.012,1597402662.0143828,-76029,998,4168568,-42279,-4118622,6926,
0.016,1597402662.014425,-3558,597,4169414,-32641,-4138539,-2696,
0.02,1597402662.01448,3208,441,4169859,-22510,-4152282,-2291,
0.024,1597402662.0145245,-12750,733,4169053,-12059,-4158621,1849,
0.028,1597402662.014565,-52427,1162,4168341,-1447,-4161104,10614,
0.032,1597402662.0146053,-77240,984,4168489,9098,-4169861,7799,
0.036000000000000004,1597402662.0146463,-3551,499,4169477,19468,-4190659,-2723,
0.04000000000000001,1597402662.0146902,3203,418,4169862,29464,-4204241,-2387,
0.04400000000000001,1597402662.0147316,-12900,779,4168998,38989,-4209651,1818,
0.048000000000000015,1597402662.0147743,-52368,1108,4168349,47870,-4210394,10227,
0.05200000000000002,1597402662.014815,-75792,1017,4168529,55920,-4216813,7316,
0.05600000000000002,1597402662.0148582,-3459,513,4169489,63014,-4234187,-2786,
0.060000000000000026,1597402662.014899,3221,423,4169954,69067,-4243910,-2418,
0.06400000000000003,1597402662.0149498,-12653,783,4169028,74028,-4244628,1812,
0.06800000000000003,1597402662.0149913,-52776,1080,4168379,77774,-4240333,10283,
0.07200000000000004,1597402662.015029,-75822,985,4168550,80244,-4241286,7514,
0.07600000000000004,1597402662.0150664,-3506,545,4169436,81366,-4252539,-2734,
0.08000000000000004,1597402662.0151036,3231,435,4169836,81165,-4255970,-2397,
0.08400000000000005,1597402662.0151408,-12644,753,4169037,79668,-4250377,1740,
0.08800000000000005,1597402662.0151768,-51320,1078,4168391,76892,-4239508,10297,
0.09200000000000005,1597402662.0152142,-75895,972,4168593,72807,-4233861,7796,
0.09600000000000006,1597402662.0152497,-3381,506,4169488,67504,-4238702,-2750,
0.10000000000000006,1597402662.0152874,3113,414,4169898,61114,-4235891,-2376,
0.10400000000000006,1597402662.0153239,-13003,751,4169033,53737,-4224340,1807,
0.10800000000000007,1597402662.0153594,-52863,1095,4168345,45498,-4208019,10471,
0.11200000000000007,1597402662.0154097,-76767,968,4168565,36461,-4197234,7499,
0.11600000000000008,1597402662.015447,-3402,559,4169527,26726,-4197977,-2715,
