time,,,,,,,
0.0,1597404416.0934873,-40173,4170283,8650,-248886,-3864150,-50031,
0.004,1597404416.093587,-11797,4170782,-12429,1202081,-5345098,-16407,
0.008,1597404416.0936558,-1939,4171139,-33419,-2713342,-1429676,-1125,
0.012,1597404416.0937278,-6092,4170912,-53929,-4116695,-4790,913,
0.016,1597404416.093797,-21597,4170485,-73664,-3455211,-635128,-1454,
0.02,1597404416.0938659,-39428,4170293,-92323,-181317,-3831300,-49686,
0.024,1597404416.093935,-11513,4170712,-109573,1257275,-5303125,-16464,
0.028,1597404416.0940192,-1873,4171082,-125175,-2644877,-1406414,-1102,
0.032,1597404416.0940933,-5899,4170946,-138838,-4031894,-4820,953,
0.036000000000000004,1597404416.0941615,-21857,4170533,-150370,-3386751,-626937,-1495,
0.04000000000000001,1597404416.094233,-40458,4170301,-159569,-136780,-3808019,-50262,
0.04400000000000001,1597404416.0943027,-11785,4170718,-166312,1316523,-5305246,-16796,
0.048000000000000015,1597404416.094371,-1760,4171036,-170508,-2593300,-1412648,-1120,
0.05200000000000002,1597404416.0944397,-5879,4170855,-172020,-3999816,-3779,941,
0.05600000000000002,1597404416.0945096,-21690,4170483,-170883,-3370428,-622688,-1470,
0.060000000000000026,1597404416.0945778,-40412,4170255,-167118,-111527,-3825551,-49835,
0.06400000000000003,1597404416.0946407,-11978,4170746,-160777,1343377,-5337837,-16545,
0.06800000000000003,1597404416.0947292,-1890,4171057,-151945,-2584905,-1439641,-1133,
0.07200000000000004,1597404416.0947938,-5922,4170906,-140765,-4030608,-4242,924,
0.07600000000000004,1597404416.0948539,-21974,4170515,-127416,-3415990,-620641,-1465,
0.08000000000000004,1597404416.0949166,-40293,4170321,-112122,-195739,-3796996,-49987,
0.08400000000000005,1597404416.0949748,-11719,4170752,-95088,1248797,-5308977,-16631,
0.08800000000000005,1597404416.0950367,-1947,4171048,-76634,-2664134,-1435599,-1170,
0.09200000000000005,1597404416.0950952,-5937,4170962,-57034,-4114384,-4165,886,
0.09600000000000006,1597404416.0951571,-21708,4170581,-36617,-3502692,-624829,-1571,
0.10000000000000006,1597404416.095217,-40304,4170296,-15684,-271184,-3815610,-51768,
