time,,,,,,,
0.0,1597402957.227844,-314,3683,-2,4402992,-236368,42182,
0.004,1597402957.2279077,944,2548,-2,403307,3765149,50765,
0.008,1597402957.2279506,-20364,3851,-9,297950,3868613,58570,
0.012,1597402957.227994,-62925,4884,-10,2942601,1222260,65371,
0.016,1597402957.2280538,-49973,5201,-11,6760450,-2596419,71094,
0.02,1597402957.2281134,-412,3707,0,4455355,-288750,75641,
0.024,1597402957.2281585,955,2493,1,417414,3751098,78976,
0.028,1597402957.2281997,-20670,3782,0,303552,3863063,80998,
0.032,1597402957.2282383,-63609,4868,-3,2953235,1211641,81723,
0.036000000000000004,1597402957.2282832,-50734,5302,-1,6781607,-2617561,81115,
0.04000000000000001,1597402957.2283258,-405,3707,0,4498698,-332132,79174,
0.04400000000000001,1597402957.2283678,928,2466,-3,428515,3739980,75965,
0.048000000000000015,1597402957.22842,-20203,3805,-2,296018,3870585,71508,
0.05200000000000002,1597402957.2284696,-63519,4864,-4,2918465,1246413,65844,
0.05600000000000002,1597402957.228512,-51112,5295,0,6730835,-2566797,59129,
0.060000000000000026,1597402957.228554,-386,3709,-2,4464602,-297957,51433,
0.06400000000000003,1597402957.2285948,1137,2545,-5,420485,3748037,42892,
0.06800000000000003,1597402957.2286355,-20084,3876,-1,289074,3877579,33654,
0.07200000000000004,1597402957.2286751,-63843,4896,-1,2904735,1260135,23814,
0.07600000000000004,1597402957.2287128,-51738,5221,-2,6774700,-2610638,13540,
0.08000000000000004,1597402957.2287507,-480,3731,-1,4548488,-381882,3027,
0.08400000000000005,1597402957.2287993,1021,2516,-7,445300,3723216,-7546,
0.08800000000000005,1597402957.2288384,-19655,3826,-6,290010,3876625,-18033,
0.09200000000000005,1597402957.228875,-63192,4868,-7,2880454,1284413,-28307,
0.09600000000000006,1597402957.2289124,-51859,5292,-6,6746196,-2582142,-38194,
0.10000000000000006,1597402957.228951,-484,3754,-4,4548548,-381932,-47533,
0.10400000000000006,1597402957.2289872,1134,2531,0,448162,3720363,-56151,
0.10800000000000007,1597402957.2290256,-20052,3812,-6,283772,3882847,-63926,
0.11200000000000007,1597402957.2290618,-63732,4832,-5,2869372,1295503,-70740,
0.11600000000000008,1597402957.2291007,-51670,5327,-9,6765922,-2601972,-76463,
0.12000000000000008,1597402957.2291374,-543,3755,-5,4588439,-421942,-81040,
0.12400000000000008,1597402957.2291753,1176,2548,-2,463469,3705010,-84390,
0.12800000000000009,1597402957.2292116,-19737,3842,-6,289027,3877615,-86420,
0.1320000000000001,1597402957.2292602,-62623,4900,-7,2895590,1269268,-87146,
0.1360000000000001,1597402957.2292986,-50854,5263,-8,6766828,-2602771,-86559,
0.1400000000000001,1597402957.2293372,-472,3718,-2,4558241,-391686,-84614,
0.1440000000000001,1597402957.229374,1200,2506,0,453441,3715078,-81398,
0.1480000000000001,1597402957.229412,-19720,3764,-6,276858,3889830,-76927,
0.1520000000000001,1597402957.2294483,-63761,4839,4,2861401,1303478,-71303,
0.1560000000000001,1597402957.2294858,-52658,5273,2,6773752,-2609753,-64582,
0.16000000000000011,1597402957.229524,-568,3697,2,4621581,-455045,-56878,
0.16400000000000012,1597402957.2295632,1107,2483,-1,478055,3690496,-48329,
0.16800000000000012,1597402957.229602,-19570,3816,-5,280555,3886100,-39072,
0.17200000000000013,1597402957.2296383,-63178,4833,-8,2849128,1315770,-29232,
