time,,,,,,,
0.0,1597411766.1952837,5528275,5607899,9687,11553,7246,2898,
0.004,1597411766.1953585,5518734,5596897,2437,4315,-362,-4835,
0.008,1597411766.1954043,5512632,5588040,-2952,-865,-5752,-10018,
0.012,1597411766.1954517,5518253,5589596,1793,3804,-841,-5017,
0.016,1597411766.1954966,5524256,5590318,6759,8612,4259,2,
0.02,1597411766.1955397,5527587,5587273,9182,10967,6755,2405,
0.024,1597411766.195586,5519276,5571602,2815,4736,-20,-4508,
0.028,1597411766.1956291,5512154,5556240,-3632,-1495,-6519,-10783,
0.032,1597411766.1956701,5518531,5553563,2087,4027,-534,-4821,
0.036000000000000004,1597411766.1957145,5524515,5549879,7011,8856,4538,363,
0.04000000000000001,1597411766.1957574,5528173,5543398,9671,11451,7190,2856,
0.04400000000000001,1597411766.195802,5518875,5523668,2491,4357,-330,-4770,
0.048000000000000015,1597411766.195859,5512212,5506419,-3402,-1356,-6331,-10512,
0.05200000000000002,1597411766.1959016,5518469,5502124,1964,3958,-735,-4803,
0.05600000000000002,1597411766.1959565,5524320,5497598,6774,8638,4394,67,
0.060000000000000026,1597411766.1959996,5528263,5491475,9702,11595,7301,2949,
0.06400000000000003,1597411766.196038,5519279,5472990,2755,4617,-47,-4454,
0.06800000000000003,1597411766.1960795,5512540,5457390,-3189,-1143,-6106,-10265,
0.07200000000000004,1597411766.1961184,5519263,5456006,2564,4564,-129,-4293,
0.07600000000000004,1597411766.1961553,5524376,5454000,6924,8746,4421,118,
0.08000000000000004,1597411766.1961925,5528845,5452348,10257,12135,7809,3583,
0.08400000000000005,1597411766.1962302,5518954,5437497,2600,4583,-227,-4577,
0.08800000000000005,1597411766.1962678,5511892,5426673,-3645,-1670,-6582,-10755,
0.09200000000000005,1597411766.1963053,5517963,5430240,1711,3567,-945,-5109,
0.09600000000000006,1597411766.1963427,5524128,5435209,6683,8525,4222,-47,
0.10000000000000006,1597411766.1963801,5527188,5438420,8813,10665,6467,2092,
0.10400000000000006,1597411766.1964285,5519036,5431812,2521,4481,-266,-4703,
0.10800000000000007,1597411766.1964672,5512757,5428330,-2897,-758,-5780,-9987,
0.11200000000000007,1597411766.1965046,5518307,5437914,1985,3965,-730,-4866,
0.11600000000000008,1597411766.1965425,5524452,5449264,6915,8772,4427,147,
0.12000000000000008,1597411766.1965792,5528169,5459323,9644,11492,7174,2924,
0.12400000000000008,1597411766.1966152,5518968,5457493,2584,4490,-279,-4697,
0.12800000000000009,1597411766.1966527,5512741,5459567,-2774,-695,-5643,-9928,
0.1320000000000001,1597411766.1966887,5518594,5474459,2243,4140,-534,-4765,
0.1360000000000001,1597411766.1967251,5524256,5489784,6967,8653,4317,102,
0.1400000000000001,1597411766.196761,5528163,5503800,9728,11549,7241,3007,
0.1440000000000001,1597411766.1968024,5519144,5505221,2698,4556,-172,-4553,
0.1480000000000001,1597411766.1968515,5513291,5509933,-2396,-392,-5277,-9602,
0.1520000000000001,1597411766.1968904,5518568,5525751,2181,4113,-534,-4751,
0.1560000000000001,1597411766.196928,5524195,5541782,6977,8694,4384,132,
0.16000000000000011,1597411766.196964,5528005,5555608,9512,11441,7146,2861,
0.16400000000000012,1597411766.197002,5519170,5556337,2628,4563,-141,-4582,
0.16800000000000012,1597411766.197039,5512676,5558709,-3037,-956,-5913,-10143,
0.17200000000000013,1597411766.197075,5518341,5572448,1925,3895,-750,-4981,
0.17600000000000013,1597411766.1971118,5524135,5585394,6792,8698,4347,82,
0.18000000000000013,1597411766.1971498,5528588,5595936,9983,11901,7586,3240,
0.18400000000000014,1597411766.1971855,5519338,5591700,2822,4705,-38,-4451,
0.18800000000000014,1597411766.1972227,5512764,5588910,-2911,-819,-5842,-10115,
0.19200000000000014,1597411766.1972606,5518684,5597320,1995,4072,-588,-4822,
0.19600000000000015,1597411766.1973064,5524225,5604050,6888,8764,4382,102,
0.20000000000000015,1597411766.1973448,5528065,5607732,9724,11569,7286,2921,
0.20400000000000015,1597411766.1973836,5518983,5597182,2586,4504,-172,-4651,
0.20800000000000016,1597411766.1974208,5513182,5588618,-2463,-398,-5326,-9606,
0.21200000000000016,1597411766.197458,5518465,5589873,2030,4067,-568,-4770,
0.21600000000000016,1597411766.1974955,5524389,5590537,6863,8719,4382,73,
0.22000000000000017,1597411766.1975317,5528318,5588090,9752,11629,7346,3054,
0.22400000000000017,1597411766.1975698,5519147,5571561,2703,4657,-73,-4529,
0.22800000000000017,1597411766.1976063,5513121,5557286,-2523,-454,-5411,-9773,
