time,,,,,,,
0.0,1597404694.4054854,-4015,2084,3748,5037758,-874626,-80500,
0.004,1597404694.405548,529,1875,1088,815236,3351651,-61111,
0.008,1597404694.40559,-9584,2471,1904,60822,4104309,-40854,
0.012,1597404694.4056327,-31675,3058,3334,1468818,2693685,-19999,
0.016,1597404694.405676,-39824,3002,4726,5462982,-1302384,1094,
0.02,1597404694.4057183,-3794,2153,3761,5021696,-858603,22100,
0.024,1597404694.4057643,610,1928,1070,811887,3355024,42795,
0.028,1597404694.4058053,-9386,2460,1907,61627,4103568,62787,
0.032,1597404694.4058459,-31813,2988,3375,1476276,2686230,81746,
0.036000000000000004,1597404694.4058897,-41245,2952,4768,5501242,-1340746,99294,
0.04000000000000001,1597404694.4059324,-3936,2156,3834,5068866,-905867,115257,
0.04400000000000001,1597404694.4059753,523,1875,1099,835251,3331618,129380,
0.048000000000000015,1597404694.4060292,-9640,2449,1887,61540,4103615,141408,
0.05200000000000002,1597404694.4060721,-31960,3027,3368,1471741,2690757,151123,
0.05600000000000002,1597404694.4061162,-42175,2984,4728,5531611,-1371121,158446,
0.060000000000000026,1597404694.4061573,-3945,2104,3753,5086721,-923644,163179,
0.06400000000000003,1597404694.4061985,583,1875,1086,843771,3323141,165309,
0.06800000000000003,1597404694.4062388,-9390,2466,1906,59034,4106134,164777,
0.07200000000000004,1597404694.4062774,-32383,3020,3377,1460922,2701539,161612,
0.07600000000000004,1597404694.4063148,-41205,2973,4754,5504017,-1343466,155833,
0.08000000000000004,1597404694.4063532,-3976,2129,3804,5081041,-917993,147545,
0.08400000000000005,1597404694.4063895,572,1850,1078,843522,3323397,136851,
0.08800000000000005,1597404694.4064279,-9415,2465,1883,60242,4104891,123993,
0.09200000000000005,1597404694.4064631,-31490,2998,3361,1442070,2720397,109085,
0.09600000000000006,1597404694.406512,-40541,3005,4698,5486976,-1326451,92482,
0.10000000000000006,1597404694.4065518,-4016,2182,3774,5094233,-931245,74325,
0.10400000000000006,1597404694.4065883,537,1833,1069,848886,3318058,54908,
0.10800000000000007,1597404694.406626,-9392,2434,1902,62072,4103076,34606,
0.11200000000000007,1597404694.4066622,-32056,3064,3362,1449542,2712839,13726,
0.11600000000000008,1597404694.4067004,-42026,3027,4714,5465780,-1305340,-7349,
0.12000000000000008,1597404694.4067366,-4262,2103,3777,5092692,-929686,-28396,
0.12400000000000008,1597404694.4067743,461,1869,1079,858349,3308542,-49053,
0.12800000000000009,1597404694.4068108,-9577,2458,1844,58854,4106306,-68981,
0.1320000000000001,1597404694.4068484,-32445,3026,3354,1444309,2718100,-87917,
0.1360000000000001,1597404694.4068851,-42351,2969,4720,5476679,-1316164,-105528,
0.1400000000000001,1597404694.4069343,-4287,2127,3763,5107924,-944895,-121537,
0.1440000000000001,1597404694.4069722,509,1879,1043,861175,3305740,-135668,
0.1480000000000001,1597404694.40701,-9347,2435,1924,60679,4104440,-147694,
0.1520000000000001,1597404694.407046,-31442,2991,3357,1437915,2724577,-157450,
0.1560000000000001,1597404694.4070833,-41262,3039,4684,5450023,-1289463,-164747,
0.16000000000000011,1597404694.4071214,-4242,2133,3750,5104745,-941673,-169534,
0.16400000000000012,1597404694.4071589,470,1867,1083,864908,3301960,-171679,
0.16800000000000012,1597404694.4071958,-9247,2455,1875,56968,4108190,-171152,
0.17200000000000013,1597404694.4072313,-31219,3051,3312,1418413,2744137,-167984,
0.17600000000000013,1597404694.4072697,-40396,2962,4676,5411847,-1251205,-162228,
0.18000000000000013,1597404694.4073074,-4168,2129,3765,5095822,-932819,-153950,
0.18400000000000014,1597404694.4073572,589,1885,1096,868093,3298784,-143303,
0.18800000000000014,1597404694.4073958,-9422,2433,1897,56440,4108736,-130424,
0.19200000000000014,1597404694.407433,-31284,3029,3336,1427844,2734621,-115545,
0.19600000000000015,1597404694.4074707,-41160,3024,4709,5481631,-1321164,-98877,
0.20000000000000015,1597404694.4075072,-4152,2158,3812,5194494,-1031552,-80723,
0.20400000000000015,1597404694.4075437,535,1905,1212,910097,3256607,-61347,
0.20800000000000016,1597404694.4075813,-9190,2453,1945,63645,4101430,-41107,
0.21200000000000016,1597404694.4076173,-31167,3050,3366,1447472,2714950,-20243,
0.21600000000000016,1597404694.4076552,-40899,3041,4708,5432886,-1272413,853,
0.22000000000000017,1597404694.4076924,-4176,2171,3767,5065293,-902333,21868,
0.22400000000000017,1597404694.4077294,530,1851,1151,846292,3320475,42585,
0.22800000000000017,1597404694.407765,-9031,2418,1922,59818,4105335,62592,
0.23200000000000018,1597404694.4078398,-30908,3059,3313,1421403,2741041,81565,
0.23600000000000018,1597404694.4078796,-40853,3038,4650,5407382,-1246887,99154,
0.24000000000000019,1597404694.4079173,-4288,2160,3762,5099921,-936931,115119,
0.2440000000000002,1597404694.4079542,578,1868,1135,868144,3298624,129258,
0.2480000000000002,1597404694.4079905,-8997,2400,1901,59520,4105661,141302,
0.25200000000000017,1597404694.4080286,-30364,3027,3299,1421155,2741295,151076,
0.25600000000000017,1597404694.4080648,-40301,3023,4693,5401900,-1241444,158411,
0.2600000000000002,1597404694.4081025,-4225,2155,3748,5098961,-936022,163190,
0.2640000000000002,1597404694.408139,675,1908,1111,861694,3305092,165338,
0.2680000000000002,1597404694.4081743,-8726,2465,1848,56453,4108684,164846,
0.2720000000000002,1597404694.40821,-30945,3021,3359,1409105,2753290,161706,
0.2760000000000002,1597404694.4082487,-40984,3008,4721,5419857,-1259432,155959,
0.2800000000000002,1597404694.4082966,-4292,2133,3822,5141499,-978610,147679,
0.2840000000000002,1597404694.4083345,617,1870,1132,890612,3276192,137024,
0.2880000000000002,1597404694.4083707,-8948,2426,1863,58471,4106662,124196,
0.2920000000000002,1597404694.408413,-30123,3039,3333,1416934,2745479,109338,
0.2960000000000002,1597404694.4084494,-39922,3075,4683,5422121,-1261730,92730,
0.3000000000000002,1597404694.4084876,-4316,2138,3795,5153033,-990166,74592,
0.3040000000000002,1597404694.4085248,580,1906,1085,890169,3276592,55172,
0.3080000000000002,1597404694.4085603,-9062,2399,1853,55821,4109310,34884,
0.3120000000000002,1597404694.4085984,-29899,3027,3371,1414206,2748195,14004,
0.3160000000000002,1597404694.408635,-40719,3037,4751,5439566,-1279204,-7053,
0.32000000000000023,1597404694.4086823,-4316,2182,3805,5184233,-1021358,-28106,
0.32400000000000023,1597404694.408721,528,1892,1123,901364,3265390,-48768,
0.32800000000000024,1597404694.4087582,-8843,2382,1837,54061,4111127,-68713,
0.33200000000000024,1597404694.408795,-29841,3024,3321,1389040,2773431,-87658,
0.33600000000000024,1597404694.4088316,-40601,3047,4698,5405874,-1245470,-105284,
0.34000000000000025,1597404694.4088736,-4300,2185,3785,5177690,-1014833,-121326,
0.34400000000000025,1597404694.4089117,669,1857,1124,911561,3255209,-135480,
0.34800000000000025,1597404694.408949,-8608,2440,1840,54162,4110992,-147513,
0.35200000000000026,1597404694.4089847,-29976,2995,3336,1397506,2764926,-157305,
0.35600000000000026,1597404694.4090228,-41259,3070,4733,5425608,-1265288,-164640,
0.36000000000000026,1597404694.4090595,-4498,2137,3864,5233214,-1070419,-169476,
0.36400000000000027,1597404694.4090974,429,1940,1092,937989,3228779,-171651,
0.36800000000000027,1597404694.409144,-8795,2511,1812,55244,4109915,-171147,
0.3720000000000003,1597404694.4091833,-30143,3020,3305,1386961,2775492,-168013,
0.3760000000000003,1597404694.40922,-41818,3036,4695,5415059,-1254641,-162282,
0.3800000000000003,1597404694.4092584,-4621,2180,3814,5235218,-1072387,-154037,
0.3840000000000003,1597404694.4093,461,1883,1097,939032,3227734,-143422,
0.3880000000000003,1597404694.409339,-8864,2443,1787,52631,4112523,-130576,
0.3920000000000003,1597404694.4093769,-29980,3064,3315,1381882,2780519,-115723,
0.3960000000000003,1597404694.4094133,-40495,3125,4713,5418563,-1258228,-99103,
0.4000000000000003,1597404694.409452,-4559,2206,3810,5231460,-1068660,-80957,
0.4040000000000003,1597404694.4094892,589,1937,1089,931309,3235418,-61602,
0.4080000000000003,1597404694.4095263,-8471,2452,1812,52644,4112535,-41340,
0.4120000000000003,1597404694.4095743,-29123,3016,3331,1361778,2800688,-20489,
0.4160000000000003,1597404694.4096131,-40865,3024,4684,5382952,-1222516,587,
0.4200000000000003,1597404694.4096498,-4664,2164,3832,5242582,-1079780,21624,
0.4240000000000003,1597404694.4096887,588,1933,1169,951118,3215553,42336,
0.4280000000000003,1597404694.4097748,-8313,2487,1785,53302,4111894,62366,
0.43200000000000033,1597404694.4098144,-29545,3043,3308,1375619,2786773,81359,
0.43600000000000033,1597404694.409851,-41519,3062,4648,5383003,-1222573,98964,
0.44000000000000034,1597404694.4098887,-4572,2205,3851,5235513,-1072696,114947,
0.44400000000000034,1597404694.4099264,586,1897,1151,952360,3214381,129103,
0.44800000000000034,1597404694.4099648,-8488,2448,1790,53360,4111835,141168,
0.45200000000000035,1597404694.4100013,-30000,3080,3262,1379348,2783109,150957,
0.45600000000000035,1597404694.4100385,-41484,3045,4673,5398354,-1237882,158341,
0.46000000000000035,1597404694.410088,-4630,2217,3831,5259583,-1096777,163139,
0.46400000000000036,1597404694.4101264,563,1881,1108,958703,3208074,165307,
0.46800000000000036,1597404694.4101646,-8259,2447,1738,50264,4114997,164832,
0.47200000000000036,1597404694.410202,-30017,3086,3261,1362627,2799845,161747,
0.47600000000000037,1597404694.4102395,-41877,3069,4664,5370017,-1209547,156030,
0.48000000000000037,1597404694.4102767,-4760,2164,3852,5245922,-1083060,147794,
0.4840000000000004,1597404694.4103148,495,1933,1186,965731,3200968,137187,
0.4880000000000004,1597404694.410352,-8472,2439,1819,48346,4116859,124355,
0.4920000000000004,1597404694.4103894,-29802,3024,3295,1341254,2821300,109516,
0.4960000000000004,1597404694.4104264,-41262,3031,4686,5354383,-1193906,92932,
0.5000000000000003,1597404694.4104638,-4797,2137,3866,5257365,-1094521,74793,
0.5040000000000003,1597404694.4105108,508,1862,1153,965968,3200790,55429,
0.5080000000000003,1597404694.4105484,-8480,2439,1822,50310,4114935,35157,
0.5120000000000003,1597404694.4105847,-29126,2978,3323,1332008,2830542,14274,
0.5160000000000003,1597404694.4106214,-40679,3066,4641,5306762,-1146279,-6783,
0.5200000000000004,1597404694.4106576,-4779,2202,3816,5233932,-1071121,-27844,
0.5240000000000004,1597404694.410701,462,1945,1190,971095,3195595,-48506,
0.5280000000000004,1597404694.410737,-8465,2447,1787,50804,4114494,-68471,
0.5320000000000004,1597404694.4107745,-29361,2993,3287,1328818,2833742,-87442,
0.5360000000000004,1597404694.4108107,-41227,3013,4659,5294821,-1134278,-105073,
0.5400000000000004,1597404694.4108481,-4735,2198,3831,5222884,-1060044,-121132,
0.5440000000000004,1597404694.4108853,621,1869,1169,961838,3204904,-135297,
0.5480000000000004,1597404694.4109225,-8294,2383,1800,47239,4118040,-147383,
0.5520000000000004,1597404694.4109697,-29641,2943,3316,1311190,2851383,-157203,
0.5560000000000004,1597404694.4110086,-41713,2989,4621,5268700,-1108051,-164601,
0.5600000000000004,1597404694.4110463,-4720,2146,3856,5180873,-1017917,-169421,
0.5640000000000004,1597404694.411084,582,1835,1196,948279,3218554,-171644,
0.5680000000000004,1597404694.4111216,-8216,2387,1812,47489,4117839,-171172,
0.5720000000000004,1597404694.4111586,-29334,2992,3312,1311949,2850644,-168063,
0.5760000000000004,1597404694.4111955,-41868,3016,4612,5264891,-1104286,-162337,
0.5800000000000004,1597404694.4112315,-4939,2156,3871,5228264,-1065401,-154129,
0.5840000000000004,1597404694.4112692,502,1878,1247,985162,3181560,-143546,
0.5880000000000004,1597404694.4113076,-8253,2428,1786,47968,4117315,-130739,
0.5920000000000004,1597404694.411344,-29206,3021,3232,1324446,2838117,-115901,
0.5960000000000004,1597404694.4113941,-41376,3033,4598,5282659,-1122135,-99284,
0.6000000000000004,1597404694.411433,-4999,2180,3871,5244614,-1081806,-81179,
0.6040000000000004,1597404694.4114707,484,1882,1218,978720,3188021,-61821,
0.6080000000000004,1597404694.4115083,-8264,2427,1766,46562,4118726,-41595,
0.6120000000000004,1597404694.4115458,-28637,3028,3297,1291347,2871215,-20753,
0.6160000000000004,1597404694.4115834,-40666,3092,4626,5230193,-1069610,322,
0.6200000000000004,1597404694.411621,-4876,2226,3835,5222291,-1059441,21343,
0.6240000000000004,1597404694.4116588,525,1871,1206,984042,3182673,42060,
0.6280000000000004,1597404694.4116971,-8103,2396,1796,45068,4120216,62080,
0.6320000000000005,1597404694.4117339,-28992,2962,3300,1295754,2866779,81089,
0.6360000000000005,1597404694.411771,-41917,3049,4567,5229247,-1068675,98710,
0.6400000000000005,1597404694.4118438,-4922,2214,3829,5205954,-1043133,114709,
0.6440000000000005,1597404694.4118836,511,1898,1231,974066,3192620,128903,
0.6480000000000005,1597404694.4119225,-8249,2422,1807,46211,4119058,141005,
0.6520000000000005,1597404694.411959,-28768,3004,3330,1292885,2869600,150827,
0.6560000000000005,1597404694.4119964,-41116,3026,4654,5242556,-1082074,158244,
0.6600000000000005,1597404694.412034,-4824,2191,3868,5223374,-1060594,163065,
0.6640000000000005,1597404694.4120727,514,1900,1249,983429,3183224,165273,
0.6680000000000005,1597404694.4121094,-8217,2441,1799,46308,4118956,164847,
0.6720000000000005,1597404694.4121478,-28710,3030,3283,1288950,2873575,161775,
0.6760000000000005,1597404694.412184,-41602,3069,4582,5242604,-1082087,156092,
0.6800000000000005,1597404694.412221,-5049,2159,3873,5263859,-1101069,147884,
0.6840000000000005,1597404694.4122717,525,1902,1243,1009218,3157405,137320,
0.6880000000000005,1597404694.41231,-8021,2425,1753,40534,4124713,124518,
0.6920000000000005,1597404694.4123478,-28808,3036,3272,1251617,2910933,109704,
0.6960000000000005,1597404694.4123864,-41862,3061,4575,5200500,-1039928,93134,
0.7000000000000005,1597404694.4124227,-4938,2209,3845,5260018,-1097245,75039,
0.7040000000000005,1597404694.4124606,545,1869,1222,1013599,3153098,55684,
0.7080000000000005,1597404694.412498,-8119,2416,1746,42220,4123148,35428,
0.7120000000000005,1597404694.4125352,-28744,3020,3294,1248757,2913835,14554,
0.7160000000000005,1597404694.4125736,-42510,3066,4618,5181027,-1020463,-6516,
0.7200000000000005,1597404694.4126105,-5090,2161,3858,5229795,-1067012,-27569,
0.7240000000000005,1597404694.412648,563,1818,1241,996032,3170669,-48279,
0.7280000000000005,1597404694.4126973,-7903,2333,1737,39693,4125721,-68240,
0.7320000000000005,1597404694.4127352,-28497,2969,3272,1245109,2917517,-87228,
0.7360000000000005,1597404694.412773,-42606,3053,4601,5183783,-1023245,-104887,
0.7400000000000005,1597404694.4128108,-5277,2170,3895,5254532,-1091780,-120939,
0.7440000000000005,1597404694.412849,497,1870,1243,1018068,3148618,-135141,
0.7480000000000006,1597404694.4128878,-8004,2382,1736,38510,4126878,-147239,
0.7520000000000006,1597404694.4129245,-28668,2961,3283,1233239,2929345,-157093,
0.7560000000000006,1597404694.4129622,-42018,3006,4640,5138054,-977502,-164486,
0.7600000000000006,1597404694.4130013,-5170,2163,3856,5205525,-1042715,-169349,
0.7640000000000006,1597404694.4130383,478,1884,1227,999539,3167134,-171611,
0.7680000000000006,1597404694.4130774,-8074,2448,1715,39702,4125599,-171194,
0.7720000000000006,1597404694.4131138,-28791,3008,3239,1234594,2928000,-168131,
0.7760000000000006,1597404694.4131627,-42195,3114,4592,5163713,-1003160,-162441,
0.7800000000000006,1597404694.4132013,-5153,2239,3836,5270023,-1107223,-154250,
0.7840000000000006,1597404694.4132402,512,1919,1229,1036601,3130025,-143698,
0.7880000000000006,1597404694.4132771,-8054,2471,1707,38742,4126590,-130904,
0.7920000000000006,1597404694.4133162,-28024,3023,3275,1228754,2933858,-116082,
0.7960000000000006,1597404694.4133532,-41502,3140,4577,5163010,-1002450,-99480,
0.8000000000000006,1597404694.413392,-5219,2161,3882,5296041,-1133268,-81395,
0.8040000000000006,1597404694.4134288,516,1892,1247,1048728,3117895,-62073,
0.8080000000000006,1597404694.4134674,-7820,2431,1731,37681,4127648,-41840,
0.8120000000000006,1597404694.4135041,-28139,3011,3242,1219327,2943265,-20989,
0.8160000000000006,1597404694.413542,-41145,3120,4620,5153965,-993419,92,
0.8200000000000006,1597404694.4135802,-5151,2191,3898,5295460,-1132651,21101,
0.8240000000000006,1597404694.413628,505,1876,1277,1052337,3114317,41827,
