time,,,,,,,
0.0,1597405381.7869549,-1943,2036,2501,4165641,7310,-4184042,
0.004,1597405381.7870233,-14846,2498,2223,4165011,66911,-4237430,
0.008,1597405381.7870674,-33231,2723,2054,4164679,60731,-4225497,
0.012,1597405381.7871115,-17963,2407,2227,4165099,-5503,-4164974,
0.016,1597405381.787156,-2350,2038,2474,4165547,-70295,-4105746,
0.02,1597405381.7871993,-1911,2041,2486,4165599,-73551,-4103093,
0.024,1597405381.7872455,-15430,2546,2178,4165040,-12220,-4158233,
0.028,1597405381.787289,-33674,2792,2042,4164698,56761,-4221395,
0.032,1597405381.7873287,-18482,2388,2210,4165130,69428,-4239859,
0.036000000000000004,1597405381.787372,-2293,2048,2510,4165567,13964,-4190021,
0.04000000000000001,1597405381.7874153,-1901,2030,2519,4165612,-58082,-4118538,
0.04400000000000001,1597405381.787459,-15000,2493,2232,4165042,-79902,-4090648,
0.048000000000000015,1597405381.7875128,-32637,2778,2043,4164669,-31238,-4133578,
0.05200000000000002,1597405381.7875566,-18446,2392,2259,4165041,42747,-4212995,
0.05600000000000002,1597405381.7876081,-2410,1995,2490,4165556,73398,-4249398,
0.060000000000000026,1597405381.7876515,-1860,2007,2483,4165657,32278,-4208918,
0.06400000000000003,1597405381.787701,-14955,2450,2187,4165065,-42447,-4127983,
0.06800000000000003,1597405381.7877421,-32657,2695,2079,4164724,-81471,-4083708,
0.07200000000000004,1597405381.7877789,-18410,2367,2240,4165159,-48527,-4121980,
0.07600000000000004,1597405381.7878468,-2428,2027,2458,4165596,25746,-4201745,
0.08000000000000004,1597405381.7878852,-1884,2047,2523,4165601,72533,-4249083,
0.08400000000000005,1597405381.7879221,-14846,2444,2248,4165005,48332,-4218847,
0.08800000000000005,1597405381.7879596,-32187,2750,2053,4164693,-24361,-4140765,
0.09200000000000005,1597405381.788009,-18397,2440,2216,4165094,-78105,-4092204,
0.09600000000000006,1597405381.7880476,-2536,2071,2456,4165517,-63021,-4112870,
0.10000000000000006,1597405381.7880843,-1946,2060,2486,4165554,6871,-4183253,
0.10400000000000006,1597405381.7881227,-14868,2453,2218,4164991,66748,-4237199,
0.10800000000000007,1597405381.788168,-32951,2697,2077,4164639,61000,-4226177,
0.11200000000000007,1597405381.7882059,-18644,2420,2237,4165041,-5015,-4165271,
0.11600000000000008,1597405381.7882438,-2378,2034,2485,4165539,-70036,-4105910,
0.12000000000000008,1597405381.7882829,-1807,2026,2523,4165573,-73733,-4102861,
0.12400000000000008,1597405381.7883208,-14831,2461,2258,4164964,-12676,-4157835,
0.12800000000000009,1597405381.7883594,-32797,2721,2063,4164655,56479,-4221672,
0.1320000000000001,1597405381.788396,-19080,2395,2250,4165055,69566,-4239808,
0.1360000000000001,1597405381.7884471,-2401,2093,2459,4165524,14432,-4190398,
0.1400000000000001,1597405381.788487,-1823,2060,2487,4165643,-57721,-4118934,
0.1440000000000001,1597405381.788526,-14709,2467,2223,4165009,-79988,-4090551,
0.1480000000000001,1597405381.7885644,-32266,2730,2060,4164644,-31681,-4133377,
0.1520000000000001,1597405381.788602,-18688,2386,2216,4165052,42355,-4212473,
0.1560000000000001,1597405381.7886403,-2425,1983,2509,4165549,73453,-4249350,
0.16000000000000011,1597405381.7886782,-1720,2007,2519,4165604,32716,-4209295,
0.16400000000000012,1597405381.7887158,-14713,2466,2238,4164995,-41999,-4128632,
0.16800000000000012,1597405381.7887547,-32445,2735,2071,4164640,-81430,-4083659,
0.17200000000000013,1597405381.7887928,-19084,2400,2251,4165023,-48928,-4121147,
0.17600000000000013,1597405381.7888305,-2434,2035,2487,4165512,25316,-4201143,
0.18000000000000013,1597405381.7888684,-1833,2039,2527,4165579,72450,-4248978,
0.18400000000000014,1597405381.7889187,-14380,2442,2242,4165001,48680,-4219210,
0.18800000000000014,1597405381.7889574,-32069,2752,2040,4164674,-23909,-4141257,
0.19200000000000014,1597405381.788996,-19187,2373,2244,4165090,-77966,-4092277,
0.19600000000000015,1597405381.7890344,-2417,2033,2470,4165543,-63326,-4112600,
0.20000000000000015,1597405381.7890737,-1814,1966,2532,4165607,6416,-4182954,
0.20400000000000015,1597405381.7891114,-14857,2401,2222,4165046,66565,-4237122,
0.20800000000000016,1597405381.7891505,-32696,2756,2046,4164633,61271,-4226339,
0.21200000000000016,1597405381.7891874,-19227,2393,2223,4165043,-4515,-4165612,
0.21600000000000016,1597405381.7892265,-2337,2042,2459,4165531,-69765,-4106173,
0.22000000000000017,1597405381.7892647,-1761,2023,2512,4165624,-73926,-4102748,
0.22400000000000017,1597405381.7893038,-14454,2468,2245,4165017,-13142,-4157521,
0.22800000000000017,1597405381.7893531,-32945,2726,2067,4164736,56189,-4221258,
0.23200000000000018,1597405381.7893937,-18955,2379,2290,4165059,69721,-4239916,
0.23600000000000018,1597405381.7894306,-2402,2027,2492,4165469,14911,-4190733,
0.24000000000000019,1597405381.7894685,-1893,2038,2491,4165577,-57364,-4119129,
0.2440000000000002,1597405381.7895086,-14738,2452,2237,4165012,-80065,-4090519,
0.2480000000000002,1597405381.7895455,-32907,2723,2077,4164696,-32094,-4132966,
0.25200000000000017,1597405381.7895827,-19536,2369,2266,4165060,42005,-4212018,
0.25600000000000017,1597405381.7896192,-2525,2068,2496,4165519,73527,-4249442,
0.2600000000000002,1597405381.7896562,-1860,2091,2464,4165565,33154,-4209786,
0.2640000000000002,1597405381.789698,-14590,2460,2194,4164971,-41576,-4128968,
