time,,,,,,,
0.0,1597403886.5447898,-4993,2051,1672,4166461,149819,-4323518,
0.004,1597403886.544853,-5404,2133,1624,4166382,-11055,-4158792,
0.008,1597403886.544896,955,1807,1970,4166670,-138166,-4042057,
0.012,1597403886.5449398,-7396,2225,1506,4166320,-140096,-4035280,
0.016,1597403886.544983,-28665,2730,935,4165894,-15049,-4137243,
0.02,1597403886.545026,-41858,2773,904,4165823,120933,-4218220,
0.024,1597403886.5450826,-5569,2098,1601,4166440,141694,-4311681,
0.028,1597403886.5451267,868,1840,1934,4166763,27891,-4208285,
0.032,1597403886.545168,-7313,2198,1496,4166433,-114746,-4060881,
0.036000000000000004,1597403886.5452123,-28669,2700,912,4165968,-154006,-3998806,
0.04000000000000001,1597403886.5452566,-41755,2776,875,4165901,-53310,-4044464,
0.04400000000000001,1597403886.5453007,-5644,2084,1597,4166423,93771,-4263553,
0.048000000000000015,1597403886.545343,823,1849,1945,4166671,150888,-4331186,
0.05200000000000002,1597403886.5453873,-7429,2195,1500,4166402,64893,-4240387,
0.05600000000000002,1597403886.5454311,-28492,2708,927,4165977,-84266,-4068724,
0.060000000000000026,1597403886.5454743,-41223,2745,946,4165891,-158305,-3938325,
0.06400000000000003,1597403886.5455155,-5550,2084,1611,4166421,-88437,-4081207,
0.06800000000000003,1597403886.545569,986,1776,1981,4166655,60407,-4240653,
0.07200000000000004,1597403886.5456078,-7337,2202,1524,4166361,150234,-4325778,
0.07600000000000004,1597403886.545647,-28533,2741,941,4165925,97555,-4250375,
0.08000000000000004,1597403886.545685,-41637,2721,922,4165880,-48612,-4048635,
0.08400000000000005,1597403886.5457227,-5590,2057,1619,4166465,-152794,-4017098,
0.08800000000000005,1597403886.5457609,937,1825,1928,4166722,-118151,-4062111,
0.09200000000000005,1597403886.5457988,-7468,2194,1489,4166385,23026,-4198487,
0.09600000000000006,1597403886.5458364,-28796,2692,942,4165899,139824,-4292207,
0.10000000000000006,1597403886.5458744,-41463,2741,928,4165885,123803,-4218876,
0.10400000000000006,1597403886.5459127,-5736,2080,1622,4166454,-10146,-4159234,
0.10800000000000007,1597403886.5459495,913,1812,1916,4166737,-137717,-4042629,
0.11200000000000007,1597403886.5459883,-7308,2132,1535,4166440,-140560,-4035113,
0.11600000000000008,1597403886.5460498,-28606,2728,974,4165947,-15996,-4137281,
0.12000000000000008,1597403886.5460892,-42194,2734,933,4165872,120358,-4218093,
0.12400000000000008,1597403886.5461373,-5778,2094,1625,4166413,142003,-4311603,
0.12800000000000009,1597403886.5461848,838,1797,1945,4166774,28803,-4209095,
0.1320000000000001,1597403886.546222,-7335,2192,1504,4166408,-114105,-4061472,
0.1360000000000001,1597403886.5462718,-28768,2744,921,4165978,-154238,-3999155,
0.1400000000000001,1597403886.546311,-42590,2839,886,4165850,-54232,-4043330,
0.1440000000000001,1597403886.546367,-5799,2147,1625,4166430,93001,-4262523,
0.1480000000000001,1597403886.546422,1002,1831,1961,4166703,150939,-4331141,
0.1520000000000001,1597403886.5464604,-7206,2206,1495,4166449,65737,-4241307,
0.1560000000000001,1597403886.5464973,-29003,2732,924,4165987,-83427,-4070689,
0.16000000000000011,1597403886.546549,-42842,2784,879,4165922,-158274,-3948479,
0.16400000000000012,1597403886.5465887,-5793,2121,1603,4166469,-89203,-4081962,
0.16800000000000012,1597403886.5466266,1064,1815,1945,4166705,59553,-4239024,
0.17200000000000013,1597403886.546664,-7229,2183,1512,4166396,150106,-4324877,
0.17600000000000013,1597403886.5467021,-29444,2776,879,4165956,98275,-4256073,
0.18000000000000013,1597403886.5467398,-43540,2783,849,4165885,-47724,-4081563,
0.18400000000000014,1597403886.5467772,-5767,2090,1602,4166448,-152516,-4020444,
0.18800000000000014,1597403886.5468154,1127,1832,1958,4166726,-118774,-4060493,
0.19200000000000014,1597403886.546853,-7284,2235,1493,4166415,22100,-4196610,
0.19600000000000015,1597403886.5468907,-31212,2753,896,4165905,139496,-4297613,
0.20000000000000015,1597403886.5469284,-47913,2785,859,4165867,124390,-4258039,
0.20400000000000015,1597403886.546967,-6002,2065,1637,4166446,-9153,-4164105,
0.20800000000000016,1597403886.5470152,1296,1813,1958,4166716,-137212,-4041689,
0.21200000000000016,1597403886.547054,-7462,2201,1505,4166394,-140975,-4033305,
0.21600000000000016,1597403886.547091,-31306,2698,914,4165961,-16928,-4143416,
0.22000000000000017,1597403886.54713,-47041,2827,844,4165857,119788,-4263201,
0.22400000000000017,1597403886.5471668,-5847,2046,1643,4166420,142335,-4315720,
0.22800000000000017,1597403886.5472054,1280,1772,2010,4166752,29728,-4208387,
0.23200000000000018,1597403886.5472426,-7522,2138,1509,4166459,-113444,-4060885,
0.23600000000000018,1597403886.5472806,-30007,2758,882,4166004,-154442,-4007935,
0.24000000000000019,1597403886.5473194,-42373,2839,860,4165911,-55098,-4095207,
0.2440000000000002,1597403886.5473564,-5654,2060,1648,4166516,92289,-4265689,
0.2480000000000002,1597403886.5473948,937,1801,2001,4166733,151049,-4329328,
0.25200000000000017,1597403886.5474417,-7155,2203,1504,4166401,66597,-4240925,
0.25600000000000017,1597403886.5474806,-27065,2785,917,4165940,-82602,-4081762,
0.2600000000000002,1597403886.5475185,-37332,2802,888,4165896,-158255,-3999346,
0.2640000000000002,1597403886.5475585,-5726,2054,1609,4166470,-89995,-4083447,
0.2680000000000002,1597403886.5475953,384,1762,1931,4166753,58688,-4236719,
