time,,,,,,,
0.0,1597404243.7688923,4156904,157330,-4320787,1876371,-1862776,-6923,
0.004,1597404243.7689548,4152014,149621,-4311810,5983728,-5950442,-28141,
0.008,1597404243.769008,4173507,139488,-4304067,5006922,-5014251,-3471,
0.012,1597404243.7690535,4175883,127098,-4294659,699055,-709455,121,
0.016,1597404243.769097,4169647,112656,-4278186,119129,-124971,752,
0.02,1597404243.7691402,4157167,96404,-4259855,1876688,-1863147,-6894,
0.024,1597404243.7691867,4152745,78598,-4240828,5970044,-5936715,-28097,
0.028,1597404243.7692282,4173507,59470,-4224053,4993931,-5001243,-3470,
0.032,1597404243.769269,4175881,39357,-4206951,695770,-706128,151,
0.036000000000000004,1597404243.7693107,4169653,18562,-4184089,120939,-126751,783,
0.04000000000000001,1597404243.7693548,4157023,-2486,-4160953,1887988,-1874764,-6575,
0.04400000000000001,1597404243.7693968,4152268,-23575,-4138652,5988129,-5954923,-27618,
0.048000000000000015,1597404243.7694376,4173458,-44353,-4120194,5012420,-5019658,-3521,
0.05200000000000002,1597404243.769483,4175883,-64507,-4103129,699056,-709374,126,
0.05600000000000002,1597404243.7695253,4169690,-83712,-4081811,119203,-124990,804,
0.060000000000000026,1597404243.769566,4157243,-101675,-4061829,1876198,-1862799,-6406,
0.06400000000000003,1597404243.7696161,4152425,-118087,-4044177,5988399,-5955603,-26995,
0.06800000000000003,1597404243.7696621,4173442,-132635,-4031932,5045329,-5052573,-3476,
0.07200000000000004,1597404243.769699,4175811,-145161,-4022448,718114,-728480,158,
0.07600000000000004,1597404243.7697363,4169605,-155446,-4010106,116269,-122097,791,
0.08000000000000004,1597404243.7697742,4156861,-163337,-4000161,1861205,-1847706,-6660,
0.08400000000000005,1597404243.7698104,4152267,-168700,-3993586,5961284,-5928627,-27140,
0.08800000000000005,1597404243.769849,4173401,-171459,-3993102,4981164,-4988430,-3440,
0.09200000000000005,1597404243.769886,4175816,-171572,-3996009,695271,-705529,156,
0.09600000000000006,1597404243.7699225,4169652,-169015,-3996524,112029,-117838,852,
0.10000000000000006,1597404243.7699585,4156889,-163839,-3999639,1835063,-1821683,-6571,
0.10400000000000006,1597404243.7699995,4151695,-156144,-4006106,5935863,-5902262,-28013,
0.10800000000000007,1597404243.7700486,4173367,-146035,-4018545,4959070,-4966286,-3516,
0.11200000000000007,1597404243.7700863,4175857,-133656,-4033919,673603,-683971,164,
0.11600000000000008,1597404243.7701247,4169696,-119214,-4046293,117454,-123286,807,
0.12000000000000008,1597404243.770161,4157261,-102954,-4060549,1861714,-1848528,-6388,
0.12400000000000008,1597404243.7701986,4152460,-85147,-4077072,5932985,-5900218,-27484,
0.12800000000000009,1597404243.770236,4173333,-66030,-4098564,4948413,-4955613,-3495,
0.1320000000000001,1597404243.770273,4175770,-45974,-4121596,674272,-684597,149,
0.1360000000000001,1597404243.7703102,4169643,-25247,-4140239,117139,-122911,808,
0.1400000000000001,1597404243.7703474,4156916,-4171,-4159274,1864864,-1851614,-6307,
0.1440000000000001,1597404243.7703843,4151900,16908,-4179112,5956255,-5923745,-26770,
0.1480000000000001,1597404243.770421,4173366,37732,-4202277,4980110,-4987300,-3528,
0.1520000000000001,1597404243.770468,4175826,57905,-4225450,692385,-702811,173,
0.1560000000000001,1597404243.7705076,4169662,77103,-4242623,115958,-121742,802,
0.16000000000000011,1597404243.7705448,4155982,95041,-4258461,1882971,-1866326,-7960,
0.16400000000000012,1597404243.770581,4151112,111424,-4273384,6076289,-6037413,-31280,
0.16800000000000012,1597404243.770619,4173359,126024,-4290428,5091942,-5099151,-3556,
0.17200000000000013,1597404243.7706544,4175995,138569,-4306166,735421,-746009,153,
0.17600000000000013,1597404243.770691,4170097,148866,-4314534,118255,-124447,902,
0.18000000000000013,1597404243.7707286,4156570,156763,-4320221,1880340,-1866019,-6995,
0.18400000000000014,1597404243.7707667,4151058,162162,-4324166,5973958,-5939852,-28041,
0.18800000000000014,1597404243.7708051,4173297,164945,-4329467,4957750,-4964992,-3418,
0.19200000000000014,1597404243.7708411,4175992,165053,-4332742,685913,-696568,254,
0.19600000000000015,1597404243.7708766,4169706,162524,-4328074,117770,-123705,852,
0.20000000000000015,1597404243.770928,4157223,157380,-4320837,1878097,-1865107,-6482,
0.20400000000000015,1597404243.7709668,4152277,149698,-4311852,5977613,-5944683,-27510,
0.20800000000000016,1597404243.7710025,4173532,139604,-4304096,5021638,-5029016,-3406,
0.21200000000000016,1597404243.7710412,4175894,127233,-4294762,716103,-726598,191,
0.21600000000000016,1597404243.7710774,4169623,112819,-4278223,117698,-123665,853,
0.22000000000000017,1597404243.771114,4157074,96618,-4259998,1859862,-1846803,-6434,
0.22400000000000017,1597404243.771151,4152210,78812,-4241047,5952092,-5920363,-26380,
0.22800000000000017,1597404243.7711878,4173381,59689,-4224195,5008772,-5016068,-3455,
0.23200000000000018,1597404243.7712255,4175798,39561,-4207100,705703,-716061,154,
0.23600000000000018,1597404243.7712636,4169727,18777,-4184312,111846,-117763,859,
0.24000000000000019,1597404243.7712998,4157304,-2239,-4161267,1825514,-1812963,-6266,
0.2440000000000002,1597404243.7713482,4152344,-23317,-4138923,5908145,-5876587,-26345,
0.2480000000000002,1597404243.7713857,4173364,-44111,-4120445,4990025,-4997206,-3471,
