time,,,,,,,
0.0,1597404847.0093799,71019,-4238950,5028,932996,-918277,-15804,
0.004,1597404847.009443,18930,-4186554,6344,4582227,-4313799,-263349,
0.008,1597404847.0094862,-54280,-4114798,5985,5535676,-5463198,-82157,
0.012,1597404847.0095305,-80720,-4089159,3348,1348834,-1360822,1053,
0.016,1597404847.0095742,-35809,-4133318,3231,15182,-24215,1459,
0.02,1597404847.0096195,38723,-4206607,5060,925822,-911107,-15799,
0.024,1597404847.0096636,73766,-4241314,6372,4574781,-4301490,-268142,
0.028,1597404847.0097063,36765,-4205795,5985,5535034,-5458557,-86137,
0.032,1597404847.0097575,-37895,-4131910,3395,1338389,-1350371,1066,
0.036000000000000004,1597404847.0098014,-80998,-4088157,3330,15515,-24409,1385,
0.04000000000000001,1597404847.0098467,-52500,-4115482,5090,927227,-912756,-15480,
0.04400000000000001,1597404847.0098894,21117,-4188781,6343,4573946,-4301739,-266907,
0.048000000000000015,1597404847.009933,71571,-4240546,5980,5547892,-5470860,-86790,
0.05200000000000002,1597404847.0099747,51997,-4221793,3415,1356180,-1368107,978,
0.05600000000000002,1597404847.010019,-19382,-4149753,3329,14549,-23385,1314,
0.060000000000000026,1597404847.0100608,-76380,-4091657,5169,925987,-911786,-15271,
0.06400000000000003,1597404847.0101025,-66070,-4101566,6369,4577438,-4309758,-262571,
0.06800000000000003,1597404847.0101442,1958,-4170895,5988,5571881,-5495349,-86257,
0.07200000000000004,1597404847.0101826,64587,-4234319,3374,1378595,-1390547,1016,
0.07600000000000004,1597404847.0102322,63698,-4232848,3259,14616,-23591,1444,
0.08000000000000004,1597404847.01027,115,-4168189,5122,906777,-892816,-14993,
0.08400000000000005,1597404847.0103092,-67149,-4100515,6399,4553719,-4283281,-264699,
0.08800000000000005,1597404847.010348,-75713,-4093323,6035,5556302,-5478578,-87429,
0.09200000000000005,1597404847.0103848,-17579,-4152263,3382,1363966,-1375856,934,
0.09600000000000006,1597404847.0104234,53278,-4222449,3257,12852,-21853,1411,
0.10000000000000006,1597404847.0104609,71126,-4239124,5079,885490,-871610,-15107,
0.10400000000000006,1597404847.0104985,19375,-4187077,6387,4520430,-4246241,-268865,
0.10800000000000007,1597404847.0105364,-53914,-4115154,6061,5567983,-5487085,-90476,
0.11200000000000007,1597404847.010573,-80799,-4089053,3387,1379581,-1391517,985,
0.11600000000000008,1597404847.0106118,-36250,-4132916,3272,14540,-23573,1425,
0.12000000000000008,1597404847.0106483,38325,-4206329,5109,906845,-892815,-15039,
0.12400000000000008,1597404847.010697,73756,-4241415,6410,4561388,-4286440,-268835,
0.12800000000000009,1597404847.010735,37160,-4206162,6038,5591789,-5513415,-88047,
0.1320000000000001,1597404847.0107732,-37481,-4132353,3428,1408239,-1420135,926,
0.1360000000000001,1597404847.0108101,-80950,-4088252,3304,15791,-24817,1405,
0.1400000000000001,1597404847.0108483,-52848,-4115160,5127,904608,-890823,-14967,
0.1440000000000001,1597404847.010885,20670,-4188283,6397,4537251,-4265465,-266606,
0.1480000000000001,1597404847.0109222,71470,-4240453,5977,5563026,-5484096,-88604,
0.1520000000000001,1597404847.01096,52342,-4222141,3401,1400273,-1412286,1014,
0.1560000000000001,1597404847.0109963,-18920,-4150373,3190,11810,-21605,1879,
0.16000000000000011,1597404847.0110343,-76221,-4091804,5116,900120,-886152,-15128,
0.16400000000000012,1597404847.0110705,-66351,-4101269,6418,4579950,-4291185,-282750,
0.16800000000000012,1597404847.011119,1487,-4170479,6070,5658821,-5571742,-96677,
0.17200000000000013,1597404847.0111563,64368,-4234130,3417,1453972,-1465953,952,
0.17600000000000013,1597404847.0111945,63942,-4233090,3228,13756,-22839,1450,
0.18000000000000013,1597404847.0112314,563,-4168636,5088,885961,-873129,-14117,
0.18400000000000014,1597404847.0112696,-66908,-4100711,6359,4498500,-4236262,-257122,
0.18800000000000014,1597404847.0113058,-75896,-4093066,6072,5586680,-5508418,-87799,
0.19200000000000014,1597404847.011343,-18050,-4151780,3432,1416820,-1428726,902,
0.19600000000000015,1597404847.01138,52956,-4222117,3238,12941,-22230,1508,
0.20000000000000015,1597404847.0114179,71235,-4239236,5096,885579,-872975,-13955,
0.20400000000000015,1597404847.0114625,19815,-4187502,6302,4524433,-4249877,-268706,
0.20800000000000016,1597404847.011499,-53560,-4115433,6087,5644748,-5557605,-96759,
0.21200000000000016,1597404847.0115502,-80848,-4088942,3458,1447341,-1459259,907,
0.21600000000000016,1597404847.011587,-36668,-4132512,3218,12555,-21872,1589,
0.22000000000000017,1597404847.0116234,37914,-4205911,5041,882513,-870007,-13755,
0.22400000000000017,1597404847.01166,73751,-4241399,6329,4494637,-4228944,-260416,
0.22800000000000017,1597404847.0116975,37541,-4206511,6039,5619884,-5537377,-92072,
0.23200000000000018,1597404847.0117335,-37071,-4132695,3461,1444510,-1456372,904,
0.23600000000000018,1597404847.011771,-80911,-4088288,3254,12097,-21238,1539,
0.24000000000000019,1597404847.011823,-53231,-4114758,5084,873907,-861559,-13630,
0.2440000000000002,1597404847.0118692,20229,-4187836,6303,4479008,-4210661,-262645,
0.2480000000000002,1597404847.011906,71336,-4240268,5977,5615284,-5532090,-92676,
0.25200000000000017,1597404847.011943,52654,-4222424,3446,1446727,-1458661,882,
0.25600000000000017,1597404847.0119781,-18473,-4150657,3255,10277,-19586,1554,
0.2600000000000002,1597404847.012013,-76042,-4091951,5113,861876,-849754,-13382,
0.2640000000000002,1597404847.012059,-66629,-4100975,6322,4476253,-4208782,-261644,
0.2680000000000002,1597404847.0120986,1026,-4169980,6032,5628981,-5544605,-93820,
0.2720000000000002,1597404847.0121343,64147,-4233835,3401,1464915,-1476865,908,
0.2760000000000002,1597404847.0121734,64146,-4233301,3223,9687,-19076,1630,
0.2800000000000002,1597404847.0122082,1042,-4169022,5103,848256,-836349,-13384,
0.2840000000000002,1597404847.0122437,-66598,-4100964,6351,4445078,-4179820,-259263,
0.2880000000000002,1597404847.0122802,-76069,-4092875,6076,5605362,-5523243,-91630,
0.2920000000000002,1597404847.012318,-18514,-4151207,3431,1452761,-1464665,883,
