time,,,,,,,
0.0,1597404008.2406657,-35411,3323,3447,2523032,1638536,-50051,
0.004,1597404008.240743,-28079,2926,5081,6509602,-2349659,-152951,
0.008,1597404008.2407966,-2488,1889,3646,4884201,-720969,-116601,
0.012,1597404008.240851,-911,1697,1372,648136,3518332,25166,
0.016,1597404008.240904,-13734,2679,2421,243028,3920921,140859,
0.02,1597404008.240956,-35014,3313,3446,2532940,1628649,123066,
0.024,1597404008.241025,-28354,2860,5063,6518151,-2358208,-11665,
0.028,1597404008.2410784,-2503,1847,3651,4867627,-704383,-138313,
0.032,1597404008.2411287,-862,1599,1378,640011,3526520,-139375,
0.036000000000000004,1597404008.2411816,-14474,2639,2438,241304,3922644,-13867,
0.04000000000000001,1597404008.2412333,-35361,3390,3437,2532284,1629281,121761,
0.04400000000000001,1597404008.2413025,-28973,2925,5048,6508174,-2348203,141651,
0.048000000000000015,1597404008.2413535,-2471,1881,3697,4857679,-694429,27291,
0.05200000000000002,1597404008.2414072,-1008,1628,1391,633772,3532745,-115094,
0.05600000000000002,1597404008.2414594,-14288,2653,2430,240461,3923500,-153508,
0.060000000000000026,1597404008.241514,-35036,3328,3429,2516454,1645139,-52194,
0.06400000000000003,1597404008.241562,-29339,2886,5020,6490953,-2331004,94735,
0.06800000000000003,1597404008.241613,-2513,1847,3693,4835731,-672539,151045,
0.07200000000000004,1597404008.241673,-871,1602,1407,624097,3542439,64358,
0.07600000000000004,1597404008.2417226,-14068,2656,2431,242484,3921501,-84738,
0.08000000000000004,1597404008.2417674,-34504,3350,3414,2527431,1634137,-158048,
0.08400000000000005,1597404008.2418127,-28240,2899,5011,6490639,-2330691,-87396,
0.08800000000000005,1597404008.2418592,-2480,1870,3681,4841061,-677855,61518,
0.09200000000000005,1597404008.2419047,-865,1614,1383,625670,3540833,150669,
0.09600000000000006,1597404008.2419503,-14398,2694,2442,245757,3918170,97200,
0.10000000000000006,1597404008.2419946,-35214,3386,3445,2537611,1623928,-49157,
0.10400000000000006,1597404008.2420418,-28569,2927,5020,6500857,-2340881,-152703,
0.10800000000000007,1597404008.242087,-2459,1852,3617,4828625,-665423,-117228,
0.11200000000000007,1597404008.242133,-943,1587,1400,626660,3539778,24237,
0.11600000000000008,1597404008.2421784,-14117,2636,2462,251020,3912872,140503,
0.12000000000000008,1597404008.242238,-35587,3285,3445,2577127,1584507,123618,
0.12400000000000008,1597404008.242284,-28457,2865,5107,6553725,-2393772,-10715,
0.12800000000000009,1597404008.2423322,-2471,1859,3729,4823043,-659897,-137871,
0.1320000000000001,1597404008.2423775,-885,1632,1412,622596,3543853,-139850,
0.1360000000000001,1597404008.242422,-14403,2595,2403,246416,3917579,-14831,
0.1400000000000001,1597404008.2424684,-35985,3368,3431,2555637,1605836,121182,
0.1440000000000001,1597404008.2425125,-28701,2867,5035,6484995,-2325046,142000,
0.1480000000000001,1597404008.2425587,-2484,1856,3669,4740549,-577390,28242,
0.1520000000000001,1597404008.242604,-955,1677,1398,590232,3576159,-114416,
0.1560000000000001,1597404008.2426496,-14681,2640,2415,248829,3915107,-153721,
0.16000000000000011,1597404008.2426953,-36485,3350,3454,2579548,1581943,-53078,
0.16400000000000012,1597404008.2427554,-28858,2851,5061,6567726,-2407843,94000,
0.16800000000000012,1597404008.242803,-2434,1849,3632,4859716,-696511,151171,
0.17200000000000013,1597404008.2428489,-931,1665,1414,635142,3531308,65245,
0.17600000000000013,1597404008.2428946,-14637,2664,2436,256915,3907005,-83895,
0.18000000000000013,1597404008.2429397,-35410,3374,3401,2574152,1587391,-158001,
0.18400000000000014,1597404008.2429867,-28345,2919,4986,6495893,-2335898,-88159,
0.18800000000000014,1597404008.243031,-2568,1874,3612,4797841,-634613,60666,
0.19200000000000014,1597404008.243078,-878,1631,1433,615155,3551276,150524,
0.19600000000000015,1597404008.2431219,-14519,2661,2439,254604,3909279,97927,
0.20000000000000015,1597404008.2431674,-35811,3357,3364,2538085,1623594,-48282,
0.20400000000000015,1597404008.243213,-28255,2949,4917,6408161,-2248024,-152467,
0.20800000000000016,1597404008.2432735,-2460,1934,3550,4674084,-510714,-117881,
0.21200000000000016,1597404008.2433205,-890,1618,1422,573901,3592611,23294,
0.21600000000000016,1597404008.2433667,-14722,2714,2437,258277,3905596,140118,
0.22000000000000017,1597404008.2434118,-35781,3380,3417,2567986,1593574,124141,
0.22400000000000017,1597404008.2434578,-28585,2901,4971,6440223,-2280167,-9788,
0.22800000000000017,1597404008.243502,-2449,1825,3576,4698844,-535491,-137391,
0.23200000000000018,1597404008.2435484,-1033,1661,1391,581459,3585029,-140295,
0.23600000000000018,1597404008.243595,-15187,2677,2415,261187,3902680,-15749,
0.24000000000000019,1597404008.2436404,-36598,3337,3382,2564141,1597468,120635,
0.2440000000000002,1597404008.2436855,-28234,2866,4985,6407455,-2247300,142331,
0.2480000000000002,1597404008.24373,-2534,1827,3576,4648835,-485435,29171,
0.25200000000000017,1597404008.2437763,-1031,1613,1410,567954,3598560,-113780,
0.25600000000000017,1597404008.2438438,-14908,2676,2414,251125,3912769,-153951,
0.2600000000000002,1597404008.243893,-35951,3326,3391,2531840,1629782,-53967,
0.2640000000000002,1597404008.24394,-27521,2916,4910,6366116,-2205924,93281,
0.2680000000000002,1597404008.2439857,-2402,1879,3546,4627177,-463797,151262,
0.2720000000000002,1597404008.2440314,-1075,1646,1410,568037,3598422,66094,
0.2760000000000002,1597404008.2440765,-14303,2668,2459,246483,3917372,-83092,
0.2800000000000002,1597404008.244122,-34184,3353,3342,2480909,1680733,-157996,
0.2840000000000002,1597404008.2441673,-26174,2886,4850,6239511,-2079284,-88954,
0.2880000000000002,1597404008.244213,-2553,1873,3445,4457310,-293855,59802,
0.2920000000000002,1597404008.2442586,-1315,1616,1362,514508,3652026,150414,
0.2960000000000002,1597404008.244304,-14041,2670,2491,232490,3931410,98630,
0.3000000000000002,1597404008.244366,-32862,3290,3400,2410203,1751534,-47375,
0.3040000000000002,1597404008.2444139,-25936,2842,4778,6119059,-1958653,-152197,
0.3080000000000002,1597404008.244459,-2786,1849,3381,4329667,-166069,-118498,
0.3120000000000002,1597404008.2445064,-1303,1604,1332,474891,3691676,22359,
0.3160000000000002,1597404008.2445507,-13731,2584,2506,229197,3934736,139766,
0.32000000000000023,1597404008.2445967,-32766,3268,3410,2380339,1781440,124702,
