time,,,,,,,
0.0,1597402133.8201265,4128055,69147,-4231516,7384161,-7359772,-16748,
0.004,1597402133.8201926,4175847,63024,-4228247,4716597,-4724037,-3460,
0.008,1597402133.820237,4178126,55861,-4223982,349637,-358411,-266,
0.012,1597402133.8202827,4167490,47789,-4213257,280429,-283762,1614,
0.016,1597402133.820338,4130448,38916,-4202575,3034539,-3011828,-2520,
0.02,1597402133.8203838,4127974,29383,-4191761,7390381,-7365276,-16993,
0.024,1597402133.820431,4175844,19322,-4184549,4741678,-4749039,-3463,
0.028,1597402133.820474,4178159,8948,-4177115,358851,-367549,-310,
0.032,1597402133.8205156,4167648,-1590,-4163945,269809,-273173,1688,
0.036000000000000004,1597402133.820559,4131465,-12154,-4151491,3010984,-2988541,-2354,
0.04000000000000001,1597402133.820604,4128988,-22591,-4139803,7387607,-7362900,-16305,
0.04400000000000001,1597402133.8206475,4175895,-32715,-4132487,4781424,-4788788,-3517,
0.048000000000000015,1597402133.8206916,4178235,-42377,-4125791,373346,-382040,-279,
0.05200000000000002,1597402133.8207345,4167632,-51406,-4114178,263742,-267095,1638,
0.05600000000000002,1597402133.820788,4132222,-59661,-4104076,2975535,-2953310,-2525,
0.060000000000000026,1597402133.8208394,4128912,-67056,-4095432,7381445,-7356318,-16554,
0.06400000000000003,1597402133.8209283,4175881,-73412,-4091860,4804105,-4811468,-3484,
0.06800000000000003,1597402133.8210006,4178174,-78666,-4089588,372948,-381684,-277,
0.07200000000000004,1597402133.8210914,4167674,-82698,-4082892,265806,-269216,1629,
0.07600000000000004,1597402133.8211546,4132493,-85494,-4078223,2969636,-2947821,-2249,
0.08000000000000004,1597402133.821195,4128760,-86995,-4075454,7373213,-7348251,-16536,
0.08400000000000005,1597402133.8212318,4175924,-87148,-4078072,4792484,-4799844,-3459,
0.08800000000000005,1597402133.8212705,4178154,-85994,-4082187,377644,-386364,-259,
0.09200000000000005,1597402133.8213096,4167683,-83525,-4082025,263612,-266936,1656,
0.09600000000000006,1597402133.821347,4131099,-79753,-4083983,2987732,-2964994,-2716,
0.10000000000000006,1597402133.821386,4127259,-74779,-4087689,7388074,-7362176,-17279,
0.10400000000000006,1597402133.8214266,4175867,-68673,-4096578,4795080,-4802398,-3477,
0.10800000000000007,1597402133.8214788,4178250,-61523,-4106696,377828,-386577,-307,
0.11200000000000007,1597402133.821518,4167732,-53442,-4112186,273173,-276571,1626,
0.11600000000000008,1597402133.8215575,4132286,-44565,-4119156,3002626,-2980261,-2209,
0.12000000000000008,1597402133.821595,4128526,-35038,-4127308,7406293,-7380764,-16617,
0.12400000000000008,1597402133.8216336,4175811,-25007,-4140126,4821758,-4829091,-3540,
0.12800000000000009,1597402133.821671,4178265,-14641,-4153540,383662,-392434,-324,
0.1320000000000001,1597402133.8217077,4167791,-4087,-4161519,257496,-260960,1617,
0.1360000000000001,1597402133.8217468,4132015,6463,-4170131,2962499,-2939980,-2838,
0.1400000000000001,1597402133.8217845,4128159,16920,-4179352,7384078,-7357850,-17801,
0.1440000000000001,1597402133.8218215,4175829,27044,-4192225,4806921,-4814283,-3515,
0.1480000000000001,1597402133.8218613,4178259,36716,-4204871,377369,-386161,-312,
0.1520000000000001,1597402133.8219113,4167886,45738,-4211353,255200,-258743,1640,
0.1560000000000001,1597402133.8219507,4131862,54006,-4217689,2943078,-2921115,-2069,
0.16000000000000011,1597402133.8219898,4126916,61406,-4223792,7389428,-7363598,-16984,
0.16400000000000012,1597402133.8220265,4175768,67780,-4232926,4835499,-4842759,-3514,
0.16800000000000012,1597402133.8220656,4178184,73044,-4241209,389086,-397735,-379,
0.17200000000000013,1597402133.8221037,4167682,77093,-4242676,261913,-265238,1523,
0.17600000000000013,1597402133.8221483,4131998,79896,-4243586,2953770,-2932036,-1868,
0.18000000000000013,1597402133.8221886,4127472,81378,-4243793,7364096,-7338598,-16499,
0.18400000000000014,1597402133.822228,4175816,81533,-4246693,4820822,-4828171,-3481,
0.18800000000000014,1597402133.8222647,4178255,80355,-4248488,385990,-394775,-313,
0.19200000000000014,1597402133.8223035,4167736,77870,-4243455,259293,-262730,1689,
0.19600000000000015,1597402133.8223407,4132189,74128,-4237832,2954956,-2932512,-2464,
0.20000000000000015,1597402133.822399,4126679,69160,-4231594,7378550,-7351964,-17528,
0.20400000000000015,1597402133.8224387,4175684,63040,-4228175,4845215,-4852516,-3508,
0.20800000000000016,1597402133.8224773,4178217,55916,-4224112,394323,-403056,-324,
0.21200000000000016,1597402133.8225164,4167677,47855,-4213435,256658,-260083,1622,
0.21600000000000016,1597402133.8225536,4132361,38995,-4202700,2917089,-2895712,-2259,
0.22000000000000017,1597402133.8225918,4127378,29466,-4191887,7345762,-7319896,-17373,
0.22400000000000017,1597402133.8226311,4175769,19426,-4184630,4827151,-4834470,-3525,
0.22800000000000017,1597402133.822669,4178332,9031,-4177273,387893,-396650,-385,
0.23200000000000018,1597402133.8227074,4168015,-1529,-4164085,252034,-255546,1538,
0.23600000000000018,1597402133.8227465,4132774,-12080,-4151640,2919468,-2897651,-2105,
0.24000000000000019,1597402133.822785,4127262,-22505,-4139914,7367259,-7341099,-16939,
0.2440000000000002,1597402133.8228374,4175732,-32658,-4132499,4880098,-4887364,-3529,
0.2480000000000002,1597402133.8228762,4178361,-42340,-4125867,405007,-413855,-347,
0.25200000000000017,1597402133.8229153,4167929,-51340,-4114295,247048,-250529,1583,
0.25600000000000017,1597402133.8229527,4132532,-59625,-4104134,2906751,-2885228,-2264,
0.2600000000000002,1597402133.8229918,4126659,-67004,-4095390,7363309,-7336842,-17488,
0.2640000000000002,1597402133.82303,4175769,-73374,-4091792,4914419,-4921668,-3563,
0.2680000000000002,1597402133.823068,4178286,-78650,-4089534,412903,-421656,-322,
0.2720000000000002,1597402133.8231068,4167922,-82704,-4082920,247667,-251104,1663,
0.2760000000000002,1597402133.8231444,4132623,-85506,-4078210,2907444,-2886018,-1958,
0.2800000000000002,1597402133.8231816,4125936,-87012,-4075339,7365418,-7339363,-16885,
0.2840000000000002,1597402133.8232193,4175680,-87188,-4077911,4894924,-4902184,-3539,
0.2880000000000002,1597402133.8232691,4178237,-86031,-4082161,409099,-417911,-340,
0.2920000000000002,1597402133.8233078,4167999,-83539,-4082099,250856,-254428,1588,
0.2960000000000002,1597402133.8233473,4132288,-79804,-4083914,2898204,-2877135,-1681,
0.3000000000000002,1597402133.8233852,4124777,-74840,-4087570,7357606,-7331576,-16882,
0.3040000000000002,1597402133.8234246,4175663,-68757,-4096388,4901810,-4909024,-3591,
0.3080000000000002,1597402133.823463,4178301,-61645,-4106562,412283,-421084,-366,
0.3120000000000002,1597402133.8235016,4167999,-53553,-4112101,243399,-246933,1603,
0.3160000000000002,1597402133.8235397,4132463,-44701,-4119060,2873782,-2852210,-2218,
0.32000000000000023,1597402133.8235781,4124755,-35169,-4127208,7357440,-7330043,-17622,
0.32400000000000023,1597402133.8236165,4175643,-25163,-4139957,4943134,-4950378,-3576,
0.32800000000000024,1597402133.8236537,4178262,-14788,-4153373,423561,-432384,-370,
0.33200000000000024,1597402133.8237035,4168034,-4234,-4161359,245832,-249375,1566,
0.33600000000000024,1597402133.8237438,4133258,6335,-4170055,2880406,-2859366,-1982,
0.34000000000000025,1597402133.8237822,4126100,16785,-4179165,7365475,-7339029,-16985,
0.34400000000000025,1597402133.8238306,4175653,26942,-4192029,4969658,-4976890,-3576,
0.34800000000000025,1597402133.8238742,4178384,36631,-4204809,432435,-441299,-370,
0.35200000000000026,1597402133.8239121,4168085,45675,-4211305,239878,-243505,1548,
0.35600000000000026,1597402133.8239515,4133470,53944,-4217707,2832563,-2811590,-1638,
0.36000000000000026,1597402133.823989,4125354,61338,-4223724,7307286,-7280462,-17148,
0.36400000000000027,1597402133.8240278,4175677,67720,-4232793,4903878,-4911108,-3553,
0.36800000000000027,1597402133.8240652,4178355,72983,-4241129,417250,-426118,-346,
0.3720000000000003,1597402133.8241045,4168061,77043,-4242645,242764,-246358,1578,
