Username, User ID, Session ID,Session Tag,Date,Shape (rows x columns),Duration (ms),Starting Time,Ending Time,Resolution (ms),Resolution (Hz),Unit Measure,Starting Timestamp,Ending Timestamp
user,12345678,68c20fea-c7ba-44d5-9c33-aecf6ee84faf,exp6_3,22-09-2020_16-40-30,8351x6,34338,16:39:43.294,16:40:17.657,3.9525692,253.0,µV,0,1600785617658,
Pkg ID,Time,Ch-1,Ch-2,Ch-3,Ch-4,Ch-5,Ch-6,Ch-7,Ch-8
5,0.0,-13.71992,-1229.3966,2.106562,30.363815,-32.882214,0.472032,
6,2.0,-16.655815,-1226.1162,2.272846,15.485272,-18.178596,0.55726,
7,4.0,-18.486132,-1224.9305,2.0413,17.102816,-19.502909,0.43359,
-8,5.0,-20.492565,-1222.9568,1.9846799,10.334938,-12.490968,0.190422,
-7,58.0,-22.76422,-1220.7817,1.87889,8.821098,-10.849286,0.130822,
-6,88.0,-23.806028,-1219.607,1.943556,9.362564,-11.5457115,0.235718,
-5,96.0,-24.751284,-1218.6558,2.008222,6.980054,-9.283296,0.365944,
-4,98.0,-25.418507,-1217.5183,2.17093,17.958672,-20.508955,0.506004,
-3,100.0,-25.2555,-1219.1255,2.171228,19.690947,-22.204874,0.45743,
-2,101.0,-25.3598,-1218.4493,1.99064,14.324264,-16.633764,0.23393,
-1,102.0,-25.097559,-1217.8652,1.884254,0.48425,-2.561608,0.162708,
0,104.0,-23.823313,-1219.6315,1.968886,7.903854,-10.129318,0.22499,
1,105.0,-22.984442,-1220.6715,1.976336,14.955726,-17.141853,0.24942599,
2,107.0,-21.457191,-1221.3026,1.991534,9.476102,-11.836858,0.320052,
3,108.0,-18.803501,-1224.527,2.134872,14.835632,-17.44343,0.406174,
4,109.0,-16.599792,-1226.6848,1.909882,7.32633,-9.4466,0.129928,
5,111.0,-14.02835,-1229.5963,1.773994,6.97469,-8.989468,0.124862,
6,112.0,-11.346648,-1232.315,1.8327,13.841504,-15.917372,0.16688,
7,114.0,-8.829144,-1234.2191,1.952794,12.037114,-14.183906,0.15645,
-8,115.0,-5.397972,-1238.1378,1.882764,30.783997,-33.050583,0.337038,
-7,117.0,-2.444196,-1240.8324,1.77608,35.87473,-38.029865,0.373096,
-6,121.0,0.374288,-1243.3213,1.950112,15.449214,-17.753052,0.410346,
-5,122.0,3.95148,-1247.0084,2.077656,19.214146,-21.637184,0.346276,
-4,123.0,7.150808,-1250.7656,2.1456,15.401534,-17.886854,0.36653998,
-3,124.0,9.968398,-1252.9777,2.206392,28.2355,-30.809921,0.424054,
-2,125.0,12.92277,-1256.916,2.095834,32.2731,-34.680943,0.359388,
-1,126.0,15.174756,-1258.2704,2.134276,16.13819,-18.599373,0.354322,
0,127.0,17.671995,-1261.15,2.05471,22.570223,-24.987896,0.401108,
1,128.0,19.762764,-1262.8215,1.9739519,17.41214,-19.75293,0.454748,
2,129.0,21.582949,-1265.6945,2.02342,31.59545,-34.005375,0.53491,
