Username, User ID, Session ID,Session Tag,Date,Shape (rows x columns),Duration (ms),Starting Time,Ending Time,Resolution (ms),Resolution (Hz),Unit Measure,Starting Timestamp,Ending Timestamp
user,12345678,69c33e98-2a69-45e5-a7d2-f00f02b937dd,expno1,21-09-2020_13-30-18,4759x6,19012,13:29:46.494,13:30:05.530,4.0,250.0,µV,0,1600687805532,
Pkg ID,Pkg Loss,Time,Ch-1,Ch-2,Ch-3,Ch-4,Ch-5,Ch-6,Ch-7,Ch-8
2,0,0.0,-21.888994,-1220.0806,0.612092,-182.99316,181.16522,1.086508,
3,0,8.0,-23.382868,-1218.6108,1.131804,-387.5454,385.37747,0.973566,
4,0,10.0,-24.516163,-1217.027,2.206392,200.41454,-203.68777,1.303154,
5,0,12.0,-25.27338,-1216.616,2.253774,802.88055,-805.43054,0.305152,
6,0,14.0,-25.644093,-1216.2289,1.896174,621.3756,-623.9196,0.632654,
7,0,16.0,-25.618166,-1216.225,1.290936,652.59406,-654.9539,0.995618,
8,0,18.0,-25.1959,-1216.8552,1.57493,638.9564,-641.2275,0.523288,
9,0,20.0,-24.375208,-1217.3417,2.107456,441.3553,-444.2283,0.891914,
10,0,21.0,-23.18589,-1218.7384,2.139044,752.48425,-754.97375,0.30694,
11,0,35.0,-21.63927,-1220.2069,1.928358,610.1353,-612.7914,0.72563,
12,0,36.0,-19.753824,-1222.039,1.60622,773.5079,-776.0933,0.934528,
13,0,38.0,-17.570974,-1224.4513,1.746876,848.7341,-851.03107,0.371308,
14,0,41.0,-15.109196,-1226.6637,2.043684,537.19116,-539.9289,0.781654,
15,0,64.0,-12.420938,-1229.519,2.06365,739.4742,-741.89154,0.281908,
0,0,66.0,-9.543152,-1232.2885,2.064544,607.5239,-610.3207,0.712518,
1,0,68.0,-6.530372,-1235.2118,1.916736,838.26624,-841.09247,0.822778,
2,0,70.0,-3.42104,-1238.5479,1.891704,982.2974,-984.64954,0.275352,
3,0,72.0,-0.267306,-1241.5175,2.032062,624.1309,-626.8242,0.694638,
4,0,74.0,2.876296,-1244.79,2.004944,752.71344,-755.13885,0.291742,
5,0,75.0,5.985628,-1247.8312,2.020142,610.64404,-613.3853,0.6854,
6,0,77.0,8.99066,-1250.7528,1.918524,827.82166,-830.55225,0.840062,
7,0,79.0,11.836262,-1253.8511,1.939384,974.0121,-976.3466,0.261942,
8,0,81.0,14.497104,-1256.2976,1.966204,635.5753,-638.2349,0.733378,
9,0,83.0,16.91895,-1258.8915,1.936702,768.13434,-770.50195,0.313496,
10,0,99.0,19.059185,-1260.9038,2.07706,610.35706,-613.1681,0.66752,
11,0,101.0,20.90023,-1262.6353,1.99064,815.9022,-818.7115,0.777184,
12,0,103.0,22.39917,-1264.3899,1.986468,959.4658,-961.83673,0.233036,
13,0,105.0,23.53902,-1265.3262,1.937596,634.09753,-636.7634,0.748278,
14,0,107.0,24.296833,-1266.2446,1.910478,789.9387,-792.3254,0.319754,
15,0,109.0,24.670527,-1266.5304,2.056498,635.2892,-638.0606,0.626098,
0,0,111.0,24.6446,-1266.4043,2.055604,835.60126,-838.3878,0.69136,
1,0,114.0,24.22591,-1266.2142,2.023122,977.5866,-979.9739,0.206812,
2,0,116.0,23.412668,-1265.2168,1.925974,671.90686,-674.5519,0.736656,
