Username, User ID, Session ID,Session Tag,Date,Shape (rows x columns),Duration (ms),Starting Time,Ending Time,Resolution (ms),Resolution (Hz),Unit Measure,Starting Timestamp,Ending Timestamp
user,12345678,fc1fac35-3d8a-476a-83ed-a0fbf11467d2,exp7_3,22-09-2020_17-05-04,2653x6,11761,17:04:42.817,17:04:54.607,3.8910506,257.0,µV,0,1600787094608,
Pkg ID,Pkg Loss,Time,Ch-1,Ch-2,Ch-3,Ch-4,Ch-5,Ch-6,Ch-7,Ch-8
13,0,0.0,22.226927,-1264.9823,1.839554,8.792788,-11.089176,1.039424,
14,0,2.0,23.212412,-1266.0009,1.813926,4.579366,-6.809598,0.991148,
15,0,3.0,23.768778,-1266.5012,1.887234,10.277424,-12.640564,1.064158,
0,0,47.0,23.656431,-1266.3429,1.894386,7.39636,-9.771718,1.096342,
1,0,109.0,23.030632,-1265.7089,1.94296,9.85784,-12.306804,1.130612,
2,0,113.0,22.253149,-1264.9825,1.851474,9.632552,-11.935198,1.052834,
3,0,120.0,21.266472,-1264.0111,1.811542,5.222748,-7.4738398,1.0132,
4,4,122.0,19.842926,-1262.5629,1.88783,10.536386,-12.89446,1.075482,
5,0,124.0,2.788982,-1245.0851,2.398304,20.201122,-23.431442,1.630656,
6,0,125.0,0.279226,-1243.0885,1.863394,8.0311,-10.306926,0.99383,
7,0,127.0,-4.44914,-1238.6853,1.436658,-4.070978,2.509756,0.549214,
8,0,128.0,-9.063968,-1233.8455,1.659264,5.02428,-6.997636,0.84334,
9,0,130.0,-11.491476,-1231.0198,2.06812,11.57879,-14.292676,1.323716,
10,0,131.0,-12.5905,-1229.8794,2.212352,16.455858,-19.367617,1.431294,
11,0,137.0,-22.98325,-1219.8236,1.871142,9.904626,-12.194756,1.023332,
12,0,138.0,-24.759926,-1218.2476,1.593406,-0.62729,-1.203622,0.73307997,
13,0,140.0,-27.071512,-1215.0712,2.539854,23.273205,-26.77083,1.84909,
14,0,141.0,-26.874235,-1215.4371,2.462374,21.672646,-24.970314,1.62261,
15,0,142.0,-23.852516,-1219.185,1.657774,0.251512,-2.126826,0.705664,
0,0,143.0,-18.901245,-1224.046,1.56003,-0.625502,-1.19349,0.754238,
1,0,145.0,-17.530745,-1224.878,2.246622,16.229675,-19.211166,1.506986,
2,0,146.0,-16.849218,-1225.5494,2.311586,18.722744,-21.786482,1.541256,
3,0,147.0,-14.520646,-1228.3063,1.828826,4.965276,-7.187164,0.96105,
4,0,153.0,-10.285768,-1232.7994,1.505496,1.027504,-2.706138,0.624012,
5,0,154.0,-0.372798,-1242.1855,2.15603,15.341636,-18.116611,1.312094,
6,0,157.0,1.908392,-1244.9316,1.596684,-0.348958,-1.47212,0.702684,
7,0,158.0,4.294776,-1247.3595,1.500728,1.38421,-3.066122,0.6556,
8,0,158.0,7.624032,-1250.3138,1.84462,6.331904,-8.656602,1.0760779,
9,0,159.0,11.23311,-1253.6503,2.249602,16.348875,-19.33126,1.49894,
10,0,160.0,19.840244,-1262.7407,1.60771,0.705068,-2.615844,0.817414,
11,0,161.0,20.520876,-1262.9016,2.246324,16.42427,-19.430494,1.535594,
12,0,162.0,22.005512,-1264.3964,2.274336,17.511374,-20.551868,1.511456,
13,0,167.0,23.670736,-1266.525,1.77161,3.826916,-5.960894,0.916946,
14,0,168.0,24.231571,-1267.3013,1.486424,0.924992,-2.602136,0.63772,
15,0,169.0,22.323479,-1264.8196,2.19626,16.004984,-18.880386,1.389872,
0,0,176.0,20.707127,-1263.7051,1.611286,0.30247,-2.16348,0.730994,
1,0,186.0,19.510954,-1262.6099,1.4891059,0.86569,-2.508564,0.620138,
2,0,187.0,18.265612,-1261.0148,1.803794,5.36847,-7.616284,1.04747,
3,0,188.0,16.12776,-1258.5574,2.219206,16.265139,-19.202524,1.478974,
4,5,203.0,13.192758,-1255.7579,2.111628,13.987524,-16.71929,1.318948,
5,0,204.0,10.278616,-1253.1774,1.719758,2.631936,-4.679196,0.863306,
6,0,205.0,7.776608,-1250.7683,1.611286,3.813208,-5.675708,0.760198,
7,0,222.0,5.2158937,-1247.991,1.80439,5.037988,-7.2655377,1.015286,
8,0,222.0,2.05024,-1244.5702,2.142322,13.34593,-16.138489,1.350238,
9,0,223.0,-1.494768,-1241.0938,2.055008,12.210848,-14.85232,1.25905,
10,0,224.0,-4.761146,-1238.0598,1.78949,4.211932,-6.395378,0.957772,
11,0,238.0,-7.518242,-1235.3942,1.708136,6.051784,-8.080866,0.86122,
12,0,239.0,-15.276374,-1227.1912,2.264204,17.52687,-20.496141,1.453942,
13,0,240.0,-17.655905,-1225.4922,1.448578,-3.292006,1.71797,0.55279,
14,4,255.0,-20.793844,-1222.41,1.343682,-2.37357,0.965222,0.461304,
15,0,256.0,-24.615694,-1217.633,2.404562,20.805466,-24.088234,1.723334,
0,5,257.0,-25.17355,-1217.2108,2.358968,19.541052,-22.678099,1.560328,
1,0,277.0,-25.555586,-1217.2886,1.705454,3.132278,-5.20159,0.912178,
2,0,289.0,-25.373209,-1217.0874,2.174506,16.338743,-19.206398,1.42593,
3,0,290.0,-25.403606,-1217.0922,2.192684,16.712437,-19.569363,1.380932,
4,0,305.0,-24.508413,-1218.3096,1.82674,4.645522,-6.875158,0.96254,
5,0,306.0,-22.377117,-1220.6184,1.608604,3.886218,-5.754678,0.756324,
6,0,307.0,-19.941265,-1222.8999,1.720354,3.416272,-5.497206,0.926482,
7,0,308.0,-15.721586,-1226.9437,2.004944,12.5309,-15.067476,1.20392,
8,0,308.0,-5.495418,-1236.9703,2.122058,14.851724,-17.655308,1.422652,
9,0,322.0,-2.684086,-1239.6549,2.33632,20.370386,-23.510115,1.569566,
10,0,324.0,2.129806,-1244.8706,1.941768,7.805812,-10.226466,1.063562,
11,1,343.0,6.474348,-1249.5533,1.53917,1.994216,-3.715762,0.650236,
12,0,356.0,8.637232,-1251.5956,1.55854,-0.399916,-1.42295,0.761092,
13,5,358.0,9.841748,-1252.3927,2.047856,12.30591,-14.970626,1.297492,
14,0,375.0,12.295182,-1254.7561,2.20371,17.258074,-20.161488,1.43189,
15,0,377.0,16.055346,-1258.7997,1.897068,7.510196,-9.86529,1.082038,
0,0,378.0,19.136665,-1262.106,1.640788,4.736114,-6.654936,0.788508,
1,0,380.0,23.22314,-1265.7252,2.159904,14.955726,-17.790897,1.3857,
2,0,381.0,21.209255,-1263.9402,1.925378,8.833614,-11.244136,1.084124,
3,0,390.0,20.565577,-1263.5042,1.659562,1.349642,-3.31078,0.81503,
4,0,392.0,18.704865,-1261.2325,2.016566,11.012888,-13.65436,1.2825919,
5,0,411.0,16.99047,-1259.25,2.429296,21.169025,-24.474144,1.703368,
6,0,413.0,13.366492,-1256.0226,2.02193,11.402076,-13.966366,1.188722,
7,0,414.0,9.6304655,-1252.7378,1.476292,-2.872124,1.240872,0.579908,
8,1,416.0,7.287292,-1250.2959,1.554368,2.712098,-4.50278,0.726822,
9,0,432.0,-0.210686,-1242.0798,2.432872,22.233185,-25.51923,1.655688,
10,0,438.0,-11.066528,-1231.3768,2.228146,16.424568,-19.364338,1.464968,
11,0,446.0,-15.020392,-1227.6545,1.994812,11.526044,-14.037886,1.15773,
12,0,450.0,-19.878685,-1223.087,1.641086,1.297492,-3.217208,0.79268,
13,0,463.0,-22.293976,-1220.6426,1.6619459,5.08537,-7.051276,0.833208,
14,0,470.0,-22.090143,-1220.5916,1.908094,7.338846,-9.754136,1.134486,
15,0,473.0,-22.182821,-1220.3702,2.125932,13.557212,-16.307453,1.321332,
0,0,475.0,-24.335573,-1218.3757,1.976336,11.054608,-13.529796,1.143426,
1,6,476.0,-26.983006,-1215.8904,1.752836,3.356076,-5.4683,0.893702,
2,9,481.0,-27.57394,-1215.267,1.7766759,7.517646,-9.669504,0.955388,
3,0,483.0,-24.844559,-1217.5684,2.3142679,19.229046,-22.287718,1.499536,
4,0,492.0,-17.473825,-1225.1882,1.996004,10.36146,-12.8914795,1.200642,
5,0,494.0,-16.047598,-1226.6437,1.946238,10.98428,-13.447548,1.150578,
