Username, User ID, Session ID,Session Tag,Date,Shape (rows x columns),Duration (ms),Starting Time,Ending Time,Resolution (ms),Resolution (Hz),Unit Measure,Starting Timestamp,Ending Timestamp
user,12345678,3c2dac8e-9968-4b4f-aa56-8772f0c19ead,Exp1.1,14-10-2018_00-14-15,7516x6,30015,00:13:14.658,00:13:44.696,3.9840639,251.0,µV,0,1539468824698,
Pkg ID,Time,Ch-1,Ch-2,Ch-3,Ch-4,Ch-5,Ch-6,Ch-7,Ch-8
3,0.0,-4.904782,-1237.1143,3.51938,632.57623,-636.55035,0.811752,
4,2.0,-7.976268,-1233.9879,5.437308,640.7018,-646.6448,1.286466,
5,4.0,-10.9336195,-1231.0859,2.523166,746.1601,-749.05457,0.574246,
6,6.0,-13.732436,-1228.2612,5.211722,563.70514,-569.4241,1.265904,
7,8.0,-16.3304,-1225.6573,3.718146,773.1142,-777.2195,0.886252,
-8,15.0,-18.68907,-1223.3544,3.317038,632.1501,-635.8798,0.793872,
-7,18.0,-20.750633,-1221.2177,4.904186,634.35376,-639.73804,1.329378,
-6,20.0,-22.50049,-1219.5394,2.514226,730.3214,-733.20514,0.57961,
-5,22.0,-23.904665,-1218.086,5.135136,541.6317,-547.26776,1.268586,
-4,25.0,-24.944387,-1217.0433,3.649606,771.28955,-775.3319,0.903536,
-3,27.0,-25.598797,-1216.4468,3.26608,628.66675,-632.345,0.773906,
-2,29.0,-25.861334,-1216.1261,5.122322,623.08435,-628.6891,1.270672,
-1,31.0,-25.73081,-1216.3207,2.430786,716.9579,-719.7654,0.592126,
0,33.0,-25.201263,-1216.793,5.082986,535.6654,-541.2577,1.265904,
1,35.0,-24.28402,-1217.7242,3.643646,766.7829,-770.8306,0.88506,
2,45.0,-22.994276,-1219.0426,3.34356,623.75574,-627.5406,0.793276,
3,47.0,-21.35021,-1220.617,5.23884,622.51544,-628.2585,1.341596,
4,49.0,-19.394733,-1222.6377,2.49277,725.5656,-728.44965,0.615966,
5,50.0,-17.132914,-1224.8644,5.075834,540.5747,-546.169,1.260838,
6,70.0,-14.617794,-1227.3699,3.6236799,762.87463,-766.9182,0.911582,
7,72.0,-11.87977,-1230.1761,3.398988,617.13684,-620.9623,0.801322,
-8,74.0,-8.966522,-1232.9956,5.622366,622.5101,-628.648,1.343384,
-7,76.0,-5.918578,-1236.1085,2.522868,726.34906,-729.251,0.596,
-6,78.0,-2.794942,-1239.1892,5.104144,542.1326,-547.7604,1.265904,
-5,80.0,0.35313,-1242.342,3.685962,758.8934,-762.9953,0.893702,
-4,81.0,3.497924,-1245.5482,3.289622,609.7372,-613.4467,0.790594,
-3,84.0,6.5741777,-1248.5312,5.321088,612.81854,-618.6501,1.398216,
-2,85.0,9.542854,-1251.5598,2.479956,716.97906,-719.8569,0.59153,
-1,87.0,12.345842,-1254.3256,5.078814,529.7254,-535.33527,1.274248,
0,88.0,14.938144,-1256.9214,3.67136,754.6582,-758.74524,0.920522,
1,90.0,17.289066,-1259.3054,3.40316,617.4265,-621.27783,0.80191797,
2,92.0,19.358675,-1261.3094,5.435818,627.664,-633.61597,1.358284,
3,94.0,21.108532,-1263.0978,2.47489,740.9907,-743.8688,0.59003997,
4,96.0,22.51688,-1264.4873,5.080304,543.70935,-549.32965,1.265308,
5,107.0,23.561966,-1265.5199,3.69967,752.8106,-756.9733,0.94615,
6,109.0,24.219355,-1266.2211,3.321806,616.6797,-620.4679,0.763178,
7,110.0,24.484573,-1266.4293,5.392906,621.1071,-627.0066,1.278718,
-8,111.0,24.353155,-1266.3519,2.406648,723.2076,-726.0141,0.587358,
-7,113.0,23.831358,-1265.7863,5.096992,536.06744,-541.6856,1.243852,
-6,115.0,22.919775,-1264.869,3.69073,748.32806,-752.47473,0.93721,
-5,116.0,21.635992,-1263.6365,3.390644,606.51733,-610.36835,0.790594,
