Username, User ID, Session ID,Session Tag,Date,Shape (rows x columns),Duration (ms),Starting Time,Ending Time,Resolution (ms),Resolution (Hz),Unit Measure,Starting Timestamp,Ending Timestamp
user,12345678,e258e201-328d-471e-bd9c-810d8e0d42a6,exp3 ,10-09-2020_15-42-20,2022x6,8140,15:42:07.322,15:42:15.483,4.132231,242.0,µV,0,1599745335483,
Pkg ID,Time,Ch-1,Ch-2,Ch-3,Ch-4,Ch-5,Ch-6,Ch-7,Ch-8
-8,0.0,664.01044,1147.5238,410.1243,820.2486,-1191.3137,1191.3134,
-7,2.0,0.0,1811.4583,449.18375,1406.1404,-1816.265,1816.2646,
-6,2.0,-1132.7242,-2075.034,410.1243,1152.2539,-1523.3191,1523.3187,
-5,3.0,1230.3726,581.1617,429.65402,1054.6053,-1425.6704,1425.6702,
-4,3.0,-1132.7245,-2055.428,449.18375,1660.0269,-2070.1514,2070.1511,
-3,5.0,-742.12964,-2465.6284,410.1243,878.83777,-1249.9028,1230.3728,
-2,5.0,2050.621,-239.16318,449.18375,1445.1998,-1855.3245,1855.3241,
-1,19.0,-2206.8596,-961.7631,410.1243,1171.7837,-1542.8488,1542.8485,
0,47.0,-624.9513,2416.8035,410.1243,976.4864,-1367.0813,1367.0809,
1,48.0,-1972.5028,-1215.6495,449.18375,1406.1404,-1816.265,1816.2646,
2,49.0,1835.7941,-24.33617,410.1243,820.2486,-1191.3137,1191.3134,
3,69.0,-800.7189,-2387.5095,449.18375,1425.6702,-1835.7947,1835.7944,
4,73.0,-859.30835,-2309.3145,429.65402,1152.2539,-1542.8488,1542.8485,
5,74.0,1074.1348,737.39954,429.65402,1015.54584,-1406.1407,1406.1404,
6,74.0,-1269.4324,-1938.3258,449.18375,1503.7891,-1913.9137,1913.9133,
7,75.0,253.88646,1538.0421,410.1243,839.7783,-1210.8434,1210.8431,
-8,76.0,566.3618,1245.1725,449.18375,1406.1404,-1816.265,1816.2646,
-7,76.0,-1972.5026,-1235.2556,410.1243,1152.2539,-1523.3191,1523.3187,
-6,77.0,1386.6107,405.31784,410.1243,937.42694,-1308.4921,1308.4918,
-5,78.0,312.47534,1499.0588,429.65402,1367.0809,-1777.2056,1777.2052,
-4,79.0,2128.7402,-317.35837,410.1243,859.30804,-1210.8434,1210.8431,
-3,80.0,2402.1565,-610.3043,449.18375,1406.1404,-1816.265,1816.2646,
-2,82.0,351.5348,1459.9994,429.65402,1152.2539,-1523.3191,1523.3187,
-1,83.0,1074.135,737.32324,410.1243,996.0161,-1367.0813,1367.0809,
0,84.0,-1738.1458,-1469.6123,449.18375,1484.2593,-1894.3839,1894.3837,
1,84.0,683.54016,1127.994,410.1243,820.2486,-1171.7839,1171.7837,
2,85.0,-39.059753,1870.0475,449.18375,1386.6107,-1796.7352,1796.735,
3,85.0,-1093.6648,-2094.5637,429.65402,1152.2539,-1523.3191,1523.3187,
4,86.0,1269.432,542.10223,429.65402,1015.54584,-1406.1407,1406.1404,
5,87.0,-1191.3137,-1996.8387,449.18375,1601.4377,-2011.5623,2011.562,
6,96.0,-722.5999,-2485.1582,410.1243,859.30804,-1230.3732,1230.3728,
7,97.0,2089.6807,-278.22263,449.18375,1406.1404,-1816.265,1816.2646,
-8,97.0,-2265.4487,-922.7037,410.1243,1152.2539,-1542.8488,1542.8485,
-7,99.0,-624.9513,2416.8035,410.1243,976.4864,-1347.5515,1347.5513,
-6,100.0,-1913.9137,-1274.2388,449.18375,1425.6702,-1835.7947,1835.7944,
-5,115.0,1796.7346,14.799574,410.1243,839.7783,-1191.3137,1191.3134,
-4,116.0,-820.2486,-2387.5095,449.18375,1406.1404,-1816.265,1816.2646,
-3,117.0,-800.7191,-2367.9036,429.65402,1132.7242,-1523.3191,1523.3187,
-2,131.0,1054.605,776.459,429.65402,1035.0756,-1406.1407,1406.1404,
-1,131.0,-1288.962,-1899.2664,449.18375,1542.8485,-1972.5028,1972.5026,
0,132.0,312.47565,1479.4529,410.1243,820.2486,-1191.3137,1191.3134,
1,133.0,546.8321,1284.2319,449.18375,1406.1404,-1816.265,1816.2646,
2,146.0,-2011.562,-1196.1962,410.1243,1152.2539,-1523.3191,1523.3187,
3,148.0,1425.6702,366.2584,410.1243,937.42694,-1308.4921,1308.4918,
4,148.0,312.47534,1518.5886,449.18375,1445.1998,-1855.3245,1855.3241,
5,149.0,2070.1511,-278.29892,390.59454,859.30804,-1210.8434,1210.8431,
6,150.0,2441.216,-649.3638,449.18375,1367.0809,-1777.2056,1777.2052,
7,150.0,371.06454,1459.9994,429.65402,1152.2539,-1542.8488,1542.8485,
-8,160.0,1015.54584,795.9124,429.65402,996.0161,-1367.0813,1367.0809,
-7,180.0,-1699.0863,-1508.6718,449.18375,1464.7296,-1874.8541,1874.8539,
-6,182.0,703.0699,1108.4644,410.1243,839.7783,-1191.3137,1191.3134,
-5,184.0,-97.64894,1928.6366,449.18375,1367.0809,-1777.2056,1777.2052,
-4,185.0,-1074.135,-2133.623,410.1243,1132.7242,-1503.7893,1503.7891,
-3,194.0,1308.4915,503.0428,410.1243,937.42694,-1308.4921,1308.4918,
-2,198.0,-1249.9028,-1938.2495,449.18375,1562.3782,-1972.5028,1972.5026,
-1,199.0,-722.5999,-2485.1582,410.1243,859.30804,-1210.8434,1210.8431,
0,201.0,2128.74,-317.28207,449.18375,1406.1404,-1816.265,1816.2646,
1,211.0,-2304.5083,-864.11444,429.65402,1152.2539,-1542.8488,1542.8485,
2,212.0,-624.9513,2436.3333,410.1243,976.4864,-1347.5515,1347.5513,
3,214.0,-1855.3245,-1332.8279,449.18375,1445.1998,-1855.3245,1855.3241,
4,216.0,1757.6752,53.85903,410.1243,800.7189,-1152.2543,1152.2539,
5,217.0,-839.7783,-2367.9797,449.18375,1386.6107,-1777.2056,1777.2052,
6,243.0,-761.65967,-2426.4927,429.65402,1171.7837,-1542.8488,1542.8485,
7,247.0,1015.54553,795.9887,429.65402,1015.54584,-1406.1407,1386.6107,
-8,249.0,-1328.0215,-1879.7366,449.18375,1581.908,-1992.0326,1992.0322,
-7,251.0,371.06482,1420.8636,410.1243,839.7783,-1210.8434,1210.8431,
-6,252.0,527.30237,1284.2319,449.18375,1367.0809,-1777.2056,1777.2052,
-5,253.0,-2050.6213,-1157.1367,410.1243,1152.2539,-1542.8488,1542.8485,
-4,255.0,1484.2593,307.66922,410.1243,956.95667,-1328.0219,1328.0215,
-3,261.0,312.47534,1499.0588,449.18375,1386.6107,-1796.7352,1796.735,
-2,262.0,2031.0917,-219.70973,390.59454,800.7189,-1152.2543,1152.2539,
-1,264.0,-2499.8052,-707.95294,449.18375,1386.6107,-1796.7352,1777.2052,
0,266.0,371.06454,1440.4697,429.65402,1152.2539,-1542.8488,1542.8485,
1,270.0,956.95667,834.97186,410.1243,1015.54584,-1386.611,1386.6107,
2,283.0,-1660.0269,-1528.2015,449.18375,1445.1998,-1874.8541,1874.8539,
3,285.0,722.5996,1088.9346,410.1243,800.7189,-1171.7839,1171.7837,
4,286.0,-156.23813,1967.696,449.18375,1367.0809,-1777.2056,1777.2052,
5,288.0,-1054.6053,-2153.1528,410.1243,1132.7242,-1523.3191,1523.3187,
6,289.0,1347.5509,463.9833,410.1243,996.0161,-1367.0813,1367.0809,
7,294.0,-1288.9624,-1879.6603,449.18375,1620.9674,-2031.092,2011.562,
-8,295.0,-703.0702,2494.9224,410.1243,839.7783,-1210.8434,1210.8431,
-7,296.0,2187.3293,-375.87128,449.18375,1386.6107,-1796.7352,1796.735,
-6,299.0,-2363.0974,-825.055,410.1243,1171.7837,-1562.3785,1562.3782,
-5,315.0,-644.481,2416.8035,410.1243,956.95667,-1328.0219,1328.0215,
-4,319.0,-1816.265,-1391.4171,429.65402,1328.0215,-1738.1461,1738.1458,
-3,321.0,1718.6157,92.91849,390.59454,820.2486,-1171.7839,1171.7837,
-2,322.0,-859.30804,-2348.4502,429.65402,1367.0809,-1777.2056,1777.2052,
-1,336.0,-703.0705,-2485.0818,429.65402,1132.7242,-1503.7893,1503.7891,
0,337.0,976.4861,835.04816,410.1243,1015.54584,-1386.611,1386.6107,
1,343.0,-1347.5513,-1860.2069,449.18375,1620.9674,-2031.092,2031.0917,
2,344.0,429.65402,1362.2745,410.1243,859.30804,-1210.8434,1210.8431,
3,345.0,507.7726,1303.7616,449.18375,1386.6107,-1796.7352,1796.735,
4,346.0,-2089.681,-1118.0773,410.1243,1152.2539,-1523.3191,1523.3187,
5,377.0,1542.8485,249.08002,429.65402,937.42694,-1328.0219,1328.0215,
6,378.0,292.94562,1518.5886,449.18375,1484.2593,-1894.3839,1894.3837,
7,379.0,1972.5026,-180.65028,390.59454,839.7783,-1191.3137,1191.3134,
-8,380.0,-2460.7456,-747.0124,449.18375,1386.6107,-1777.2056,1777.2052,
-7,381.0,390.59427,1420.94,429.65402,1171.7837,-1562.3785,1562.3782,
-6,382.0,898.3675,893.56104,410.1243,1035.0756,-1406.1407,1406.1404,
-5,399.0,-1640.4972,-1567.261,449.18375,1581.908,-1992.0326,1992.0322,
-4,400.0,761.6591,1049.8751,410.1243,820.2486,-1171.7839,1171.7837,
-3,401.0,-214.8273,2026.2853,449.18375,1386.6107,-1796.7352,1796.735,
-2,423.0,-1035.0756,-2172.6826,410.1243,1152.2539,-1542.8488,1542.8485,
-1,425.0,1386.6104,424.92386,429.65402,976.4864,-1347.5515,1347.5513,
0,426.0,-1347.5515,-1840.6008,449.18375,1503.7891,-1913.9137,1913.9133,
1,427.0,-683.54047,2494.9224,410.1243,859.30804,-1210.8434,1210.8431,
2,428.0,2226.3887,-414.93073,449.18375,1406.1404,-1816.265,1796.735,
3,435.0,-2402.1567,-766.4658,410.1243,1152.2539,-1542.8488,1542.8485,
4,436.0,-644.481,2436.3333,410.1243,1015.54584,-1367.0813,1367.0809,
5,437.0,-1757.6758,-1430.4766,449.18375,1503.7891,-1913.9137,1913.9133,
6,457.0,1679.5563,131.97794,410.1243,839.7783,-1191.3137,1191.3134,
7,459.0,-878.83777,-2328.9204,449.18375,1386.6107,-1796.7352,1796.735,
-8,460.0,-644.4813,2455.9392,429.65402,1171.7837,-1562.3785,1562.3782,
-7,461.0,956.95636,854.5779,429.65402,996.0161,-1386.611,1386.6107,
-6,461.0,-1386.6107,-1821.1475,449.18375,1718.6161,-2148.2703,2148.27,
-5,462.0,488.2432,1323.2151,410.1243,859.30804,-1230.3732,1230.3728,
-4,463.0,488.2429,1323.2914,449.18375,1425.6702,-1835.7947,1835.7944,
-3,467.0,-2128.7402,-1059.488,410.1243,1191.3134,-1562.3785,1562.3782,
-2,471.0,1581.908,210.02057,410.1243,917.8972,-1269.4326,1269.4324,
-1,472.0,292.94562,1518.5886,429.65402,1367.0809,-1777.2056,1777.2052,
0,480.0,1933.4431,-122.0611,390.59454,820.2486,-1191.3137,1171.7837,
1,481.0,-2421.6863,-786.07184,449.18375,1406.1404,-1816.265,1816.2646,
2,482.0,390.59427,1420.94,410.1243,1171.7837,-1562.3785,1562.3782,
3,508.0,859.30804,952.1502,410.1243,956.95667,-1328.0219,1328.0215,
4,510.0,-1601.4377,-1606.3204,449.18375,1445.1998,-1855.3245,1835.7944,
5,511.0,781.18884,1030.3455,410.1243,820.2486,-1191.3137,1191.3134,
6,512.0,-273.4165,2084.8745,449.18375,1406.1404,-1816.265,1796.735,
7,513.0,-1015.54584,-2192.2122,429.65402,1171.7837,-1562.3785,1562.3782,
-8,514.0,1406.1401,405.39413,410.1243,956.95667,-1328.0219,1328.0215,
-7,514.0,-1406.1407,-1782.0117,449.18375,1484.2593,-1894.3839,1894.3837,
-6,515.0,-683.54047,2475.3928,410.1243,859.30804,-1210.8434,1210.8431,
-5,519.0,2265.4482,-453.99017,449.18375,1386.6107,-1777.2056,1777.2052,
-4,522.0,-2460.746,-727.4064,410.1243,1171.7837,-1542.8488,1542.8485,
-3,523.0,-644.481,2436.3333,410.1243,956.95667,-1308.4921,1308.4918,
-2,531.0,-1699.0867,-1469.536,449.18375,1542.8485,-1972.5028,1972.5026,
-1,532.0,1640.4968,190.56712,410.1243,839.7783,-1191.3137,1191.3134,
0,533.0,-898.3675,-2309.3906,449.18375,1406.1404,-1796.7352,1796.735,
1,560.0,-585.89215,2397.35,429.65402,1171.7837,-1562.3785,1562.3782,
2,561.0,917.8969,893.6373,410.1243,976.4864,-1347.5515,1347.5513,
3,563.0,-1406.1404,-1782.088,429.65402,1503.7891,-1913.9137,1913.9133,
